TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-15,37,WIR0331,199.03
2023-06-15,27,WRK0331,114.40
2023-06-15,25,WVY0111,25.49
2023-06-15,26,BAL0331,96.30
2023-06-15,43,BWK1101,53.00
2023-06-15,30,CPK0111,114.43
2023-06-15,36,CUL0661,209.01
2023-06-15,4,EDG0331,68.71
2023-06-15,5,HAY1101,62.18
2023-06-15,30,HAY1101,112.85
2023-06-15,31,HWA0331,138.93
2023-06-15,30,ISL0661,107.28
2023-06-15,38,KIK0111,191.61
2023-06-15,47,KIK2201,54.51
2023-06-15,36,KOE1101,261.12
2023-06-15,47,LFD1102,106.95
2023-06-15,35,MDN1101,154.21
2023-06-15,39,MNI0111,160.56
2023-06-15,34,MTN0331,122.04
2023-06-15,11,OHC2201,49.95
2023-06-15,18,OWH0111,2354.26
2023-06-15,25,PAK0331,27.76
2023-06-15,35,PAK0331,148.53
2023-06-15,4,PPI2201,68.34
2023-06-15,34,SBK0661,104.55
2023-06-15,23,TKA0111,14.56
2023-06-15,31,TKA0331,110.12
2023-06-15,7,WDV0111,64.96
2023-06-15,43,WIL0331,86.56
2023-06-15,2,ARG1101,53.98
2023-06-15,8,ATI2201,68.85
2023-06-15,24,BLN0331,3.29
2023-06-15,23,BPE0551,17.37
2023-06-15,13,BRY0661,57.56
2023-06-15,39,CST0331,162.69
2023-06-15,39,DVK0111,168.00
2023-06-15,43,HEN0331,105.90
2023-06-15,21,HOR0331,89.25
2023-06-15,12,HUI0331,72.79
2023-06-15,47,ISL0331,53.15
2023-06-15,11,KIK2201,53.48
2023-06-15,19,KOE1101,1897.05
2023-06-15,14,LFD1101,81.82
2023-06-15,30,LTN0331,116.72
2023-06-15,18,MCH0111,2243.65
2023-06-15,25,MDN2201,28.37
2023-06-15,16,OWH0111,4287.30
2023-06-15,47,RFN1101,55.06
2023-06-15,19,RFN1102,1646.63
2023-06-15,1,SBK0661,54.86
2023-06-15,37,STK0661,175.26
2023-06-15,47,SWN2201,117.66
2023-06-15,4,TNG0551,67.90
2023-06-15,38,TNG0551,195.95
2023-06-15,17,WAI0111,4139.80
2023-06-15,35,APS0111,121.97
2023-06-15,17,BEN2201,3426.63
2023-06-15,16,BEN2202,3543.42
2023-06-15,23,BOB1101,19.56
2023-06-15,4,CPK0331,66.34
2023-06-15,26,GFD0331,108.25
2023-06-15,19,GYM0661,1660.88
2023-06-15,20,HAY1101,226.29
2023-06-15,34,HOR0331,102.28
2023-06-15,40,HUI0331,157.91
2023-06-15,39,HWA1101,163.15
2023-06-15,2,INV0331,48.88
2023-06-15,5,KBY0661,53.10
2023-06-15,27,MAN2201,89.20
2023-06-15,35,MNI0111,129.77
2023-06-15,45,MTN0331,93.42
2023-06-15,12,RFN1102,54.68
2023-06-15,26,ROX2201,94.02
2023-06-15,39,STU0111,139.06
2023-06-15,48,SWN0251,85.92
2023-06-15,31,TWZ0331,116.57
2023-06-15,6,WPW0331,63.86
2023-06-15,11,ALB1101,75.16
2023-06-15,22,ARG1101,81.20
2023-06-15,21,ASB0661,85.23
2023-06-15,26,BEN2201,97.56
2023-06-15,25,BOB0331,27.70
2023-06-15,2,BPT1101,50.90
2023-06-15,28,BPT1101,88.34
2023-06-15,43,BRB0331,107.78
2023-06-15,29,CST0331,118.52
2023-06-15,17,DVK0111,3947.27
2023-06-15,18,GFD0331,2144.53
2023-06-15,11,HAM0551,73.10
2023-06-15,45,HEN2201,103.53
2023-06-15,38,HOR0331,189.12
2023-06-15,46,HTI1101,88.39
2023-06-15,35,HWB1101,108.54
2023-06-15,2,KIN0113,105.68
2023-06-15,26,KIN0331,112.86
2023-06-15,23,MAN2201,14.26
2023-06-15,39,MLG0111,159.69
2023-06-15,19,ROS1101,1811.32
2023-06-15,39,TMK0331,139.19
2023-06-15,5,TMN0551,66.18
2023-06-15,41,TNG0551,128.10
2023-06-15,20,TRK2201,244.34
2023-06-15,35,TWI2201,108.87
2023-06-15,38,WPR0661,185.31
2023-06-15,14,WTK0331,71.29
2023-06-15,39,WTK2201,132.97
2023-06-15,1,WVY1101,130.13
2023-06-15,13,CPK0111,57.87
2023-06-15,12,FKN0331,50.42
2023-06-15,35,GYM0661,128.24
2023-06-15,8,HWB1101,48.93
2023-06-15,8,HWB2201,49.01
2023-06-15,5,KBY0662,53.10
2023-06-15,22,KBY0662,77.73
2023-06-15,31,MDN1101,156.30
2023-06-15,46,MDN1101,91.91
2023-06-15,37,MLG0111,168.25
2023-06-15,41,MNI0111,123.34
2023-06-15,25,MTM0331,26.41
2023-06-15,33,ORO1101,72.96
2023-06-15,2,PEN0221,112.31
2023-06-15,47,ROT0111,110.57
2023-06-15,36,TUI1101,210.30
2023-06-15,32,TWC2201,132.97
2023-06-15,15,BRY0661,1930.14
2023-06-15,7,CST0331,67.19
2023-06-15,14,CYD2201,69.44
2023-06-15,4,HAM2201,71.26
2023-06-15,28,HAY0111,97.21
2023-06-15,34,HLY0331,134.26
2023-06-15,33,HWB0331,63.19
2023-06-15,17,HWB1101,3360.03
2023-06-15,37,HWB2201,148.11
2023-06-15,14,ISL0331,77.94
2023-06-15,27,KPU0661,126.05
2023-06-15,7,MGM0331,65.05
2023-06-15,15,MNG0331,2233.40
2023-06-15,17,MTM0331,4126.94
2023-06-15,13,MTN0331,60.31
2023-06-15,14,OTA0221,87.29
2023-06-15,35,SBK0661,126.37
2023-06-15,21,STK2201,92.73
2023-06-15,23,THI2201,18.14
2023-06-15,39,TMI0331,187.48
2023-06-15,10,TMU0111,78.78
2023-06-15,34,WGN0331,123.30
2023-06-15,22,WPA2201,84.47
2023-06-15,34,WVY0111,122.96
2023-06-15,40,WWD1103,154.09
2023-06-15,21,BLN0331,97.03
2023-06-15,20,BPD1101,212.25
2023-06-15,2,BRK0331,104.56
2023-06-15,5,CYD0331,49.02
2023-06-15,24,FKN0331,2.83
2023-06-15,47,GFD0331,99.74
2023-06-15,22,HIN0331,89.37
2023-06-15,13,INV2202,51.78
2023-06-15,7,KBY0662,53.03
2023-06-15,41,KMO0331,136.91
2023-06-15,27,KUM0661,105.53
2023-06-15,33,KWA0111,114.45
2023-06-15,25,MNG0331,27.89
2023-06-15,29,MNG0331,131.47
2023-06-15,2,PEN1101,112.08
2023-06-15,8,RDF0331,69.01
2023-06-15,19,SDN0331,1416.89
2023-06-15,9,TKU0331,70.25
2023-06-15,42,TRK0111,113.99
2023-06-15,23,UHT0331,16.92
2023-06-15,42,WHU0331,122.50
2023-06-15,6,WRK2201,65.02
2023-06-15,36,WWD1103,207.95
2023-06-15,4,BPE0551,67.96
2023-06-15,20,BWK1101,196.00
2023-06-15,26,CLH0111,103.23
2023-06-15,48,DVK0111,75.40
2023-06-15,45,GYT0331,90.96
2023-06-15,36,HAY0111,208.02
2023-06-15,48,HAY0331,73.65
2023-06-15,27,HEP0331,125.34
2023-06-15,29,HIN0331,128.71
2023-06-15,7,HKK0661,51.96
2023-06-15,1,HLY2201,135.50
2023-06-15,41,HOR0661,110.49
2023-06-15,36,HWA1101,213.85
2023-06-15,38,HWB0331,167.07
2023-06-15,14,KIN0111,81.53
2023-06-15,34,MHO0331,120.39
2023-06-15,4,MST0331,67.81
2023-06-15,45,NMA0331,52.72
2023-06-15,14,NSY0331,71.14
2023-06-15,30,ORO1102,111.15
2023-06-15,11,OTA2201,74.43
2023-06-15,21,PAK0331,102.64
2023-06-15,26,RDF0331,118.80
2023-06-15,44,TMU0111,106.16
2023-06-15,37,WEL0331,222.01
2023-06-15,36,WTK2201,185.00
2023-06-15,48,ARA2201,79.50
2023-06-15,33,ARI1101,116.99
2023-06-15,7,BOB0331,68.94
2023-06-15,48,BPE0551,76.11
2023-06-15,5,BPT1101,50.27
2023-06-15,47,BRB0331,119.28
2023-06-15,48,COL0111,51.92
2023-06-15,42,CYD0331,70.06
2023-06-15,48,FHL0331,73.37
2023-06-15,42,GLN0331,121.28
2023-06-15,24,GLN0332,3.69
2023-06-15,47,HLY2201,115.76
2023-06-15,24,HTI1101,3.58
2023-06-15,12,KPA1101,71.67
2023-06-15,15,KWA0111,1952.38
2023-06-15,20,MCH0111,236.13
2023-06-15,32,MDN1101,157.89
2023-06-15,46,MGM0331,79.92
2023-06-15,31,MNG1101,153.04
2023-06-15,27,MNI0111,111.23
2023-06-15,15,MTM0331,2144.77
2023-06-15,18,MTM0331,2351.71
2023-06-15,31,MTN0331,137.70
2023-06-15,21,NMA0331,78.78
2023-06-15,1,OKN0111,131.58
2023-06-15,39,ORO1102,153.06
2023-06-15,26,OWH0111,118.39
2023-06-15,3,RDF2201,75.09
2023-06-15,43,ROT0111,99.11
2023-06-15,3,ROT1101,75.66
2023-06-15,37,TIM0111,157.09
2023-06-15,2,TKR0331,100.89
2023-06-15,14,TWH0331,84.98
2023-06-15,16,WEL0331,4980.01
2023-06-15,40,WTK2201,128.35
2023-06-15,24,ARA2201,3.42
2023-06-15,27,ASY0111,107.25
2023-06-15,42,ATI2201,111.73
2023-06-15,46,BDE0111,50.34
2023-06-15,16,DOB0331,4153.01
2023-06-15,14,GOR0331,70.48
2023-06-15,46,HAY0331,76.57
2023-06-15,13,HWB0331,52.35
2023-06-15,41,INV0331,97.65
2023-06-15,37,INV2202,147.24
2023-06-15,30,KIN0111,119.81
2023-06-15,45,LFD1102,93.54
2023-06-15,11,LTN0331,67.75
2023-06-15,38,MCH0111,192.65
2023-06-15,30,OHB2201,100.07
2023-06-15,48,OKI2201,79.37
2023-06-15,43,RFN1102,64.42
2023-06-15,3,TKU2201,74.94
2023-06-15,20,TMN0551,238.62
2023-06-15,42,WDV1101,104.65
2023-06-15,14,WTK0111,71.19
2023-06-15,44,ARI1101,92.86
2023-06-15,21,ASY0111,91.28
2023-06-15,10,BPE0551,72.87
2023-06-15,9,BPT1101,50.26
2023-06-15,10,BRK0331,73.59
2023-06-15,34,FKN0331,93.48
2023-06-15,45,HKK0661,59.50
2023-06-15,21,HWB1101,79.10
2023-06-15,35,ISL0331,120.65
2023-06-15,3,KAW0111,74.66
2023-06-15,28,KAW0111,104.25
2023-06-15,9,KAW0112,69.99
2023-06-15,34,KAW1101,126.74
2023-06-15,41,KIK0111,112.75
2023-06-15,25,KIN0113,25.14
2023-06-15,10,MCH0111,53.51
2023-06-15,4,MTO0331,75.12
2023-06-15,25,MTR0331,25.74
2023-06-15,23,OKI2201,18.09
2023-06-15,22,ORO1101,80.46
2023-06-15,23,OTA2201,19.56
2023-06-15,10,PAO1101,78.94
2023-06-15,22,PPI2201,84.36
2023-06-15,8,RFN1102,53.87
2023-06-15,2,ROS0221,113.15
2023-06-15,29,ROX2201,96.82
2023-06-15,28,RPO2201,102.35
2023-06-15,23,SVL0331,19.81
2023-06-15,18,TAK0331,2429.34
2023-06-15,47,TMU1101,115.42
2023-06-15,46,TUI1101,0.00
2023-06-15,9,WEL0331,76.86
2023-06-15,23,WKO0331,20.13
2023-06-15,9,ARA2201,69.68
2023-06-15,11,ASB0661,51.81
2023-06-15,30,AVI2201,99.81
2023-06-15,11,BAL0331,49.36
2023-06-15,20,BPE0331,231.23
2023-06-15,21,HAM0331,100.31
2023-06-15,34,INV2202,89.77
2023-06-15,13,JRD1101,59.82
2023-06-15,14,KBY0662,79.14
2023-06-15,12,KOE1101,78.00
2023-06-15,3,MCH0111,53.74
2023-06-15,33,OHA2201,64.27
2023-06-15,36,ORO1102,214.57
2023-06-15,5,PEN0331,68.10
2023-06-15,7,ROT1101,66.35
2023-06-15,38,TRK0111,208.04
2023-06-15,37,WDV0111,172.42
2023-06-15,15,WDV1101,1998.06
2023-06-15,44,WHI0111,99.47
2023-06-15,30,WIL0331,113.13
2023-06-15,8,WPA2201,68.66
2023-06-15,23,WTK0111,15.05
2023-06-15,9,WTU0331,70.34
2023-06-15,26,WVY0111,113.91
2023-06-15,36,WVY1101,214.44
2023-06-15,17,APS0111,3845.13
2023-06-15,8,BPE0331,68.13
2023-06-15,32,CLH0111,30.78
2023-06-15,36,CML0331,180.93
2023-06-15,40,COL0661,137.52
2023-06-15,41,COL0661,106.45
2023-06-15,31,CUL0661,126.58
2023-06-15,47,CUL0661,54.02
2023-06-15,3,DVK0111,74.16
2023-06-15,26,DVK0111,111.93
2023-06-15,5,FHL0331,61.56
2023-06-15,3,GYM0661,53.84
2023-06-15,47,HAM0331,115.26
2023-06-15,43,HOB1101,105.17
2023-06-15,10,HOR0661,53.33
2023-06-15,23,ISL0331,16.41
2023-06-15,48,ISL0331,53.08
2023-06-15,41,KIK2201,113.30
2023-06-15,18,KIN0111,2281.44
2023-06-15,18,KIN0112,2280.66
2023-06-15,15,LFD1102,2090.83
2023-06-15,22,MNG0331,91.55
2023-06-15,35,MPE1101,157.02
2023-06-15,6,OAM0331,51.27
2023-06-15,21,OAM0331,84.86
2023-06-15,15,OHA2201,1769.02
2023-06-15,20,OHK2201,239.87
2023-06-15,33,OTA0221,135.58
2023-06-15,40,OTI0111,141.09
2023-06-15,20,PAK0331,260.18
2023-06-15,5,PEN0221,68.24
2023-06-15,4,SBK0661,54.66
2023-06-15,41,TKB2201,99.47
2023-06-15,34,TWC2201,118.94
2023-06-15,47,WEL0331,125.30
2023-06-15,21,WWD1102,89.06
2023-06-15,32,ALB1101,154.52
2023-06-15,7,ARI1101,62.73
2023-06-15,12,BPE2201,69.34
2023-06-15,9,BRK0331,69.86
2023-06-15,2,COL0661,51.49
2023-06-15,46,CPK0331,77.11
2023-06-15,40,DOB0331,148.67
2023-06-15,6,DVK0111,64.37
2023-06-15,39,GOR0331,131.52
2023-06-15,40,GYM0661,148.21
2023-06-15,1,HEN0331,139.09
2023-06-15,40,HWB0331,126.76
2023-06-15,42,INV2201,70.66
2023-06-15,25,KAW2201,25.65
2023-06-15,4,MGM0331,67.73
2023-06-15,2,MLG0111,100.78
2023-06-15,41,MLG0331,121.81
2023-06-15,10,OHA2201,49.84
2023-06-15,33,OHC2201,64.40
2023-06-15,46,OKI2201,83.36
2023-06-15,16,PEN0221,4471.33
2023-06-15,25,RFN1101,22.68
2023-06-15,48,RFN1101,54.70
2023-06-15,14,STK2201,82.39
2023-06-15,1,SVL0331,139.13
2023-06-15,4,TMI0331,71.98
2023-06-15,16,TMU1101,4364.32
2023-06-15,35,TMU1101,146.09
2023-06-15,45,TRK0111,96.21
2023-06-15,41,WDV1101,125.35
2023-06-15,22,WHI0111,84.80
2023-06-15,40,ALB0331,187.18
2023-06-15,4,ALB1101,72.56
2023-06-15,5,CBG0111,67.48
2023-06-15,25,CYD2201,19.42
2023-06-15,39,CYD2201,128.84
2023-06-15,13,GLN0332,65.34
2023-06-15,7,HAY0331,63.25
2023-06-15,30,HEN0331,133.65
2023-06-15,29,HOB1101,131.61
2023-06-15,6,ISL0661,52.64
2023-06-15,7,MAN2201,45.84
2023-06-15,46,MLG0111,77.09
2023-06-15,25,MLG0331,24.24
2023-06-15,10,MST0331,73.48
2023-06-15,42,ORO1101,82.35
2023-06-15,27,RFN1101,107.58
2023-06-15,32,RFN1101,32.47
2023-06-15,24,ROT0111,3.49
2023-06-15,37,SDN0331,148.63
2023-06-15,19,SFD0331,1561.00
2023-06-15,17,TKA0111,3322.87
2023-06-15,7,TMI0331,69.21
2023-06-15,17,TNG0111,3848.55
2023-06-15,16,WKO0331,4538.33
2023-06-15,8,WPR0331,52.93
2023-06-15,30,ALB0331,133.96
2023-06-15,5,ARA2201,64.35
2023-06-15,2,BDE0111,49.37
2023-06-15,32,BEN2201,29.17
2023-06-15,40,BOB0331,182.89
2023-06-15,45,BPE0331,91.95
2023-06-15,20,BRK0331,231.51
2023-06-15,8,CPK0331,66.24
2023-06-15,9,CPK0331,67.57
2023-06-15,22,CPK0331,78.76
2023-06-15,33,DOB0331,73.83
2023-06-15,16,EDN0331,3512.98
2023-06-15,6,HAY0331,62.78
2023-06-15,42,HAY1101,100.48
2023-06-15,29,INV2202,97.22
2023-06-15,8,KBY0661,53.08
2023-06-15,24,KIN0112,3.35
2023-06-15,38,KIN0331,199.72
2023-06-15,15,KUM0661,2005.92
2023-06-15,32,KUM0661,31.89
2023-06-15,8,MAN2201,45.80
2023-06-15,13,MCH0111,60.05
2023-06-15,44,MKE1101,97.34
2023-06-15,27,MST0331,110.72
2023-06-15,12,ORO1101,54.45
2023-06-15,38,PRM0331,188.94
2023-06-15,34,RFN1101,105.26
2023-06-15,11,ROS1101,75.36
2023-06-15,17,RPO2201,3834.34
2023-06-15,35,SFD2201,132.28
2023-06-15,3,TKA0331,47.06
2023-06-15,26,TKU2201,113.91
2023-06-15,1,TMK0331,51.22
2023-06-15,11,TWH0331,73.15
2023-06-15,4,WKO0331,74.18
2023-06-15,48,WRD0331,86.59
2023-06-15,43,WRK0331,96.08
2023-06-15,30,WWD1102,113.05
2023-06-15,6,CLH0111,51.26
2023-06-15,40,HAM0331,178.62
2023-06-15,42,KIK0111,81.72
2023-06-15,11,KPU0661,76.42
2023-06-15,48,KWA0111,73.93
2023-06-15,34,LFD1101,125.86
2023-06-15,13,LFD1102,61.76
2023-06-15,35,OHK2201,136.56
2023-06-15,39,PNI0331,159.35
2023-06-15,4,RFN1102,54.01
2023-06-15,40,ROT0111,174.06
2023-06-15,1,ROX1101,48.14
2023-06-15,46,ROX1101,49.69
2023-06-15,48,STK0331,54.83
2023-06-15,41,SWN0251,144.89
2023-06-15,17,TMK0331,3573.27
2023-06-15,18,WAI0111,2354.66
2023-06-15,35,WHU0331,150.61
2023-06-15,8,WVY0111,70.07
2023-06-15,30,ALB1101,133.79
2023-06-15,17,ARG1101,3969.37
2023-06-15,15,CYD0331,1713.21
2023-06-15,3,HAM2201,77.88
2023-06-15,18,HAY1101,2132.74
2023-06-15,16,HEN0331,4494.82
2023-06-15,29,HOR0331,109.18
2023-06-15,15,HTI1101,2146.49
2023-06-15,46,HWA1102,82.47
2023-06-15,29,KAW1101,120.80
2023-06-15,33,KIK0111,72.43
2023-06-15,26,KIN0113,112.67
2023-06-15,32,MAN2201,26.93
2023-06-15,46,MCH0111,55.82
2023-06-15,38,MNI0111,189.54
2023-06-15,16,WDV0111,3973.95
2023-06-15,7,WEL0331,72.19
2023-06-15,11,WKO0331,76.04
2023-06-15,28,WRK0331,105.05
2023-06-15,45,WVY1101,94.64
2023-06-15,13,ABY0111,53.48
2023-06-15,25,ARA2201,25.65
2023-06-15,41,ARI1102,134.63
2023-06-15,42,BDE0111,71.51
2023-06-15,4,BEN2201,50.11
2023-06-15,27,BPE2201,109.48
2023-06-15,2,CML0331,49.54
2023-06-15,34,CUL0331,101.89
2023-06-15,33,GLN0331,135.45
2023-06-15,31,GYT0331,135.33
2023-06-15,40,GYT0331,159.05
2023-06-15,46,HOR0661,55.22
2023-06-15,13,HWB1101,52.14
2023-06-15,1,HWB2201,48.64
2023-06-15,31,ISL0331,124.54
2023-06-15,11,KAW0111,69.36
2023-06-15,40,KAW0111,168.90
2023-06-15,23,KIK2201,17.15
2023-06-15,5,KIN0331,63.68
2023-06-15,44,KOE1101,110.48
2023-06-15,28,MNG0331,113.95
2023-06-15,12,MPE1101,78.55
2023-06-15,20,STK0331,240.09
2023-06-15,20,TKA0111,201.78
2023-06-15,37,TMI0331,198.07
2023-06-15,35,TRK2201,138.19
2023-06-15,48,TWZ0331,50.06
2023-06-15,41,WHI0111,133.42
2023-06-15,40,WIR0331,185.92
2023-06-15,42,WPR0661,78.74
2023-06-15,43,WVY0111,92.40
2023-06-15,44,BPT1101,52.16
2023-06-15,20,BRB0331,268.90
2023-06-15,25,BRK0331,25.03
2023-06-15,41,CST0331,124.96
2023-06-15,27,CUL0331,103.68
2023-06-15,20,GYM0661,239.66
2023-06-15,25,GYM0661,22.93
2023-06-15,5,HTI0331,68.43
2023-06-15,29,ISL0661,107.41
2023-06-15,34,ISL2201,99.62
2023-06-15,4,KOE1101,72.64
2023-06-15,25,LFD1101,25.40
2023-06-15,29,LFD1101,119.76
2023-06-15,27,MPE1101,128.24
2023-06-15,29,OTI0111,107.27
2023-06-15,3,RFN1101,54.19
2023-06-15,31,ROS1101,154.41
2023-06-15,34,SFD0331,120.84
2023-06-15,47,TKU2201,107.67
2023-06-15,27,TMI0331,121.32
2023-06-15,47,TMI0331,114.72
2023-06-15,8,TMN0551,70.17
2023-06-15,25,WPA2201,25.72
2023-06-15,21,WRK0331,94.53
2023-06-15,19,APS0111,1575.87
2023-06-15,48,APS0111,52.84
2023-06-15,8,ARA2201,68.31
2023-06-15,26,COL0111,102.32
2023-06-15,37,GOR0331,148.39
2023-06-15,11,HAY1101,65.59
2023-06-15,28,ISL0661,93.30
2023-06-15,12,KAI0111,55.88
2023-06-15,12,KAW1101,71.65
2023-06-15,20,KIN0112,240.54
2023-06-15,6,KIN0331,64.36
2023-06-15,10,LFD1102,74.51
2023-06-15,44,LTN0331,92.98
2023-06-15,18,MNG0331,2446.20
2023-06-15,36,NAP2201,223.84
2023-06-15,15,ONG0331,2137.51
2023-06-15,29,PEN0251,131.17
2023-06-15,6,ROS0221,69.43
2023-06-15,21,ROT0111,97.74
2023-06-15,10,STK2201,53.44
2023-06-15,43,TIM0111,58.45
2023-06-15,28,TKA0331,82.27
2023-06-15,8,UHT0331,65.87
2023-06-15,2,WAI0111,106.57
2023-06-15,33,WPR0661,70.03
2023-06-15,37,ALB1101,200.25
2023-06-15,48,ALB1101,86.59
2023-06-15,47,AVI2201,50.13
2023-06-15,43,BPE0331,89.92
2023-06-15,16,BRY0661,3875.71
2023-06-15,37,CBG0111,192.91
2023-06-15,31,CML0331,113.67
2023-06-15,45,CYD0331,53.09
