TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-12,48,TWC2201,25.09
2023-06-12,18,WPR0661,375.60
2023-06-12,43,WPR0661,21.77
2023-06-12,1,WVY0111,7.25
2023-06-12,6,WVY0111,5.00
2023-06-12,19,WVY1101,172.85
2023-06-12,19,ARI1101,174.04
2023-06-12,24,ARI1101,196.87
2023-06-12,13,ATI2201,11.82
2023-06-12,12,GLN0332,17.19
2023-06-12,33,GOR0331,2.51
2023-06-12,38,HAM2201,12.35
2023-06-12,8,HAY0111,4.81
2023-06-12,34,HLY2201,21.25
2023-06-12,24,HOR0331,7.41
2023-06-12,26,HOR0331,0.26
2023-06-12,12,HWB1101,11.93
2023-06-12,14,HWB1101,10.91
2023-06-12,42,KIK0111,9.61
2023-06-12,22,KOE1101,11.32
2023-06-12,7,KPU0661,3.20
2023-06-12,39,LTN0331,4.47
2023-06-12,3,MCH0111,5.67
2023-06-12,22,MDN2201,10.77
2023-06-12,14,MLG0331,12.36
2023-06-12,11,MNG1101,34.04
2023-06-12,29,NAP2201,64.51
2023-06-12,37,OHC2201,33.59
2023-06-12,41,OHC2201,13.40
2023-06-12,20,PAK0331,110.90
2023-06-12,29,PEN0251,70.22
2023-06-12,35,PEN1101,72.90
2023-06-12,45,PPI2201,26.38
2023-06-12,47,ROS0221,27.69
2023-06-12,24,ROX2201,6.48
2023-06-12,31,RPO2201,39.14
2023-06-12,37,SFD0331,56.39
2023-06-12,39,STK0661,1.83
2023-06-12,30,TKU2201,11.93
2023-06-12,45,TMN0551,26.98
2023-06-12,31,WGN0331,39.48
2023-06-12,4,WIL0331,5.05
2023-06-12,32,WRD0331,119.91
2023-06-12,48,ABY0111,19.66
2023-06-12,16,ALB0331,1020.89
2023-06-12,37,ARI1101,59.98
2023-06-12,48,CPK0111,24.83
2023-06-12,42,FKN0331,8.56
2023-06-12,27,HAM0111,136.56
2023-06-12,29,HEN2201,70.51
2023-06-12,33,HWA1101,72.59
2023-06-12,9,KAW0112,5.74
2023-06-12,8,KIK0111,5.09
2023-06-12,46,KIN0112,23.46
2023-06-12,36,KWA0111,231.65
2023-06-12,29,MHO0331,61.25
2023-06-12,5,MNI0111,4.59
2023-06-12,33,MTM0331,75.60
2023-06-12,24,NAP2201,199.57
2023-06-12,9,OHA2201,5.29
2023-06-12,31,OHA2201,0.20
2023-06-12,41,OTA0221,31.33
2023-06-12,5,OTI0111,4.29
2023-06-12,15,OWH0111,65.47
2023-06-12,46,PEN0251,25.24
2023-06-12,5,PEN0331,4.79
2023-06-12,5,STK2201,4.67
2023-06-12,3,TUI1101,0.17
2023-06-12,5,TWZ0331,4.27
2023-06-12,1,WDV0111,6.96
2023-06-12,5,WIL0331,4.42
2023-06-12,34,WWD1103,18.52
2023-06-12,7,ARA2201,2.94
2023-06-12,7,ARI1101,2.78
2023-06-12,22,ATI2201,9.67
2023-06-12,23,BLN0331,3.52
2023-06-12,22,CYD0331,3.61
2023-06-12,16,GYM0661,903.57
2023-06-12,33,HAM0331,77.72
2023-06-12,25,HAM2201,152.75
2023-06-12,38,HAY2201,10.54
2023-06-12,17,HTI0331,562.24
2023-06-12,21,HWA0332,40.75
2023-06-12,6,KIK0111,5.09
2023-06-12,15,KIK2201,56.78
2023-06-12,4,KMO0331,5.19
2023-06-12,42,KPO1101,16.60
2023-06-12,33,MLG0111,67.54
2023-06-12,2,MTM0331,6.58
2023-06-12,23,OPK0331,100.23
2023-06-12,31,OWH0111,41.20
2023-06-12,12,PAK0331,17.21
2023-06-12,31,PAK0331,43.57
2023-06-12,6,PPI2201,4.97
2023-06-12,30,STU0111,0.21
2023-06-12,18,SVL0331,448.19
2023-06-12,30,TMN0551,12.25
2023-06-12,8,TMU1101,5.20
2023-06-12,15,WAI0111,66.01
2023-06-12,47,ABY0111,19.71
2023-06-12,42,BOB1101,17.09
2023-06-12,3,BPD1101,5.33
2023-06-12,37,BRB0331,67.98
2023-06-12,11,CPK0331,29.22
2023-06-12,14,GYM0661,12.81
2023-06-12,38,HWA0332,10.82
2023-06-12,3,HWA1101,5.59
2023-06-12,46,HWA1101,22.96
2023-06-12,4,HWB2201,4.81
2023-06-12,1,KBY0661,7.11
2023-06-12,15,KBY0661,55.02
2023-06-12,11,KIK2201,19.46
2023-06-12,14,LFD1102,12.96
2023-06-12,13,MDN1101,13.15
2023-06-12,7,MKE1101,2.96
2023-06-12,24,MTI2201,201.01
2023-06-12,7,MTN0331,2.90
2023-06-12,25,MTN0331,143.52
2023-06-12,10,OKN0111,10.50
2023-06-12,25,ONG0331,150.84
2023-06-12,6,PEN0331,5.28
2023-06-12,34,ROT1101,20.43
2023-06-12,23,SDN0331,2.88
2023-06-12,29,STK2201,0.23
2023-06-12,35,STK2201,64.50
2023-06-12,40,TKA0111,6.41
2023-06-12,11,WPR0331,19.16
2023-06-12,41,WPR0661,14.69
2023-06-12,32,ABY0111,0.20
2023-06-12,6,ALB1101,5.31
2023-06-12,11,ASB0661,18.49
2023-06-12,42,BEN2201,8.53
2023-06-12,31,BPE2201,38.29
2023-06-12,12,BWK1101,11.70
2023-06-12,25,CPK0331,136.29
2023-06-12,42,CUL0331,9.39
2023-06-12,23,GOR0331,2.88
2023-06-12,17,GYT0331,509.16
2023-06-12,40,HAM0331,16.69
2023-06-12,28,HUI0331,89.77
2023-06-12,31,HUI0331,40.43
2023-06-12,22,INV2202,3.65
2023-06-12,19,ISL0661,164.17
2023-06-12,19,JRD1101,167.14
2023-06-12,26,KAW1101,69.64
2023-06-12,42,KAW1101,15.90
2023-06-12,47,KIN0331,25.62
2023-06-12,2,MAN2201,5.71
2023-06-12,48,MAT1101,25.63
2023-06-12,4,MGM0331,5.04
2023-06-12,15,MHO0331,61.05
2023-06-12,28,MKE1101,89.47
2023-06-12,19,MTI2201,177.36
2023-06-12,22,OHC2201,3.72
2023-06-12,40,OHK2201,15.82
2023-06-12,27,OTA2201,139.03
2023-06-12,35,ROT0331,68.89
2023-06-12,3,ROX1101,5.09
2023-06-12,6,STK2201,5.12
2023-06-12,23,THI2201,97.80
2023-06-12,28,TMI0331,94.91
2023-06-12,38,TWH0331,12.28
2023-06-12,46,UHT0331,21.99
2023-06-12,42,WGN0331,14.74
2023-06-12,37,WIL0331,54.11
2023-06-12,40,ARI1102,15.78
2023-06-12,43,BDE0111,19.31
2023-06-12,4,FHL0331,4.68
2023-06-12,14,HAM0111,13.58
2023-06-12,19,HAY0331,164.83
2023-06-12,47,HLY2201,26.82
2023-06-12,18,HOB1101,444.26
2023-06-12,19,HOR0331,167.75
2023-06-12,4,HWA0331,5.21
2023-06-12,31,HWA1101,39.86
2023-06-12,35,HWA1101,63.08
2023-06-12,37,HWB0331,32.70
2023-06-12,33,HWB1101,2.49
2023-06-12,5,KIN0113,4.41
2023-06-12,1,MST0331,7.15
2023-06-12,18,NAP2201,402.45
2023-06-12,17,ORO1101,509.29
2023-06-12,11,OWH0111,31.85
2023-06-12,40,PEN0221,17.35
2023-06-12,34,RDF2201,20.57
2023-06-12,25,RFN1101,6.93
2023-06-12,18,ROT0331,419.28
2023-06-12,6,SBK0661,5.17
2023-06-12,13,WDV0111,11.60
2023-06-12,23,WKO0331,107.19
2023-06-12,39,WPR0661,1.72
2023-06-12,1,WRK2201,7.13
2023-06-12,35,WRK2201,66.42
2023-06-12,36,WTU0331,248.51
2023-06-12,15,BPE0331,60.94
2023-06-12,41,CLH0111,14.63
2023-06-12,42,CML0331,8.21
2023-06-12,12,DVK0111,15.31
2023-06-12,23,GLN0332,105.63
2023-06-12,45,HIN0331,28.16
2023-06-12,42,HUI0331,15.34
2023-06-12,45,HWA0332,25.84
2023-06-12,1,HWA1102,7.31
2023-06-12,13,HWB0331,10.37
2023-06-12,11,KMO0331,31.98
2023-06-12,42,LFD1102,16.08
2023-06-12,31,LTN0331,38.16
2023-06-12,18,NPK0331,412.98
2023-06-12,6,OKI2201,4.96
2023-06-12,33,PRM0331,67.61
2023-06-12,19,SBK0661,171.40
2023-06-12,16,SWN2201,1002.67
2023-06-12,16,TKA0111,748.48
2023-06-12,24,TKR0331,189.23
2023-06-12,7,TNG0111,2.88
2023-06-12,43,WEL0331,95.14
2023-06-12,30,WWD1103,10.88
2023-06-12,9,ARI1101,5.54
2023-06-12,34,ARI1102,20.01
2023-06-12,46,BEN2202,20.01
2023-06-12,7,BOB0331,3.15
2023-06-12,13,BPE0551,11.64
2023-06-12,36,BPE0551,235.41
2023-06-12,36,CLH0111,236.44
2023-06-12,42,COL0111,9.07
2023-06-12,14,CYD2201,10.88
2023-06-12,9,FKN0331,5.29
2023-06-12,33,FKN0331,2.58
2023-06-12,11,HOR0331,18.62
2023-06-12,46,HOR0331,21.76
2023-06-12,1,HTI1101,7.53
2023-06-12,1,HWB1101,6.66
2023-06-12,16,ISL2201,849.34
2023-06-12,28,KIK0111,0.22
2023-06-12,39,KIN0331,4.99
2023-06-12,22,KUM0661,4.21
2023-06-12,9,LFD1101,5.75
2023-06-12,18,LFD1102,412.62
2023-06-12,37,LFD1102,62.15
2023-06-12,31,LTN2201,38.05
2023-06-12,17,MAN2201,402.82
2023-06-12,46,NPK0331,23.96
2023-06-12,41,OHK2201,28.84
2023-06-12,45,OKI2201,26.32
2023-06-12,22,PAK0331,10.44
2023-06-12,35,ROS0221,73.63
2023-06-12,9,ROT1101,5.80
2023-06-12,40,ROX2201,6.30
2023-06-12,45,SDN0331,19.44
2023-06-12,35,STU0111,58.54
2023-06-12,39,TAK0331,5.26
2023-06-12,28,TKB2201,0.20
2023-06-12,15,WIR0331,69.75
2023-06-12,35,WKM2201,67.02
2023-06-12,26,WPW0331,68.62
2023-06-12,20,WTU0331,105.08
2023-06-12,48,ARA2201,25.53
2023-06-12,43,ASY0111,22.56
2023-06-12,27,ATI2201,129.07
2023-06-12,10,BLN0331,9.02
2023-06-12,7,BOB1101,3.14
2023-06-12,43,CPK0111,72.34
2023-06-12,41,CUL0661,14.99
2023-06-12,16,FKN0331,782.23
2023-06-12,4,HAM0111,5.36
2023-06-12,27,HEP0331,141.08
2023-06-12,44,KAW1101,54.95
2023-06-12,45,KIK0111,21.87
2023-06-12,35,KPO1101,70.18
2023-06-12,39,KPO1101,5.07
2023-06-12,7,LTN2201,2.87
2023-06-12,6,MAT1101,4.96
2023-06-12,17,MLG0111,493.96
2023-06-12,17,NPK0331,537.52
2023-06-12,40,NPK0331,15.73
2023-06-12,28,NSY0331,0.20
2023-06-12,21,OHK2201,41.41
2023-06-12,11,OKN0111,31.59
2023-06-12,16,ONG0331,950.24
2023-06-12,17,OTA2201,574.73
2023-06-12,38,OTA2201,12.78
2023-06-12,4,OTI0111,4.90
2023-06-12,19,PAK0331,192.35
2023-06-12,25,PNI0331,136.02
2023-06-12,28,PPI2201,89.59
2023-06-12,2,PRM0331,6.34
2023-06-12,32,ROT0111,112.00
2023-06-12,29,SBK0661,0.22
2023-06-12,48,STK0331,21.59
2023-06-12,9,SWN2201,6.14
2023-06-12,21,TAK0331,44.87
2023-06-12,30,TWI2201,0.19
2023-06-12,48,UHT0331,24.63
2023-06-12,13,WEL0331,13.90
2023-06-12,14,WKO0331,14.03
2023-06-12,17,ARA2201,524.23
2023-06-12,34,ARI1101,19.57
2023-06-12,42,ARI1101,15.53
2023-06-12,17,BOB0331,572.32
2023-06-12,8,BRY0661,4.86
2023-06-12,15,BWK1101,47.05
2023-06-12,4,COL0661,4.84
2023-06-12,16,CPK0111,867.79
2023-06-12,23,HOB1101,106.33
2023-06-12,30,HTI1101,12.86
2023-06-12,37,HWA0332,55.28
2023-06-12,33,KBY0661,2.77
2023-06-12,37,KIN0111,61.97
2023-06-12,43,LFD1101,81.50
2023-06-12,34,MLG0331,18.89
2023-06-12,30,MPE1101,13.50
2023-06-12,9,MTO0331,6.44
2023-06-12,18,OHK2201,406.05
2023-06-12,12,OPK0331,15.76
2023-06-12,15,PEN1101,68.92
2023-06-12,30,TAK0331,13.00
2023-06-12,23,TKA0111,2.90
2023-06-12,14,TKU0331,12.66
2023-06-12,4,TMU0111,5.39
2023-06-12,24,TUI1101,185.31
2023-06-12,26,UHT0331,64.71
2023-06-12,25,WPR0331,6.66
2023-06-12,18,WVY1101,395.35
2023-06-12,13,APS0111,11.15
2023-06-12,2,CYD0331,6.02
2023-06-12,1,CYD2201,6.67
2023-06-12,15,HAM2201,66.61
2023-06-12,8,HAY0331,4.81
2023-06-12,19,KIN0111,179.79
2023-06-12,32,KMO0331,111.87
2023-06-12,11,KWA0111,29.14
2023-06-12,32,LTN0331,103.99
2023-06-12,10,LTN2201,9.94
2023-06-12,7,MNG0331,3.13
2023-06-12,26,MTI2201,70.09
2023-06-12,13,OHC2201,10.67
2023-06-12,29,RPO2201,63.02
2023-06-12,16,STK0661,906.82
2023-06-12,22,STK2201,4.30
2023-06-12,45,TGA0331,26.86
2023-06-12,16,TKU0331,897.33
2023-06-12,14,TUI1101,11.41
2023-06-12,38,TWI2201,5.01
2023-06-12,27,WHI0111,131.57
2023-06-12,35,WPR0331,61.57
2023-06-12,41,WVY1101,25.60
2023-06-12,43,ASB0661,21.01
2023-06-12,7,BDE0111,2.67
2023-06-12,25,BOB0331,156.23
2023-06-12,48,CPK0331,24.73
2023-06-12,14,CUL0331,12.40
2023-06-12,17,EDG0331,537.45
2023-06-12,8,FHL0331,4.45
2023-06-12,12,HOB1101,17.32
2023-06-12,31,HWB1101,0.19
2023-06-12,27,LFD1101,130.01
2023-06-12,4,MLG0331,5.06
2023-06-12,39,MNG1101,5.27
2023-06-12,19,MPE1101,202.76
2023-06-12,35,MST0331,64.80
2023-06-12,43,MST0331,74.38
2023-06-12,44,OAM0331,20.99
2023-06-12,29,OHA2201,0.20
2023-06-12,24,ONG0331,210.85
2023-06-12,19,RDF2201,181.44
2023-06-12,40,STK0331,7.60
2023-06-12,12,TNG0111,15.62
2023-06-12,29,TWZ0331,0.20
2023-06-12,14,WDV0111,12.43
2023-06-12,48,WEL0331,28.86
2023-06-12,9,WRK0331,5.73
2023-06-12,1,WVY1101,7.23
2023-06-12,15,ABY0111,49.46
2023-06-12,6,BOB0331,5.29
2023-06-12,23,BPT1101,2.99
2023-06-12,33,BRB0331,82.05
2023-06-12,17,CBG0111,564.68
2023-06-12,3,CPK0111,5.42
2023-06-12,10,GLN0331,11.25
2023-06-12,30,GYM0661,0.23
2023-06-12,38,HAM0111,12.44
2023-06-12,6,HWA0331,5.09
2023-06-12,34,HWA0332,19.74
2023-06-12,23,HWB2201,2.87
2023-06-12,14,INV2202,10.83
2023-06-12,45,KAI0111,22.68
2023-06-12,25,KAW1101,145.54
2023-06-12,9,KBY0662,5.53
2023-06-12,37,KMO0331,62.51
2023-06-12,6,KPU0661,5.39
2023-06-12,39,MCH0111,1.79
2023-06-12,8,MNG1101,5.26
2023-06-12,27,MTM0331,132.64
2023-06-12,40,NAP2201,15.68
2023-06-12,36,ORO1102,245.56
2023-06-12,24,OTA0221,216.80
2023-06-12,17,SFD0331,506.76
2023-06-12,20,STK0331,96.16
2023-06-12,39,THI2201,4.83
2023-06-12,13,TKA0111,10.08
2023-06-12,48,TKA0111,18.73
2023-06-12,3,WHU0331,5.86
2023-06-12,9,WTK0111,5.27
2023-06-12,3,ALB1101,5.89
2023-06-12,7,APS0111,2.81
2023-06-12,1,ATU1101,7.26
2023-06-12,48,BEN2201,20.00
2023-06-12,12,BPD1101,12.64
2023-06-12,48,BRB0331,27.63
2023-06-12,43,CYD2201,19.22
2023-06-12,35,FKN0331,56.82
2023-06-12,10,HOR0331,8.52
2023-06-12,42,HWB0331,8.14
2023-06-12,18,INV2202,328.58
2023-06-12,29,ISL0661,0.21
2023-06-12,12,KMO0331,16.18
2023-06-12,15,KOE1101,74.90
2023-06-12,9,MCH0111,5.75
2023-06-12,7,MGM0331,2.86
2023-06-12,48,MGM0331,25.21
2023-06-12,4,MTM0331,5.22
2023-06-12,4,MTR0331,5.12
2023-06-12,22,ORO1102,4.29
2023-06-12,21,OTA0221,44.98
2023-06-12,44,OTI0111,21.82
2023-06-12,23,PNI0331,93.41
2023-06-12,5,ROS0221,4.82
2023-06-12,22,THI2201,9.65
2023-06-12,43,TKU0331,78.21
2023-06-12,46,TNG0111,22.69
2023-06-12,33,TWC2201,69.40
2023-06-12,19,TWH0331,186.76
2023-06-12,21,TWI2201,30.36
2023-06-12,28,WHI0111,91.56
2023-06-12,13,WPR0331,11.63
2023-06-12,21,ALB1101,45.39
2023-06-12,30,ARA2201,11.99
2023-06-12,28,BEN2201,0.20
2023-06-12,39,BEN2201,1.56
2023-06-12,18,BPT1101,346.61
2023-06-12,5,CST0331,4.57
2023-06-12,2,DOB0331,6.55
2023-06-12,30,DOB0331,0.23
2023-06-12,23,GYM0661,3.40
2023-06-12,19,HEP0331,195.05
2023-06-12,17,HWA1102,512.09
2023-06-12,15,HWB1101,47.93
2023-06-12,5,KAI0111,4.74
2023-06-12,46,KAI0111,22.67
2023-06-12,21,KIN0112,41.67
2023-06-12,14,KPO1101,13.51
2023-06-12,39,MDN2201,5.47
2023-06-12,5,MHO0331,4.49
2023-06-12,38,MNI0111,10.82
2023-06-12,29,NAP2202,64.51
2023-06-12,3,NMA0331,5.07
2023-06-12,9,OKI2201,5.73
2023-06-12,7,OKN0111,2.98
2023-06-12,28,ONG0331,92.27
2023-06-12,12,OTA0221,17.23
2023-06-12,40,OTA2201,17.17
2023-06-12,42,OWH0111,16.49
2023-06-12,25,RDF0331,149.70
2023-06-12,11,ROS1101,34.34
2023-06-12,34,STK0661,16.52
2023-06-12,14,STK2201,12.88
2023-06-12,35,TAK0331,72.32
2023-06-12,28,TKA0111,0.19
2023-06-12,48,TKA0331,18.78
2023-06-12,22,TKR0331,9.14
2023-06-12,13,TWC2201,11.60
2023-06-12,16,WAI0501,967.25
2023-06-12,8,WIR0331,5.31
2023-06-12,35,BDE0111,54.87
2023-06-12,10,BPD1101,8.37
2023-06-12,37,BPT1101,34.36
2023-06-12,10,CML0331,8.01
2023-06-12,43,COL0661,21.34
2023-06-12,15,DOB0331,57.79
2023-06-12,42,DOB0331,9.78
2023-06-12,38,DVK0111,11.22
2023-06-12,37,GLN0331,65.23
2023-06-12,46,HAM2201,24.56
2023-06-12,7,HAY0331,2.86
2023-06-12,12,HEP0331,17.44
2023-06-12,26,HUI0331,70.51
2023-06-12,2,HWA1101,6.55
2023-06-12,6,HWB0331,4.67
2023-06-12,16,MHO0331,886.73
2023-06-12,23,MNI0111,100.83
2023-06-12,24,PEN0251,216.87
2023-06-12,39,PEN0331,5.30
2023-06-12,42,PEN0331,17.23
2023-06-12,12,PRM0331,15.23
2023-06-12,48,PRM0331,24.63
2023-06-12,22,RDF0331,9.97
2023-06-12,23,SFD2201,99.54
2023-06-12,39,STU0111,1.63
2023-06-12,1,SVL0331,7.78
2023-06-12,9,SWN0251,6.14
2023-06-12,34,TGA0111,20.67
2023-06-12,17,TKA0331,430.99
2023-06-12,44,TMU1101,57.89
2023-06-12,22,TNG0111,9.52
2023-06-12,32,TRK2201,110.47
2023-06-12,2,WRD0331,7.04
2023-06-12,4,WTK0111,4.85
2023-06-12,36,WTK0111,210.18
2023-06-12,20,BPE0331,98.76
2023-06-12,1,BPT1101,6.85
2023-06-12,10,BPT1101,8.24
2023-06-12,28,BWK1101,0.19
2023-06-12,6,COL0661,4.69
2023-06-12,7,CPK0331,2.87
2023-06-12,44,HAY0331,48.95
2023-06-12,35,HKK0661,63.53
2023-06-12,31,KAW0112,40.02
2023-06-12,21,OHB2201,31.15
2023-06-12,32,OHC2201,0.20
2023-06-12,10,OPK0331,10.19
2023-06-12,8,OTA0221,5.25
2023-06-12,21,RDF0331,42.79
2023-06-12,14,RDF2201,13.11
2023-06-12,42,ROT1101,16.21
2023-06-12,35,ROX1101,53.58
2023-06-12,25,SDN0331,5.99
2023-06-12,22,SFD0331,9.58
2023-06-12,9,STK0661,5.80
2023-06-12,26,SVL0331,76.44
2023-06-12,22,TGA0331,9.86
2023-06-12,13,THI2201,11.78
2023-06-12,46,TKA0111,18.80
2023-06-12,31,TRK2201,40.54
2023-06-12,44,TWC2201,50.55
2023-06-12,35,TWH0331,69.94
2023-06-12,16,WDV1101,885.24
2023-06-12,48,WDV1101,25.16
2023-06-12,11,WWD1103,29.08
2023-06-12,1,ASB0661,7.01
2023-06-12,43,BEN2202,20.17
2023-06-12,13,BPD1101,10.95
2023-06-12,20,BPD1101,84.51
2023-06-12,41,BWK1101,12.59
2023-06-12,11,CUL0331,19.17
2023-06-12,26,GLN0332,75.46
2023-06-12,48,HAY0331,24.56
2023-06-12,30,HAY1101,10.98
2023-06-12,13,HEP0331,12.94
2023-06-12,37,ISL2201,36.90
2023-06-12,47,KIN0113,25.68
2023-06-12,6,KPA1101,5.03
2023-06-12,4,MAN2201,4.56
2023-06-12,43,MCH0111,22.69
2023-06-12,4,MHO0331,5.20
2023-06-12,25,MTI2201,145.30
2023-06-12,33,NSY0331,2.53
2023-06-12,38,PEN0221,12.93
2023-06-12,23,PEN0251,105.93
2023-06-12,17,ROS1101,584.74
2023-06-12,1,THI2201,7.14
2023-06-12,36,THI2201,246.33
2023-06-12,37,THI2201,60.06
2023-06-12,28,TWH0331,95.19
2023-06-12,38,WEL0331,14.51
2023-06-12,3,WPR0661,5.58
2023-06-12,21,WPW0331,41.97
2023-06-12,19,ABY0111,151.29
2023-06-12,26,ALB0331,76.44
2023-06-12,24,ATI2201,201.06
2023-06-12,44,BEN2202,20.15
2023-06-12,22,DOB0661,4.32
2023-06-12,24,FKN0331,6.79
2023-06-12,29,GYT0331,61.06
2023-06-12,26,HTI1101,74.10
2023-06-12,35,KAW2201,67.06
2023-06-12,47,KMO0331,25.88
2023-06-12,33,KOE1101,86.20
2023-06-12,35,KPU0661,74.96
2023-06-12,36,LFD1102,254.81
2023-06-12,48,MDN2201,27.61
2023-06-12,18,MLG0331,380.04
2023-06-12,1,OHB2201,6.76
2023-06-12,42,ORO1102,9.78
2023-06-12,34,PAO1101,21.53
2023-06-12,7,PEN0221,3.14
2023-06-12,31,PEN0331,43.80
2023-06-12,10,SFD2201,10.21
2023-06-12,13,STU0111,11.12
2023-06-12,19,SVL0331,194.79
2023-06-12,33,SWN0251,79.53
2023-06-12,4,TMI0331,5.24
2023-06-12,7,TRK2201,2.97
2023-06-12,42,WEL0331,19.17
2023-06-12,9,WGN0331,5.66
2023-06-12,39,WGN0331,4.46
2023-06-12,43,WGN0331,75.01
2023-06-12,40,WRK2201,15.74
