TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-03,11,OWH0111,0.01
2023-06-03,13,TMU1101,0.01
2023-06-03,5,WHI0111,0.01
2023-06-03,16,WTK0111,0.23
2023-06-03,17,WWD1102,0.20
2023-06-03,3,ALB1101,0.01
2023-06-03,21,COL0661,0.09
2023-06-03,47,FHL0331,420.29
2023-06-03,21,HAY0331,0.09
2023-06-03,18,MLG0111,0.12
2023-06-03,35,MNG1101,4.35
2023-06-03,46,MTN0331,1.23
2023-06-03,23,NAP2202,0.11
2023-06-03,37,OHC2201,1.00
2023-06-03,37,PEN0331,146.35
2023-06-03,18,TKU0331,0.12
2023-06-03,46,TNG0551,1.23
2023-06-03,4,WHI0111,0.01
2023-06-03,20,WHU0331,0.12
2023-06-03,13,WTK2201,0.01
2023-06-03,18,BEN2202,0.10
2023-06-03,38,COL0661,1.01
2023-06-03,17,CUL0661,0.20
2023-06-03,2,HAM0111,0.01
2023-06-03,11,HAY0111,0.01
2023-06-03,28,HEN2201,0.02
2023-06-03,10,HWA0331,0.01
2023-06-03,29,HWB2201,0.01
2023-06-03,30,INV0331,0.01
2023-06-03,21,KPU0661,0.10
2023-06-03,45,MHO0331,1.45
2023-06-03,1,ONG0331,0.01
2023-06-03,44,RDF2201,2.88
2023-06-03,12,ALB0331,0.01
2023-06-03,43,ATI2201,2.04
2023-06-03,26,CLH0111,0.10
2023-06-03,10,CST0331,0.01
2023-06-03,27,CUL0661,0.10
2023-06-03,2,GYM0661,0.01
2023-06-03,24,GYM0661,0.05
2023-06-03,40,HLY0331,3.64
2023-06-03,9,KBY0662,0.01
2023-06-03,22,KIN0331,0.02
2023-06-03,15,MNI0111,0.10
2023-06-03,14,NAP2201,0.01
2023-06-03,6,PEN0221,0.01
2023-06-03,43,STK0331,1.14
2023-06-03,43,TKR0331,1.96
2023-06-03,21,WPR0331,0.09
2023-06-03,9,ABY0111,0.01
2023-06-03,26,ARG1101,0.11
2023-06-03,7,BRK0331,0.01
2023-06-03,9,BRK0331,0.01
2023-06-03,29,BRY0661,0.01
2023-06-03,34,CLH0111,0.09
2023-06-03,9,HAM0331,0.01
2023-06-03,47,HAM0331,1.95
2023-06-03,40,HOB1101,3.72
2023-06-03,38,LFD1102,25.69
2023-06-03,7,MTM0331,0.01
2023-06-03,47,NAP2201,1.82
2023-06-03,47,OKI2201,1.83
2023-06-03,36,SFD2201,111.77
2023-06-03,18,WGN0331,0.12
2023-06-03,31,WVY0111,0.02
2023-06-03,5,WWD1103,0.01
2023-06-03,1,AVI2201,0.01
2023-06-03,19,AVI2201,0.10
2023-06-03,33,BWK1101,0.17
2023-06-03,2,HWA1101,0.01
2023-06-03,11,PPI2201,0.01
2023-06-03,24,SWN2201,0.05
2023-06-03,4,WHU0331,0.01
2023-06-03,7,ARI1101,0.01
2023-06-03,16,HWA0331,0.24
2023-06-03,21,HWA0331,0.09
2023-06-03,12,KIK0111,0.01
2023-06-03,6,LFD1102,0.01
2023-06-03,32,OHB2201,0.05
2023-06-03,26,ONG0331,0.12
2023-06-03,23,ORO1102,0.09
2023-06-03,41,OTI0111,1.04
2023-06-03,39,SDN0331,0.97
2023-06-03,27,TIM0111,0.09
2023-06-03,18,TMN0551,0.13
2023-06-03,39,WIL0331,7.10
2023-06-03,36,WPW0331,118.04
2023-06-03,24,WRK0331,0.05
2023-06-03,16,WRK2201,0.25
2023-06-03,25,CYD0331,0.10
2023-06-03,44,HAM0331,2.98
2023-06-03,32,HAY2201,0.06
2023-06-03,24,HOR0331,0.04
2023-06-03,29,HTI1101,0.02
2023-06-03,22,MNG0331,0.02
2023-06-03,40,MTO0331,4.07
2023-06-03,21,NAP2202,0.09
2023-06-03,41,PNI0331,2.40
2023-06-03,44,RPO2201,2.78
2023-06-03,5,SFD2201,0.01
2023-06-03,30,TKA0331,0.01
2023-06-03,10,WAI0111,0.01
2023-06-03,23,WAI0501,0.12
2023-06-03,47,BEN2202,1.00
2023-06-03,26,HIN0331,0.12
2023-06-03,27,HWA0331,0.10
2023-06-03,48,HWA0331,1.15
2023-06-03,18,PNI0331,0.12
2023-06-03,30,SVL0331,0.02
2023-06-03,11,WAI0111,0.01
2023-06-03,27,BAL0331,0.09
2023-06-03,48,FKN0331,0.81
2023-06-03,34,HAY0331,0.29
2023-06-03,16,HEN0331,0.28
2023-06-03,12,HOR0661,0.01
2023-06-03,44,ISL0331,1.06
2023-06-03,25,MCH0111,0.11
2023-06-03,12,MTI2201,0.01
2023-06-03,10,NAP2201,0.01
2023-06-03,28,NAP2202,0.02
2023-06-03,21,OAM0331,0.09
2023-06-03,12,RDF2201,0.01
2023-06-03,19,SDN0331,0.10
2023-06-03,9,TAK0331,0.01
2023-06-03,26,TWI2201,0.10
2023-06-03,15,WPR0331,0.09
2023-06-03,42,ARA2201,2.24
2023-06-03,9,BLN0331,0.01
2023-06-03,22,COL0661,0.02
2023-06-03,14,GLN0331,0.01
2023-06-03,28,GLN0331,0.02
2023-06-03,37,HAY0111,127.89
2023-06-03,19,HIN0331,0.13
2023-06-03,3,HLY0331,0.01
2023-06-03,46,INV2202,0.97
2023-06-03,9,JRD1101,0.01
2023-06-03,37,KIK0111,1.13
2023-06-03,48,KMO0331,1.20
2023-06-03,18,NMA0331,0.10
2023-06-03,28,OHB2201,0.01
2023-06-03,27,ROT0331,0.10
2023-06-03,9,TMU0111,0.01
2023-06-03,40,WAI0111,3.55
2023-06-03,43,WDV0111,2.02
2023-06-03,29,WIR0331,0.02
2023-06-03,8,WKO0331,0.01
2023-06-03,36,WKO0331,123.27
2023-06-03,44,WVY0111,2.84
2023-06-03,1,ATU1101,0.01
2023-06-03,4,BEN2202,0.01
2023-06-03,20,BLN0331,0.12
2023-06-03,29,BOB0331,0.02
2023-06-03,31,HOR0331,0.02
2023-06-03,37,MHO0331,134.69
2023-06-03,5,MST0331,0.01
2023-06-03,44,NSY0331,1.00
2023-06-03,39,OHA2201,1.00
2023-06-03,20,PAO1101,0.12
2023-06-03,35,WEL0331,4.86
2023-06-03,7,ATI2201,0.01
2023-06-03,43,BOB1101,2.19
2023-06-03,26,HWA0332,0.12
2023-06-03,34,HWA1102,0.30
2023-06-03,7,ISL0661,0.01
2023-06-03,10,KAW0111,0.01
2023-06-03,36,MDN1101,124.70
2023-06-03,42,OKN0111,2.31
2023-06-03,9,OTA2201,0.01
2023-06-03,31,RPO2201,0.02
2023-06-03,28,SFD0331,0.02
2023-06-03,9,TWH0331,0.01
2023-06-03,20,UHT0331,0.11
2023-06-03,18,ARI1101,0.12
2023-06-03,37,MNG0331,146.29
2023-06-03,21,OKI2201,0.09
2023-06-03,32,ORO1102,0.05
2023-06-03,46,ROT0331,1.27
2023-06-03,15,SWN2201,0.11
2023-06-03,42,WAI0111,2.32
2023-06-03,41,WIR0331,2.67
2023-06-03,11,WTK0331,0.01
2023-06-03,23,DVK0111,0.11
2023-06-03,4,GYT0331,0.01
2023-06-03,37,HAM0551,141.64
2023-06-03,24,INV0331,0.04
2023-06-03,10,KIN0112,0.01
2023-06-03,3,MDN2201,0.01
2023-06-03,19,MNG1101,0.14
2023-06-03,37,PEN0221,146.65
2023-06-03,12,PEN0331,0.01
2023-06-03,27,RFN1102,0.10
2023-06-03,9,RPO2201,0.01
2023-06-03,39,WKM2201,7.38
2023-06-03,13,WTK0111,0.01
2023-06-03,46,ATU1101,1.10
2023-06-03,33,BPE0331,0.28
2023-06-03,34,HAY2201,0.29
2023-06-03,26,HWA1102,0.12
2023-06-03,15,MLG0111,0.09
2023-06-03,47,NPK0331,1.89
2023-06-03,5,PAO1101,0.01
2023-06-03,45,PEN0331,1.56
2023-06-03,10,TIM0111,0.01
2023-06-03,37,TUI1101,141.12
2023-06-03,21,TWC2201,0.09
2023-06-03,15,UHT0331,0.09
2023-06-03,38,WRD0331,28.02
2023-06-03,41,INV2201,0.96
2023-06-03,23,LTN0331,0.11
2023-06-03,3,ONG0331,0.01
2023-06-03,11,PEN0331,0.01
2023-06-03,20,PEN0331,0.12
2023-06-03,39,RFN1101,1.13
2023-06-03,26,ROX2201,0.10
2023-06-03,15,TGA0111,0.10
2023-06-03,21,TKA0111,0.09
2023-06-03,24,WDV0111,0.05
2023-06-03,18,ASY0111,0.11
2023-06-03,36,COL0111,3.76
2023-06-03,19,CUL0331,0.11
2023-06-03,25,GYM0661,0.11
2023-06-03,3,GYT0331,0.01
2023-06-03,45,HOR0661,1.04
2023-06-03,27,KIN0112,0.10
2023-06-03,7,OHC2201,0.01
2023-06-03,8,OPK0331,0.01
2023-06-03,3,SDN0331,0.01
2023-06-03,10,TMU0111,0.01
2023-06-03,43,TNG0551,2.00
2023-06-03,35,ARA2201,4.00
2023-06-03,8,DOB0661,0.01
2023-06-03,9,HEN0331,0.01
2023-06-03,2,HKK0661,0.01
2023-06-03,9,HOR0661,0.01
2023-06-03,1,INV0331,0.01
2023-06-03,15,INV2201,0.08
2023-06-03,45,KPA1101,1.46
2023-06-03,41,MTR0331,2.49
2023-06-03,14,NPK0331,0.01
2023-06-03,10,RFN1102,0.01
2023-06-03,33,ROT1101,0.29
2023-06-03,20,SFD0331,0.11
2023-06-03,35,SFD0331,4.11
2023-06-03,31,STK2201,0.02
2023-06-03,45,STU0111,1.03
2023-06-03,46,SVL0331,1.37
2023-06-03,42,TKR0331,2.18
2023-06-03,20,TUI1101,0.11
2023-06-03,12,WDV0111,0.01
2023-06-03,39,WDV0111,7.39
2023-06-03,17,FHL0331,0.21
2023-06-03,41,INV0331,0.96
2023-06-03,32,KAW1101,0.06
2023-06-03,18,KIK0111,0.11
2023-06-03,2,KPA1101,0.01
2023-06-03,29,MDN2201,0.02
2023-06-03,36,MST0331,109.91
2023-06-03,20,ONG0331,0.12
2023-06-03,37,ORO1101,1.15
2023-06-03,46,TMI0331,1.29
2023-06-03,16,TMK0331,0.23
2023-06-03,27,ATU1101,0.10
2023-06-03,10,CBG0111,0.01
2023-06-03,43,CST0331,2.07
2023-06-03,21,HLY0331,0.10
2023-06-03,9,ISL0331,0.01
2023-06-03,45,OHK2201,1.44
2023-06-03,34,OTI0111,0.09
2023-06-03,31,TKR0331,0.02
2023-06-03,32,UHT0331,0.06
2023-06-03,35,WWD1103,3.87
2023-06-03,12,HAM0111,0.01
2023-06-03,38,HEN0331,27.99
2023-06-03,37,HWA1102,135.42
2023-06-03,11,INV2202,0.01
2023-06-03,5,KAW1101,0.01
2023-06-03,7,KPU0661,0.01
2023-06-03,13,KUM0661,0.01
2023-06-03,25,MDN2201,0.12
2023-06-03,9,MPE1101,0.01
2023-06-03,19,OTA2202,0.00
2023-06-03,5,PEN1101,0.01
2023-06-03,45,THI2201,1.43
2023-06-03,23,TMU1101,0.12
2023-06-03,21,WTK2201,0.09
2023-06-03,29,WTK2201,0.01
2023-06-03,47,WTU0331,1.85
2023-06-03,42,CBG0111,2.36
2023-06-03,22,EDN0331,0.02
2023-06-03,47,FKN0331,1.02
2023-06-03,2,HOR0661,0.01
2023-06-03,17,HWA0332,0.20
2023-06-03,23,HWA0332,0.11
2023-06-03,13,HWB1101,0.01
2023-06-03,15,JRD1101,0.10
2023-06-03,8,KMO0331,0.01
2023-06-03,19,MCH0111,0.11
2023-06-03,32,MST0331,0.06
2023-06-03,42,MTR0331,2.28
2023-06-03,8,NAP2202,0.01
2023-06-03,48,OWH0111,1.20
2023-06-03,19,ROX1101,0.10
2023-06-03,9,TKR0331,0.01
2023-06-03,10,TMN0551,0.01
2023-06-03,29,TWI2201,0.01
2023-06-03,4,WAI0111,0.01
2023-06-03,33,HAY1101,0.28
2023-06-03,7,KIK2201,0.01
2023-06-03,11,KIN0112,0.01
2023-06-03,45,MDN1101,1.58
2023-06-03,45,MLG0331,1.40
2023-06-03,25,RPO2201,0.11
2023-06-03,2,TIM0111,0.01
2023-06-03,3,TWC2201,0.01
2023-06-03,16,WIR0331,0.27
2023-06-03,41,WTK2201,0.99
2023-06-03,4,BRB0331,0.01
2023-06-03,48,BRB0331,1.27
2023-06-03,33,CPK0331,0.28
2023-06-03,38,EDN0331,0.98
2023-06-03,7,GLN0331,0.01
2023-06-03,36,MLG0111,105.84
2023-06-03,6,OTI0111,0.01
2023-06-03,36,ROS0221,122.25
2023-06-03,2,THI2201,0.01
2023-06-03,14,TMU0111,0.01
2023-06-03,27,COL0661,0.09
2023-06-03,18,GOR0331,0.10
2023-06-03,10,LTN0331,0.01
2023-06-03,32,ROS0221,0.07
2023-06-03,44,STK0331,1.12
2023-06-03,37,STK0661,1.16
2023-06-03,37,TKU0331,131.50
2023-06-03,3,TMN0551,0.01
2023-06-03,40,WKO0331,3.74
2023-06-03,24,WTK0111,0.04
2023-06-03,36,ALB0331,122.14
2023-06-03,47,HWA0331,1.81
2023-06-03,13,HWA1102,0.01
2023-06-03,33,LTN0331,0.28
2023-06-03,30,MGM0331,0.02
2023-06-03,31,OHA2201,0.02
2023-06-03,46,OKI2201,1.25
2023-06-03,35,RFN1102,0.79
2023-06-03,3,TNG0111,0.01
2023-06-03,13,WTK0331,0.01
2023-06-03,33,WWD1102,0.28
2023-06-03,42,BPD1101,1.03
2023-06-03,17,BWK1101,0.17
2023-06-03,12,FHL0331,0.01
2023-06-03,4,HEN2201,0.01
2023-06-03,3,HEP0331,0.01
2023-06-03,14,HIN0331,0.01
2023-06-03,14,KPA1101,0.01
2023-06-03,11,MGM0331,0.01
2023-06-03,28,ROS0221,0.02
2023-06-03,17,TUI1101,0.20
2023-06-03,42,WHI2201,2.28
2023-06-03,19,WTK0111,0.10
2023-06-03,26,ASB0661,0.10
2023-06-03,30,BOB1101,0.02
2023-06-03,30,CPK0331,0.02
2023-06-03,38,HAM2201,26.94
2023-06-03,39,HWB2201,0.97
2023-06-03,1,KIN0112,0.01
2023-06-03,46,KUM0661,1.07
2023-06-03,24,SFD0331,0.05
2023-06-03,1,SVL0331,0.01
2023-06-03,6,THI2201,0.01
2023-06-03,6,TMU0111,0.01
2023-06-03,28,BRK0331,0.02
2023-06-03,1,CUL0661,0.01
2023-06-03,5,CYD0331,0.01
2023-06-03,46,KOE1101,1.41
2023-06-03,33,NPK0331,0.30
2023-06-03,38,NSY0331,0.99
2023-06-03,24,WDV1101,0.05
2023-06-03,47,WIR0331,1.99
2023-06-03,48,WPR0331,0.85
2023-06-03,13,WRK0331,0.01
2023-06-03,39,BPE0331,7.30
2023-06-03,4,CBG0111,0.01
2023-06-03,38,GLN0331,27.74
2023-06-03,48,GOR0331,0.78
2023-06-03,44,HAM0551,2.97
2023-06-03,42,HWA1101,2.28
2023-06-03,34,HWB2201,0.09
2023-06-03,18,INV0331,0.10
2023-06-03,48,KAW0111,1.17
2023-06-03,13,MNG0331,0.01
2023-06-03,42,MPE1101,2.54
2023-06-03,36,PEN0251,120.79
2023-06-03,40,SFD0331,3.51
2023-06-03,31,STK0331,0.02
2023-06-03,29,SWN2201,0.02
2023-06-03,46,TGA0331,1.28
2023-06-03,36,TKU0331,108.88
2023-06-03,13,TWH0331,0.01
2023-06-03,9,TWZ0331,0.01
2023-06-03,12,WTK2201,0.01
2023-06-03,22,WTK2201,0.02
2023-06-03,39,GYM0661,1.12
2023-06-03,48,HEN0331,1.26
2023-06-03,46,HLY0331,1.34
2023-06-03,7,HWB2201,0.01
2023-06-03,27,KPU0661,0.11
2023-06-03,12,ORO1101,0.01
2023-06-03,47,ORO1101,1.10
2023-06-03,36,SBK0661,4.17
2023-06-03,6,TKA0111,0.01
2023-06-03,11,TMU1101,0.01
2023-06-03,13,WHI2201,0.01
2023-06-03,42,WVY1101,2.28
2023-06-03,7,BEN2201,0.01
2023-06-03,45,BPT1101,1.00
2023-06-03,12,COL0111,0.01
2023-06-03,42,DVK0111,34.39
2023-06-03,43,KAW0112,2.02
2023-06-03,32,KUM0661,0.05
2023-06-03,10,LFD1101,0.01
2023-06-03,14,LTN0331,0.01
2023-06-03,7,OTA2201,0.01
2023-06-03,46,OWH0111,1.27
2023-06-03,19,TKA0111,0.10
2023-06-03,34,TMU1101,0.32
2023-06-03,47,UHT0331,1.76
2023-06-03,17,WHI0111,0.22
2023-06-03,28,ABY0111,0.01
2023-06-03,33,APS0111,0.18
2023-06-03,44,CLH0111,1.02
2023-06-03,23,CUL0661,0.09
2023-06-03,34,EDG0331,0.30
2023-06-03,12,GYT0331,0.01
2023-06-03,14,NSY0331,0.01
2023-06-03,24,OHK2201,0.05
2023-06-03,44,OKI2201,2.80
2023-06-03,8,OTA2201,0.01
2023-06-03,20,PEN0251,0.12
2023-06-03,2,SDN0331,0.01
2023-06-03,9,TWC2201,0.01
2023-06-03,8,WEL0331,0.01
2023-06-03,19,WEL0331,0.15
2023-06-03,12,WHI2201,0.01
2023-06-03,31,WPW0331,0.02
2023-06-03,32,WVY1101,0.06
2023-06-03,34,BPE0551,0.30
2023-06-03,30,BWK1101,0.01
2023-06-03,7,HIN0331,0.01
2023-06-03,45,HWA0331,1.46
2023-06-03,25,HWA0332,0.11
2023-06-03,20,KIN0112,0.11
2023-06-03,42,KIN0112,2.24
2023-06-03,23,KPO1101,0.12
2023-06-03,34,MNG0331,0.32
2023-06-03,31,MTR0331,0.02
2023-06-03,48,NMA0331,0.78
2023-06-03,25,OAM0331,0.10
2023-06-03,4,RDF0331,0.01
2023-06-03,44,SBK0661,1.11
2023-06-03,31,THI2201,0.02
2023-06-03,31,WPR0331,0.02
2023-06-03,38,WTU0331,26.41
2023-06-03,20,GYM0661,0.11
2023-06-03,4,HOR0331,0.01
2023-06-03,39,HWA1102,7.51
2023-06-03,24,HWB1101,0.04
2023-06-03,6,KAI0111,0.01
2023-06-03,14,MDN1101,0.01
2023-06-03,27,MST0331,0.10
2023-06-03,3,RDF0331,0.01
2023-06-03,43,RDF0331,2.09
2023-06-03,31,STU0111,0.02
2023-06-03,34,TWC2201,0.30
2023-06-03,36,UHT0331,105.60
2023-06-03,17,CYD0331,0.18
2023-06-03,4,EDG0331,0.01
2023-06-03,6,HOR0661,0.01
2023-06-03,16,MDN2201,0.28
2023-06-03,33,MNG1101,0.31
2023-06-03,21,MTI2201,0.09
2023-06-03,1,MTN0331,0.01
2023-06-03,48,MTR0331,1.16
2023-06-03,29,OHK2201,0.02
2023-06-03,48,OTA2201,1.25
2023-06-03,41,ROX1101,0.96
2023-06-03,38,TRK0111,25.96
2023-06-03,14,WAI0111,0.01
2023-06-03,14,WHU0331,0.01
2023-06-03,4,WTK0111,0.01
2023-06-03,48,BDE0111,0.79
2023-06-03,40,BEN2202,1.00
2023-06-03,46,BLN0331,1.13
2023-06-03,37,BPE0331,131.52
2023-06-03,36,CUL0331,4.08
2023-06-03,23,CYD2201,0.09
2023-06-03,28,EDN0331,0.01
2023-06-03,11,KMO0331,0.01
2023-06-03,27,PEN0221,0.11
2023-06-03,19,PNI0331,0.12
2023-06-03,32,TIM0111,0.05
2023-06-03,19,TKU0331,0.12
2023-06-03,15,TKU2201,0.10
2023-06-03,23,TRK2201,0.12
2023-06-03,48,BPE0331,1.14
2023-06-03,10,DOB0661,0.01
2023-06-03,22,FKN0331,0.02
2023-06-03,31,HEP0331,0.02
2023-06-03,4,HIN0331,0.01
2023-06-03,3,HOR0331,0.01
2023-06-03,42,KAW0112,2.23
2023-06-03,40,KBY0662,1.05
2023-06-03,33,KIN0331,0.29
2023-06-03,20,MTR0331,0.11
2023-06-03,5,NAP2201,0.01
2023-06-03,32,PNI0331,0.06
2023-06-03,20,RDF2201,0.11
2023-06-03,15,STK2201,0.09
2023-06-03,2,TRK0111,0.01
2023-06-03,47,WHI2201,1.84
2023-06-03,10,WPR0661,0.01
2023-06-03,33,WPR0661,0.19
2023-06-03,1,WRK0331,0.01
2023-06-03,3,WTU0331,0.01
2023-06-03,16,BOB0331,0.27
2023-06-03,23,HTI0331,0.12
2023-06-03,45,HWB0331,0.97
2023-06-03,35,KAW0112,4.03
2023-06-03,39,LTN0331,7.28
2023-06-03,26,NAP2202,0.12
2023-06-03,5,PPI2201,0.01
2023-06-03,28,RFN1101,0.01
2023-06-03,32,SDN0331,0.05
2023-06-03,12,STK2201,0.01
2023-06-03,3,TKU2201,0.01
2023-06-03,43,TWC2201,1.98
2023-06-03,32,TWZ0331,0.05
2023-06-03,19,WKO0331,0.14
2023-06-03,31,WTU0331,0.02
2023-06-03,44,ARI1102,2.90
2023-06-03,24,CBG0111,0.05
2023-06-03,1,CPK0111,0.01
2023-06-03,2,CPK0111,0.01
2023-06-03,30,CUL0331,0.01
2023-06-03,29,HAY2201,0.02
2023-06-03,20,LTN2201,0.11
2023-06-03,33,MAN2201,0.16
2023-06-03,39,MAT1101,7.15
2023-06-03,27,MDN1101,0.11
