TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-08,31,WDV0111,1.38
2023-06-08,27,BEN2202,5.13
2023-06-08,34,BPE0551,12.69
2023-06-08,9,BRB0331,0.83
2023-06-08,34,EDG0331,13.28
2023-06-08,1,FHL0331,4.46
2023-06-08,29,GYM0661,3.30
2023-06-08,16,HAM2201,92.54
2023-06-08,16,HEN2201,96.28
2023-06-08,39,HKK0661,122.98
2023-06-08,5,INV2201,0.02
2023-06-08,28,ISL0661,3.12
2023-06-08,36,JRD1101,1004.74
2023-06-08,9,KIN0112,0.79
2023-06-08,18,MGM0331,28.45
2023-06-08,17,MTI2201,113.37
2023-06-08,22,NAP2201,24.11
2023-06-08,35,NMA0331,36.81
2023-06-08,44,NSY0331,11.43
2023-06-08,3,OHB2201,1.00
2023-06-08,13,RPO2201,1.51
2023-06-08,15,SFD0331,70.18
2023-06-08,7,STK0331,0.41
2023-06-08,33,STK0331,6.34
2023-06-08,28,STK2201,3.30
2023-06-08,24,TAK0331,5.31
2023-06-08,34,TGA0111,13.65
2023-06-08,26,THI2201,9.64
2023-06-08,7,TKR0331,0.39
2023-06-08,43,TMI0331,24.17
2023-06-08,12,TNG0551,1.50
2023-06-08,31,TWZ0331,0.22
2023-06-08,11,WAI0501,4.10
2023-06-08,43,WPR0661,17.46
2023-06-08,31,APS0111,0.24
2023-06-08,6,COL0111,0.22
2023-06-08,38,CYD2201,129.10
2023-06-08,35,DVK0111,42.82
2023-06-08,2,HAY0111,2.30
2023-06-08,26,HAY0331,8.93
2023-06-08,3,HWB0331,1.00
2023-06-08,30,KIN0112,3.51
2023-06-08,42,KUM0661,29.44
2023-06-08,11,LTN0331,3.83
2023-06-08,11,MLG0331,3.77
2023-06-08,23,MLG0331,9.78
2023-06-08,7,MNI0111,0.40
2023-06-08,42,MNI0111,42.72
2023-06-08,36,MTN0331,1021.03
2023-06-08,3,MTR0331,1.23
2023-06-08,10,ORO1102,1.10
2023-06-08,13,PEN0331,1.69
2023-06-08,18,PPI2201,28.83
2023-06-08,8,TMN0551,0.49
2023-06-08,25,TNG0551,4.22
2023-06-08,16,TWI2201,153.18
2023-06-08,14,WEL0331,3.95
2023-06-08,4,WTK0111,0.61
2023-06-08,40,WTK0111,117.37
2023-06-08,8,BPE0331,0.47
2023-06-08,43,BPE0551,21.99
2023-06-08,40,CYD0331,114.21
2023-06-08,6,HAM0551,0.24
2023-06-08,44,HKK0661,12.28
2023-06-08,44,HOB1101,19.93
2023-06-08,28,HOR0661,3.16
2023-06-08,47,HTI1101,4.05
2023-06-08,42,HWB1101,26.21
2023-06-08,32,INV2202,0.59
2023-06-08,37,ISL0661,195.75
2023-06-08,5,JRD1101,0.02
2023-06-08,25,KBY0662,4.07
2023-06-08,21,KIN0112,63.94
2023-06-08,11,KOE1101,4.48
2023-06-08,48,LTN0331,4.35
2023-06-08,33,MTM0331,8.30
2023-06-08,22,MTR0331,23.88
2023-06-08,12,NAP2202,1.53
2023-06-08,31,NPK0331,1.46
2023-06-08,6,OKI2201,0.23
2023-06-08,8,OWH0111,0.50
2023-06-08,10,PPI2201,1.85
2023-06-08,4,ROS0221,0.72
2023-06-08,37,SFD2201,194.76
2023-06-08,8,TMU0111,0.50
2023-06-08,23,TRK0111,10.27
2023-06-08,7,UHT0331,0.39
2023-06-08,24,WIR0331,5.40
2023-06-08,45,WRK2201,6.29
2023-06-08,44,WVY1101,17.42
2023-06-08,28,BOB0331,10.35
2023-06-08,23,BOB1101,11.02
2023-06-08,2,BPD1101,1.03
2023-06-08,19,CLH0111,41.52
2023-06-08,36,CPK0111,1024.81
2023-06-08,12,DVK0111,1.47
2023-06-08,38,HLY0331,164.04
2023-06-08,43,HOR0661,17.21
2023-06-08,39,HTI0331,138.88
2023-06-08,40,ISL0331,128.67
2023-06-08,47,KIN0111,3.83
2023-06-08,27,KPU0661,14.63
2023-06-08,13,MKE1101,1.48
2023-06-08,31,MLG0331,1.34
2023-06-08,38,OHA2201,132.86
2023-06-08,36,OHB2201,917.80
2023-06-08,42,OTA2202,0.00
2023-06-08,5,PEN1101,0.02
2023-06-08,48,ROT0111,4.66
2023-06-08,20,TAK0331,91.08
2023-06-08,46,TKU0331,5.58
2023-06-08,7,TRK2201,0.41
2023-06-08,31,WGN0331,1.36
2023-06-08,36,WPR0331,1022.46
2023-06-08,21,ASY0111,64.65
2023-06-08,14,GFD0331,3.09
2023-06-08,13,HAM0551,1.65
2023-06-08,19,HAY2201,39.55
2023-06-08,19,KAW0112,40.88
2023-06-08,37,MGM0331,199.42
2023-06-08,13,MST0331,1.50
2023-06-08,9,MTO0331,0.86
2023-06-08,20,NAP2202,83.71
2023-06-08,29,OWH0111,6.79
2023-06-08,40,OWH0111,146.21
2023-06-08,45,PEN0331,6.87
2023-06-08,47,PEN1101,4.14
2023-06-08,16,PNI0331,84.55
2023-06-08,38,PRM0331,148.13
2023-06-08,5,ROS0221,0.02
2023-06-08,9,STK0331,0.80
2023-06-08,37,STU0111,187.82
2023-06-08,29,TMI0331,6.84
2023-06-08,19,TNG0551,40.05
2023-06-08,9,TRK2201,0.79
2023-06-08,3,WIL0331,1.20
2023-06-08,31,WRK2201,1.44
2023-06-08,25,ARG1101,4.25
2023-06-08,44,ARG1101,12.97
2023-06-08,4,BPE0551,0.65
2023-06-08,20,BPE0551,82.01
2023-06-08,4,BPT1101,0.62
2023-06-08,20,CPK0111,82.23
2023-06-08,24,CUL0661,4.72
2023-06-08,22,DOB0331,25.37
2023-06-08,15,EDG0331,74.82
2023-06-08,45,HAM2201,6.68
2023-06-08,6,HAY2201,0.22
2023-06-08,7,HKK0661,0.40
2023-06-08,47,HLY0331,4.06
2023-06-08,7,HOB1101,0.43
2023-06-08,1,HWB0331,1.72
2023-06-08,6,KWA0111,0.22
2023-06-08,23,KWA0111,9.75
2023-06-08,37,MHO0331,194.81
2023-06-08,18,MNG0331,31.61
2023-06-08,4,MPE1101,0.73
2023-06-08,44,NAP2201,18.18
2023-06-08,44,NMA0331,11.27
2023-06-08,12,OPK0331,1.51
2023-06-08,31,PAK0331,1.56
2023-06-08,37,SWN2201,218.62
2023-06-08,14,TKU0331,3.27
2023-06-08,17,TMI0331,120.63
2023-06-08,27,TUI1101,11.43
2023-06-08,37,TWH0331,212.20
2023-06-08,5,WAI0111,0.02
2023-06-08,7,WWD1102,0.38
2023-06-08,7,ABY0111,0.36
2023-06-08,9,ALB1101,0.83
2023-06-08,16,ARG1101,91.29
2023-06-08,17,ASB0661,106.73
2023-06-08,10,ATU1101,1.11
2023-06-08,4,BAL0331,0.60
2023-06-08,4,BEN2202,0.62
2023-06-08,45,CUL0331,5.71
2023-06-08,17,CYD0331,97.08
2023-06-08,5,GLN0331,0.02
2023-06-08,44,HEP0331,20.20
2023-06-08,31,INV0331,0.35
2023-06-08,44,INV0331,11.29
2023-06-08,12,KAW0112,1.54
2023-06-08,45,KAW0112,6.25
2023-06-08,30,KIK2201,0.22
2023-06-08,43,KIN0112,23.20
2023-06-08,36,KMO0331,1106.63
2023-06-08,2,KOE1101,2.65
2023-06-08,4,OHC2201,0.62
2023-06-08,29,OTA0221,7.19
2023-06-08,48,OTA0221,4.97
2023-06-08,13,PEN0251,1.69
2023-06-08,31,PEN0251,1.56
2023-06-08,2,RFN1102,1.10
2023-06-08,37,SBK0661,204.38
2023-06-08,39,SDN0331,110.57
2023-06-08,37,TKR0331,193.24
2023-06-08,26,TNG0111,9.33
2023-06-08,22,TWC2201,23.50
2023-06-08,43,TWH0331,24.55
2023-06-08,30,WPA2201,3.42
2023-06-08,29,WRK2201,6.63
2023-06-08,5,WTK0331,0.02
2023-06-08,3,ASB0661,1.04
2023-06-08,25,ASY0111,4.19
2023-06-08,25,BAL0331,2.64
2023-06-08,30,BAL0331,0.13
2023-06-08,33,BAL0331,4.51
2023-06-08,7,CPK0331,0.39
2023-06-08,35,HAM2201,45.18
2023-06-08,25,HEP0331,4.77
2023-06-08,31,HTI1101,1.52
2023-06-08,21,HWA1102,61.75
2023-06-08,4,KAI0111,0.68
2023-06-08,29,KBY0662,3.13
2023-06-08,39,KIN0112,133.86
2023-06-08,16,KIN0113,89.86
2023-06-08,32,KPO1101,2.21
2023-06-08,20,KUM0661,87.15
2023-06-08,32,MLG0331,1.94
2023-06-08,36,MLG0331,1019.45
2023-06-08,41,NMA0331,71.56
2023-06-08,40,OHB2201,117.98
2023-06-08,3,ORO1101,1.10
2023-06-08,32,OWH0111,2.15
2023-06-08,18,PEN0331,31.61
2023-06-08,31,STK0331,0.25
2023-06-08,16,WDV0111,85.83
2023-06-08,11,WHI0111,4.06
2023-06-08,16,WIL0331,84.13
2023-06-08,9,WTK0111,0.72
2023-06-08,38,BPE0551,149.69
2023-06-08,43,GLN0332,25.30
2023-06-08,34,HAM0111,13.85
2023-06-08,6,HAY0111,0.22
2023-06-08,12,HAY0111,1.45
2023-06-08,15,HLY0331,77.46
2023-06-08,12,HWB2201,0.98
2023-06-08,10,ISL0661,1.06
2023-06-08,34,KIK2201,12.89
2023-06-08,36,KIN0112,1087.89
2023-06-08,24,KIN0331,5.10
2023-06-08,26,KMO0331,9.82
2023-06-08,36,MAT1101,1050.42
2023-06-08,12,MPE1101,1.69
2023-06-08,44,MTN0331,17.56
2023-06-08,18,MTO0331,34.48
2023-06-08,47,OHA2201,3.02
2023-06-08,6,OHK2201,0.24
2023-06-08,32,ORO1102,0.68
2023-06-08,22,RFN1101,25.08
2023-06-08,36,ROX1101,882.84
2023-06-08,37,RPO2201,194.85
2023-06-08,5,SFD2201,0.02
2023-06-08,10,SFD2201,1.81
2023-06-08,10,SVL0331,1.96
2023-06-08,15,TNG0111,71.19
2023-06-08,21,TWI2201,112.30
2023-06-08,20,UHT0331,81.63
2023-06-08,15,WIR0331,81.09
2023-06-08,26,WRK0331,9.64
2023-06-08,44,WWD1103,16.83
2023-06-08,5,APS0111,0.02
2023-06-08,29,BOB1101,7.18
2023-06-08,39,BPE0551,127.13
2023-06-08,47,BPE2201,3.63
2023-06-08,10,GYT0331,1.78
2023-06-08,26,HAM0551,10.16
2023-06-08,10,HAY1101,1.75
2023-06-08,1,HIN0331,4.67
2023-06-08,44,HWA1102,17.73
2023-06-08,6,KAW0111,0.23
2023-06-08,14,KPO1101,3.50
2023-06-08,22,MNG1101,26.32
2023-06-08,17,MST0331,111.85
2023-06-08,20,NAP2201,83.71
2023-06-08,35,ORO1101,43.61
2023-06-08,36,ORO1102,1064.26
2023-06-08,11,OTA0221,4.36
2023-06-08,37,OTA2201,218.28
2023-06-08,6,PEN0331,0.25
2023-06-08,8,SDN0331,0.44
2023-06-08,22,SVL0331,26.47
2023-06-08,46,TAK0331,6.06
2023-06-08,3,TKB2201,1.00
2023-06-08,15,TKR0331,69.73
2023-06-08,2,TRK2201,2.46
2023-06-08,8,WPR0331,0.47
2023-06-08,9,WTU0331,0.79
2023-06-08,5,BLN0331,0.02
2023-06-08,8,BPE2201,0.47
2023-06-08,32,BWK1101,0.58
2023-06-08,18,CYD0331,24.98
2023-06-08,18,HAM0111,30.52
2023-06-08,43,HAM0111,24.74
2023-06-08,39,HEN2201,145.57
2023-06-08,10,HEP0331,1.97
2023-06-08,16,HIN0331,93.61
2023-06-08,41,HTI0331,101.29
2023-06-08,4,INV2201,0.67
2023-06-08,42,KIK2201,30.66
2023-06-08,31,KIN0111,1.52
2023-06-08,45,MDN2201,6.97
2023-06-08,37,MPE1101,230.40
2023-06-08,28,ORO1101,3.29
2023-06-08,31,PPI2201,1.44
2023-06-08,17,ROX1101,83.41
2023-06-08,37,ROX1101,170.28
2023-06-08,18,ROX2201,25.00
2023-06-08,17,SBK0661,115.76
2023-06-08,1,TKA0331,1.67
2023-06-08,23,TUI1101,9.07
2023-06-08,8,WDV1101,0.47
2023-06-08,39,WHI0111,135.48
2023-06-08,35,WIR0331,46.98
2023-06-08,20,WKM2201,84.84
2023-06-08,35,WRK2201,42.75
2023-06-08,38,ATU1101,154.86
2023-06-08,39,BDE0111,111.53
2023-06-08,43,BRK0331,22.46
2023-06-08,15,CBG0111,77.67
2023-06-08,32,HAY2201,1.92
2023-06-08,47,HEN2201,4.15
2023-06-08,10,HLY2201,1.93
2023-06-08,3,HWA0331,1.23
2023-06-08,41,HWA1102,94.22
2023-06-08,39,JRD1101,126.66
2023-06-08,37,KMO0331,207.61
2023-06-08,12,KUM0661,1.11
2023-06-08,23,LFD1102,10.31
2023-06-08,35,MGM0331,42.71
2023-06-08,44,MLG0111,16.91
2023-06-08,3,MNG1101,1.34
2023-06-08,30,NMA0331,0.00
2023-06-08,30,OTA0221,3.69
2023-06-08,31,OTA2201,1.55
2023-06-08,16,OWH0111,92.06
2023-06-08,18,PAO1101,31.86
2023-06-08,14,RFN1101,3.29
2023-06-08,35,ROT0331,44.05
2023-06-08,47,SFD2201,3.74
2023-06-08,9,STK2201,0.80
2023-06-08,32,TKR0331,1.93
2023-06-08,24,TMU1101,5.23
2023-06-08,26,WTK0331,6.01
2023-06-08,26,WTU0331,9.96
2023-06-08,18,BPT1101,26.30
2023-06-08,13,CLH0111,1.52
2023-06-08,40,EDG0331,144.10
2023-06-08,20,EDN0331,77.45
2023-06-08,25,GFD0331,4.08
2023-06-08,45,GYM0661,5.77
2023-06-08,12,HAM2201,1.62
2023-06-08,7,HAY2201,0.39
2023-06-08,4,HEN2201,0.71
2023-06-08,18,HKK0661,29.50
2023-06-08,9,KAW0111,0.78
2023-06-08,17,MHO0331,109.57
2023-06-08,8,MNG0331,0.51
2023-06-08,35,OHA2201,37.62
2023-06-08,30,PEN0221,3.72
2023-06-08,39,PPI2201,132.54
2023-06-08,43,PRM0331,21.50
2023-06-08,45,STU0111,5.48
2023-06-08,28,SWN2201,10.33
2023-06-08,47,TGA0111,3.91
2023-06-08,7,TKA0111,0.36
2023-06-08,36,TKA0331,918.92
2023-06-08,8,TWI2201,0.44
2023-06-08,3,WEL0331,1.41
2023-06-08,24,WTU0331,5.10
2023-06-08,39,WWD1102,125.01
2023-06-08,18,AVI2201,25.69
2023-06-08,22,BOB0331,26.30
2023-06-08,29,BRB0331,7.33
2023-06-08,15,DOB0331,76.88
2023-06-08,42,DVK0111,41.23
2023-06-08,42,EDN0331,26.61
2023-06-08,2,GLN0332,2.57
2023-06-08,6,GLN0332,0.25
2023-06-08,48,GOR0331,1.00
2023-06-08,39,HLY0331,140.47
2023-06-08,43,HTI0331,24.42
2023-06-08,28,HWA0332,9.26
2023-06-08,25,INV2201,6.63
2023-06-08,14,ISL2201,3.07
2023-06-08,12,KAI0111,1.13
2023-06-08,45,KAI0111,5.98
2023-06-08,35,KAW0112,42.89
2023-06-08,21,MDN1101,69.62
2023-06-08,14,MLG0111,3.10
2023-06-08,5,MNG1101,0.02
2023-06-08,17,NAP2202,112.54
2023-06-08,33,OTA0221,8.72
2023-06-08,44,OWH0111,18.63
2023-06-08,29,PAO1101,7.21
2023-06-08,8,PRM0331,0.46
2023-06-08,8,ROT1101,0.49
2023-06-08,30,TKR0331,3.17
2023-06-08,41,TNG0111,94.01
2023-06-08,26,TRK2201,9.71
2023-06-08,32,WGN0331,1.98
2023-06-08,41,WPR0661,80.39
2023-06-08,38,WWD1102,147.49
2023-06-08,29,WWD1103,6.16
2023-06-08,7,ASB0661,0.38
2023-06-08,20,ATI2201,84.29
2023-06-08,46,COL0111,3.09
2023-06-08,12,GLN0332,1.65
2023-06-08,5,HLY2201,0.02
2023-06-08,14,HLY2201,3.52
2023-06-08,33,HUI0331,8.08
2023-06-08,20,HWA0332,81.77
2023-06-08,40,KBY0662,128.08
2023-06-08,36,MCH0111,1056.24
2023-06-08,3,MLG0111,1.21
2023-06-08,28,MNG0331,10.44
2023-06-08,43,MNG1101,25.30
2023-06-08,26,MPE1101,10.80
2023-06-08,44,OKI2201,18.20
2023-06-08,39,OKN0111,133.69
2023-06-08,48,ORO1102,1.10
2023-06-08,29,PEN0331,7.23
2023-06-08,1,ROS1101,4.85
2023-06-08,28,RPO2201,9.29
2023-06-08,37,SDN0331,173.82
2023-06-08,30,STK0661,0.23
2023-06-08,41,STK0661,85.13
2023-06-08,42,SWN0251,46.01
2023-06-08,38,TGA0111,162.55
2023-06-08,48,TGA0111,4.69
2023-06-08,25,TIM0111,3.85
2023-06-08,36,TKR0331,1017.43
2023-06-08,17,WHI2201,115.48
2023-06-08,11,WRK2201,4.03
2023-06-08,34,WWD1103,12.49
2023-06-08,45,ATI2201,6.31
2023-06-08,20,BAL0331,48.71
2023-06-08,12,BWK1101,0.97
2023-06-08,35,HAM0111,45.35
2023-06-08,33,HTI1101,8.32
2023-06-08,36,HWA1102,992.11
2023-06-08,23,HWB2201,6.66
2023-06-08,1,KBY0662,1.83
2023-06-08,29,MAT1101,6.51
2023-06-08,43,MGM0331,22.13
2023-06-08,31,MHO0331,1.38
2023-06-08,43,MHO0331,22.07
2023-06-08,8,MPE1101,0.52
2023-06-08,21,PRM0331,60.85
2023-06-08,13,RFN1101,1.56
2023-06-08,8,TKR0331,0.46
2023-06-08,11,TMK0331,1.04
2023-06-08,12,WDV1101,1.47
2023-06-08,30,ABY0111,0.21
2023-06-08,8,ARG1101,0.48
2023-06-08,45,BWK1101,5.12
2023-06-08,10,COL0661,1.06
2023-06-08,12,HAM0111,1.62
2023-06-08,13,HAY2201,1.45
2023-06-08,45,HWB1101,5.21
2023-06-08,47,HWB1101,3.01
2023-06-08,9,ISL2201,0.77
2023-06-08,25,KAI0111,4.26
2023-06-08,42,KAW0111,41.89
2023-06-08,22,KBY0662,24.04
2023-06-08,25,LFD1101,4.42
2023-06-08,40,LTN0331,136.04
2023-06-08,35,MDN1101,47.88
2023-06-08,20,MNI0111,83.51
2023-06-08,42,MST0331,41.17
2023-06-08,11,MTM0331,4.16
2023-06-08,6,MTR0331,0.22
2023-06-08,46,NPK0331,5.72
2023-06-08,26,OKN0111,9.58
2023-06-08,15,ORO1102,76.09
2023-06-08,30,OTA2202,0.00
2023-06-08,47,RDF0331,3.85
2023-06-08,25,RDF2201,4.47
2023-06-08,29,ROS1101,7.26
2023-06-08,41,STU0111,76.67
2023-06-08,20,SVL0331,91.98
2023-06-08,35,TKB2201,37.88
2023-06-08,10,TMU0111,1.91
2023-06-08,21,WKM2201,62.82
2023-06-08,34,WRK0331,13.11
2023-06-08,27,WTK2201,5.10
2023-06-08,37,CBG0111,213.72
2023-06-08,2,CML0331,1.00
2023-06-08,20,GLN0332,91.27
2023-06-08,31,GYT0331,1.37
2023-06-08,2,HAM0111,2.53
2023-06-08,11,HAM0111,4.26
2023-06-08,35,HIN0331,45.97
2023-06-08,35,ISL0661,41.55
2023-06-08,19,LFD1101,42.03
2023-06-08,6,MCH0111,0.23
2023-06-08,21,MNG0331,67.89
2023-06-08,23,OHA2201,8.94
2023-06-08,3,OKN0111,1.24
2023-06-08,11,OTA2202,0.00
2023-06-08,46,RDF2201,5.72
2023-06-08,7,SFD2201,0.40
2023-06-08,1,TMI0331,4.63
2023-06-08,14,TMU0111,3.56
2023-06-08,36,TMU1101,1126.02
2023-06-08,47,TWH0331,4.02
2023-06-08,17,TWI2201,199.42
2023-06-08,6,WAI0501,0.24
2023-06-08,11,WHU0331,4.42
2023-06-08,9,WKO0331,0.84
2023-06-08,14,WVY0111,3.07
2023-06-08,19,ALB1101,45.05
2023-06-08,10,BLN0331,1.12
2023-06-08,22,BWK1101,14.80
2023-06-08,2,GLN0331,2.58
2023-06-08,33,GLN0331,8.71
2023-06-08,38,GOR0331,130.54
2023-06-08,47,HAM2201,4.04
2023-06-08,32,HEP0331,2.28
2023-06-08,8,HOB1101,0.51
2023-06-08,22,KAW0111,24.00
2023-06-08,19,MNG0331,45.00
2023-06-08,27,MNG0331,14.24
2023-06-08,4,MTN0331,0.65
2023-06-08,48,NAP2201,4.55
2023-06-08,12,NMA0331,0.98
2023-06-08,39,NMA0331,110.10
2023-06-08,21,NPK0331,63.22
2023-06-08,41,OHB2201,73.35
2023-06-08,17,OKN0111,113.83
2023-06-08,33,ROT0111,8.17
2023-06-08,27,RPO2201,12.66
2023-06-08,15,TKU2201,71.12
2023-06-08,25,TMN0551,4.43
2023-06-08,12,TRK0111,1.56
2023-06-08,15,UHT0331,69.73
2023-06-08,7,WAI0111,0.41
2023-06-08,16,WHI2201,89.74
2023-06-08,8,WPR0661,0.47
2023-06-08,3,WVY0111,1.21
2023-06-08,41,ALB1101,105.60
2023-06-08,6,ATI2201,0.24
2023-06-08,38,BAL0331,133.54
2023-06-08,35,BPT1101,38.44
2023-06-08,24,BWK1101,4.06
2023-06-08,14,CPK0331,3.10
2023-06-08,29,CUL0661,3.16
2023-06-08,18,HOR0331,29.04
2023-06-08,25,HWA0331,4.25
2023-06-08,24,KIN0113,5.11
2023-06-08,28,KMO0331,9.73
2023-06-08,35,KPA1101,41.90
2023-06-08,45,MNG1101,6.85
2023-06-08,14,MNI0111,3.17
2023-06-08,35,MTM0331,44.93
2023-06-08,24,MTR0331,4.85
2023-06-08,28,OKI2201,9.52
2023-06-08,23,PRM0331,9.72
2023-06-08,3,RFN1101,1.10
2023-06-08,21,ROS0221,68.79
2023-06-08,47,SFD0331,3.75
2023-06-08,17,STK0331,117.39
2023-06-08,44,STU0111,12.01
2023-06-08,8,SVL0331,0.51
2023-06-08,15,TMK0331,69.00
2023-06-08,14,TRK2201,3.40
2023-06-08,40,TRK2201,144.21
2023-06-08,30,TUI1101,2.99
2023-06-08,10,UHT0331,1.75
2023-06-08,6,WIR0331,0.25
2023-06-08,17,WRK0331,113.06
2023-06-08,15,AVI2201,65.01
2023-06-08,33,BPE0551,7.74
2023-06-08,10,DOB0331,1.11
2023-06-08,37,FHL0331,203.49
2023-06-08,30,GLN0332,3.69
2023-06-08,44,GYT0331,17.33
2023-06-08,10,HAM2201,1.91
2023-06-08,11,HAM2201,4.24
2023-06-08,21,HEN2201,67.79
2023-06-08,3,HLY0331,1.32
2023-06-08,15,HWA1101,68.67
2023-06-08,39,KAW0112,133.12
2023-06-08,26,KAW1101,9.56
2023-06-08,1,KIN0111,4.62
2023-06-08,35,LTN0331,41.56
2023-06-08,47,MDN1101,4.18
2023-06-08,47,MTR0331,3.78
2023-06-08,8,OHK2201,0.49
2023-06-08,41,PEN0251,104.96
2023-06-08,13,PNI0331,1.46
2023-06-08,18,RDF0331,29.84
2023-06-08,33,RFN1101,6.32
2023-06-08,47,SDN0331,3.02
2023-06-08,47,SVL0331,4.16
2023-06-08,27,TIM0111,5.30
2023-06-08,18,TMN0551,28.94
2023-06-08,15,TNG0551,71.00
2023-06-08,32,APS0111,0.62
2023-06-08,34,ATI2201,13.16
2023-06-08,39,AVI2201,112.47
2023-06-08,44,BPT1101,11.69
2023-06-08,48,CPK0111,4.32
2023-06-08,22,CPK0331,23.55
2023-06-08,19,EDG0331,41.55
2023-06-08,31,EDG0331,1.45
2023-06-08,26,HAM0331,10.19
2023-06-08,29,HAM0551,6.99
2023-06-08,33,HAY1101,7.53
2023-06-08,3,HAY2201,1.20
2023-06-08,33,HEN2201,8.75
2023-06-08,13,HOR0661,1.49
2023-06-08,43,KAW1101,23.07
2023-06-08,28,KBY0662,3.15
2023-06-08,31,KIN0112,1.51
2023-06-08,3,MNI0111,1.26
2023-06-08,31,MNI0111,1.42
2023-06-08,19,MTO0331,49.04
2023-06-08,24,NAP2201,4.90
2023-06-08,7,NPK0331,0.40
2023-06-08,46,OHB2201,3.03
2023-06-08,30,OKI2201,3.40
2023-06-08,22,OTA2201,26.20
2023-06-08,11,RDF0331,4.08
2023-06-08,2,ROS0221,2.60
2023-06-08,8,TKA0331,0.43
2023-06-08,41,TKU0331,93.90
2023-06-08,23,WAI0111,10.32
2023-06-08,46,WHI2201,5.70
2023-06-08,34,WRD0331,14.36
2023-06-08,26,WVY0111,9.21
2023-06-08,12,WWD1102,1.45
2023-06-08,12,ASY0111,1.12
2023-06-08,38,BOB1101,168.59
2023-06-08,39,BRB0331,149.33
2023-06-08,13,CST0331,1.51
2023-06-08,42,CST0331,42.63
2023-06-08,27,CUL0331,5.56
2023-06-08,48,DVK0111,4.36
2023-06-08,34,FKN0331,11.53
2023-06-08,36,HAM2201,1115.90
2023-06-08,17,HTI1101,117.38
2023-06-08,37,HWB1101,172.72
2023-06-08,12,ISL0661,1.07
2023-06-08,17,KBY0661,111.93
2023-06-08,43,KIK0111,18.03
2023-06-08,33,KIN0331,8.29
2023-06-08,30,KPO1101,3.60
2023-06-08,14,LFD1101,3.43
2023-06-08,46,MDN2201,6.18
2023-06-08,34,MLG0331,12.57
2023-06-08,24,MTO0331,5.66
2023-06-08,20,OTA0221,91.24
2023-06-08,1,PNI0331,4.23
2023-06-08,30,PNI0331,3.16
2023-06-08,37,ROT0331,204.65
2023-06-08,12,STU0111,1.04
2023-06-08,45,TKB2201,5.26
2023-06-08,48,TMU0111,4.88
2023-06-08,36,TNG0551,1026.05
2023-06-08,3,WKO0331,1.37
2023-06-08,6,WTK0331,0.21
2023-06-08,35,WTK2201,37.58
2023-06-08,10,WWD1102,1.75
2023-06-08,4,ARA2201,0.68
2023-06-08,33,BPD1101,5.75
2023-06-08,47,BRY0661,3.23
2023-06-08,9,COL0661,0.77
2023-06-08,26,CUL0661,6.58
2023-06-08,37,CYD2201,171.76
2023-06-08,19,FKN0331,37.72
2023-06-08,48,HAM0111,4.85
2023-06-08,36,HWA0331,994.71
2023-06-08,38,INV2202,130.08
2023-06-08,23,KBY0662,9.90
2023-06-08,21,KUM0661,64.73
2023-06-08,2,MDN1101,2.59
2023-06-08,24,MHO0331,4.71
2023-06-08,19,MTN0331,39.86
2023-06-08,9,OTA0221,0.82
2023-06-08,13,PEN0221,1.69
2023-06-08,19,RDF0331,42.54
2023-06-08,36,ROX2201,891.54
2023-06-08,4,STK0661,0.68
2023-06-08,1,TNG0551,4.36
2023-06-08,1,WHU0331,4.88
2023-06-08,38,WHU0331,174.20
2023-06-08,6,WKO0331,0.25
2023-06-08,7,WPA2201,0.41
2023-06-08,29,WRK0331,6.64
2023-06-08,7,ARI1101,0.40
2023-06-08,3,BRK0331,1.23
2023-06-08,23,BWK1101,6.14
2023-06-08,17,CPK0331,108.82
2023-06-08,48,CYD2201,1.00
2023-06-08,11,FHL0331,3.66
2023-06-08,20,HAM0551,88.74
2023-06-08,44,HAY2201,16.76
2023-06-08,33,HLY2201,8.56
2023-06-08,22,HTI1101,24.89
2023-06-08,44,HWA0331,17.78
2023-06-08,29,HWA1101,6.42
2023-06-08,14,HWB1101,2.40
2023-06-08,41,INV2202,71.55
2023-06-08,11,KAW1101,4.04
2023-06-08,12,KBY0662,1.08
2023-06-08,9,KPO1101,0.80
2023-06-08,9,LFD1101,0.80
2023-06-08,30,MAN2201,0.09
2023-06-08,30,MNI0111,3.37
2023-06-08,14,NAP2202,3.31
2023-06-08,43,NMA0331,15.66
2023-06-08,35,OHB2201,37.66
2023-06-08,13,ORO1101,1.56
2023-06-08,27,ROX2201,4.96
2023-06-08,13,TKA0111,1.33
2023-06-08,26,UHT0331,8.97
2023-06-08,22,WAI0111,24.58
2023-06-08,5,WAI0501,0.02
2023-06-08,46,WKM2201,5.66
2023-06-08,7,ARI1102,0.40
2023-06-08,37,ARI1102,199.97
2023-06-08,25,ATU1101,4.28
2023-06-08,47,BOB1101,4.13
2023-06-08,48,BPE0551,4.36
2023-06-08,25,CUL0661,4.11
2023-06-08,6,HOB1101,0.25
2023-06-08,1,HWA1102,4.27
2023-06-08,20,HWB1101,56.59
2023-06-08,42,HWB2201,26.28
2023-06-08,16,NSY0331,77.93
2023-06-08,6,OPK0331,0.23
2023-06-08,16,OTA2201,95.49
2023-06-08,11,OTI0111,1.09
2023-06-08,25,ROT1101,4.42
2023-06-08,24,SBK0661,4.82
