TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-09,15,MLG0111,86.86
2023-06-09,29,MTM0331,5.49
2023-06-09,18,OHB2201,99.19
2023-06-09,41,PRM0331,12.38
2023-06-09,5,ROX2201,0.51
2023-06-09,37,RPO2201,132.38
2023-06-09,31,STU0111,0.21
2023-06-09,22,TMN0551,139.39
2023-06-09,12,TUI1101,0.00
2023-06-09,4,WPW0331,1.89
2023-06-09,31,WTK0111,0.20
2023-06-09,47,ABY0111,4.52
2023-06-09,27,ATI2201,8.58
2023-06-09,5,BDE0111,0.52
2023-06-09,20,BRY0661,71.99
2023-06-09,32,FKN0331,0.51
2023-06-09,36,HAM0551,133.87
2023-06-09,2,HAY0331,4.54
2023-06-09,26,ISL0331,7.68
2023-06-09,4,KAW0111,1.99
2023-06-09,27,RFN1101,6.72
2023-06-09,29,TIM0111,2.91
2023-06-09,18,TMI0331,115.62
2023-06-09,40,TNG0551,19.60
2023-06-09,24,WIL0331,20.33
2023-06-09,9,HLY0331,1.23
2023-06-09,25,HWA0332,42.67
2023-06-09,31,HWB1101,0.20
2023-06-09,44,INV0331,10.29
2023-06-09,29,KAW1101,5.37
2023-06-09,9,KUM0661,1.01
2023-06-09,36,NAP2201,126.53
2023-06-09,33,PEN0221,1.49
2023-06-09,30,PPI2201,3.24
2023-06-09,20,ROT0331,73.48
2023-06-09,3,SWN0251,3.71
2023-06-09,15,WDV0111,88.37
2023-06-09,17,WDV1101,416.35
2023-06-09,22,WKM2201,135.39
2023-06-09,26,BRK0331,8.31
2023-06-09,39,CLH0111,26.81
2023-06-09,20,CPK0111,71.08
2023-06-09,23,HLY0331,37.33
2023-06-09,8,ISL0661,0.84
2023-06-09,19,KIK0111,132.91
2023-06-09,48,KWA0111,9.58
2023-06-09,19,MTM0331,133.44
2023-06-09,3,OAM0331,1.05
2023-06-09,41,OTA0221,14.44
2023-06-09,11,OWH0111,4.01
2023-06-09,6,SWN2201,0.06
2023-06-09,48,TWH0331,10.80
2023-06-09,6,WHI0111,0.06
2023-06-09,46,WHI0111,3.50
2023-06-09,16,WHU0331,649.12
2023-06-09,32,BPE0551,1.14
2023-06-09,16,BPT1101,1948.63
2023-06-09,10,HAY2201,1.90
2023-06-09,3,HEP0331,3.74
2023-06-09,13,HKK0661,2.41
2023-06-09,23,HWA1101,34.76
2023-06-09,22,KPA1101,137.67
2023-06-09,42,KWA0111,10.34
2023-06-09,14,MGM0331,9.50
2023-06-09,21,MLG0111,312.29
2023-06-09,13,PRM0331,3.50
2023-06-09,15,RFN1102,90.19
2023-06-09,22,ROT0331,136.04
2023-06-09,8,SFD0331,1.04
2023-06-09,14,STK0331,7.52
2023-06-09,45,SWN2201,7.78
2023-06-09,40,TMI0331,21.22
2023-06-09,20,TMN0551,73.73
2023-06-09,7,TMU1101,0.29
2023-06-09,33,TNG0111,1.33
2023-06-09,39,ATI2201,37.37
2023-06-09,37,BDE0111,114.66
2023-06-09,3,BOB1101,3.71
2023-06-09,39,GYM0661,29.77
2023-06-09,29,HAY0111,5.03
2023-06-09,17,HEN2201,464.80
2023-06-09,47,HIN0331,7.37
2023-06-09,43,KIK2201,20.15
2023-06-09,9,NMA0331,0.93
2023-06-09,12,OKI2201,1.98
2023-06-09,19,ROS0221,142.47
2023-06-09,27,TNG0111,8.33
2023-06-09,34,TWI2201,3.33
2023-06-09,27,WGN0331,8.37
2023-06-09,30,WHI0111,3.32
2023-06-09,36,WWD1102,120.62
2023-06-09,25,ALB1101,46.76
2023-06-09,27,ARA2201,8.53
2023-06-09,8,BOB1101,1.12
2023-06-09,4,BRY0661,1.06
2023-06-09,22,HAM0111,142.07
2023-06-09,13,HEP0331,4.16
2023-06-09,30,INV0331,0.45
2023-06-09,21,KAI0111,338.79
2023-06-09,22,KAW0112,133.22
2023-06-09,8,MHO0331,1.04
2023-06-09,48,NAP2202,10.12
2023-06-09,3,ROT1101,3.52
2023-06-09,3,THI2201,3.49
2023-06-09,15,WKO0331,105.09
2023-06-09,16,WTK0111,1906.96
2023-06-09,26,ASB0661,7.45
2023-06-09,7,BEN2201,0.15
2023-06-09,22,BEN2201,123.79
2023-06-09,20,GYM0661,76.76
2023-06-09,10,HTI0331,2.12
2023-06-09,47,ISL2201,4.86
2023-06-09,16,MAT1101,569.24
2023-06-09,13,SBK0661,2.42
2023-06-09,4,SWN0251,2.11
2023-06-09,41,TMI0331,13.78
2023-06-09,31,TMK0331,0.21
2023-06-09,17,WPW0331,436.38
2023-06-09,30,WWD1103,3.00
2023-06-09,33,BEN2201,0.35
2023-06-09,16,COL0111,2003.82
2023-06-09,27,DOB0661,6.80
2023-06-09,3,HEN2201,3.71
2023-06-09,31,KIN0113,3.29
2023-06-09,32,NMA0331,0.50
2023-06-09,1,NSY0331,1.01
2023-06-09,39,ORO1101,29.41
2023-06-09,5,PEN0251,0.63
2023-06-09,35,TKB2201,14.53
2023-06-09,47,TMN0551,7.13
2023-06-09,17,WKO0331,480.31
2023-06-09,39,WTK0331,25.36
2023-06-09,6,ABY0111,0.02
2023-06-09,46,KAW2201,3.46
2023-06-09,36,PEN0221,139.64
2023-06-09,36,SWN0251,138.32
2023-06-09,40,WTK0111,10.62
2023-06-09,5,WTK2201,0.52
2023-06-09,13,ARI1102,3.94
2023-06-09,5,ASB0661,0.54
2023-06-09,29,ATU1101,3.17
2023-06-09,13,GYT0331,3.54
2023-06-09,12,KIN0112,1.97
2023-06-09,40,KIN0331,20.11
2023-06-09,42,KUM0661,5.26
2023-06-09,36,LTN0331,122.38
2023-06-09,21,PEN0251,336.84
2023-06-09,27,SBK0661,6.76
2023-06-09,16,STU0111,1991.78
2023-06-09,25,TGA0331,43.65
2023-06-09,13,TKR0331,3.49
2023-06-09,23,TKU0331,34.59
2023-06-09,31,WAI0111,3.37
2023-06-09,33,WAI0111,1.40
2023-06-09,22,APS0111,134.69
2023-06-09,2,ARI1101,4.52
2023-06-09,19,DVK0111,129.60
2023-06-09,12,FKN0331,1.03
2023-06-09,25,HAY2201,40.55
2023-06-09,28,HTI1101,8.47
2023-06-09,37,ISL0331,126.43
2023-06-09,33,KAW0112,1.37
2023-06-09,18,OHA2201,99.08
2023-06-09,25,OHK2201,42.76
2023-06-09,21,TAK0331,335.57
2023-06-09,19,TMU1101,138.24
2023-06-09,37,TNG0111,132.86
2023-06-09,25,WTK0331,36.94
2023-06-09,21,ARA2201,310.76
2023-06-09,9,BLN0331,1.06
2023-06-09,10,BOB0331,2.17
2023-06-09,43,CPK0331,26.71
2023-06-09,34,GLN0332,4.61
2023-06-09,25,HAM0331,45.31
2023-06-09,6,HKK0661,0.02
2023-06-09,20,HWB1101,64.54
2023-06-09,43,KIK0111,20.15
2023-06-09,3,ORO1101,1.10
2023-06-09,38,SWN2201,72.09
2023-06-09,31,TNG0111,3.22
2023-06-09,42,WDV1101,10.60
2023-06-09,40,WPW0331,19.73
2023-06-09,23,BRY0661,32.60
2023-06-09,28,DOB0661,5.85
2023-06-09,40,EDN0331,10.52
2023-06-09,37,HEN0331,149.49
2023-06-09,42,KIK2201,5.48
2023-06-09,8,MNG1101,1.12
2023-06-09,39,MTM0331,38.84
2023-06-09,24,OTI0111,20.41
2023-06-09,3,TKR0331,3.33
2023-06-09,43,TKU0331,28.51
2023-06-09,4,WAI0111,2.03
2023-06-09,9,WAI0501,1.20
2023-06-09,28,WDV0111,7.62
2023-06-09,43,WIR0331,31.99
2023-06-09,11,WTK0331,1.00
2023-06-09,24,COL0661,20.00
2023-06-09,10,HAY1101,1.90
2023-06-09,10,HOR0331,1.04
2023-06-09,2,HTI1101,4.97
2023-06-09,8,HWA0332,1.03
2023-06-09,48,HWB0331,3.10
2023-06-09,31,KAW2201,3.32
2023-06-09,27,KWA0111,7.98
2023-06-09,18,MKE1101,103.86
2023-06-09,37,MLG0111,129.32
2023-06-09,16,MNG0331,637.27
2023-06-09,26,NAP2202,8.48
2023-06-09,15,OAM0331,82.23
2023-06-09,29,OKN0111,5.44
2023-06-09,38,OTI0111,53.57
2023-06-09,40,PEN1101,22.16
2023-06-09,37,WGN0331,131.74
2023-06-09,36,WTK0331,106.84
2023-06-09,9,ABY0111,0.94
2023-06-09,6,APS0111,0.02
2023-06-09,6,BOB0331,0.06
2023-06-09,23,BOB1101,37.95
2023-06-09,9,GYT0331,1.12
2023-06-09,33,HAM0551,1.44
2023-06-09,19,KPU0661,148.30
2023-06-09,4,OHA2201,1.00
2023-06-09,19,OHK2201,128.67
2023-06-09,4,PAK0331,2.11
2023-06-09,47,PEN0331,7.57
2023-06-09,7,PNI0331,0.27
2023-06-09,43,ROT0331,29.44
2023-06-09,2,WPR0331,1.08
2023-06-09,6,CML0331,0.02
2023-06-09,30,HIN0331,3.48
2023-06-09,8,HOR0331,0.82
2023-06-09,11,KAI0111,1.12
2023-06-09,11,NMA0331,0.99
2023-06-09,1,OAM0331,1.05
2023-06-09,4,ROX2201,0.99
2023-06-09,13,SWN2201,4.10
2023-06-09,29,TMU1101,5.68
2023-06-09,36,UHT0331,120.93
2023-06-09,28,WHI2201,8.16
2023-06-09,41,APS0111,6.63
2023-06-09,38,BRB0331,74.43
2023-06-09,8,EDN0331,0.78
2023-06-09,34,HAY0111,3.98
2023-06-09,20,HLY2201,76.82
2023-06-09,42,HUI0331,11.15
2023-06-09,22,HWA1101,136.70
2023-06-09,14,HWB2201,6.35
2023-06-09,39,KAW2201,37.31
2023-06-09,10,KBY0662,1.05
2023-06-09,30,MTO0331,3.74
2023-06-09,8,NPK0331,1.07
2023-06-09,9,NSY0331,0.94
2023-06-09,46,PEN0331,3.74
2023-06-09,2,SVL0331,5.16
2023-06-09,2,TKU2201,4.70
2023-06-09,23,TMN0551,35.99
2023-06-09,3,WPR0331,1.08
2023-06-09,11,WPR0661,1.07
2023-06-09,1,WRK2201,4.19
2023-06-09,11,ARG1101,1.11
2023-06-09,8,BRB0331,1.13
2023-06-09,24,BRB0331,24.20
2023-06-09,24,CYD0331,17.65
2023-06-09,9,FHL0331,1.06
2023-06-09,5,HEP0331,0.64
2023-06-09,2,HUI0331,4.75
2023-06-09,7,HWA1101,0.27
2023-06-09,31,ISL0661,0.22
2023-06-09,27,KIN0113,8.45
2023-06-09,8,PAO1101,1.14
2023-06-09,35,PEN0221,19.86
2023-06-09,19,PEN0251,139.94
2023-06-09,15,SBK0661,90.93
2023-06-09,3,STK0331,1.11
2023-06-09,16,BAL0331,1915.92
2023-06-09,24,BEN2202,18.25
2023-06-09,30,BPD1101,0.47
2023-06-09,12,EDG0331,2.02
2023-06-09,25,HAY1101,40.57
2023-06-09,2,KBY0661,1.06
2023-06-09,32,KWA0111,1.11
2023-06-09,31,MLG0331,3.09
2023-06-09,47,NPK0331,7.18
2023-06-09,17,TGA0111,443.30
2023-06-09,45,TKA0111,4.75
2023-06-09,5,ARI1101,0.57
2023-06-09,26,AVI2201,7.08
2023-06-09,42,BLN0331,5.73
2023-06-09,46,BWK1101,1.64
2023-06-09,14,COL0111,6.70
2023-06-09,12,HAM0551,2.10
2023-06-09,34,HOB1101,4.64
2023-06-09,14,HOR0661,7.01
2023-06-09,39,OTA0221,40.60
2023-06-09,44,WDV0111,20.71
2023-06-09,15,WGN0331,88.72
2023-06-09,42,BRB0331,12.44
2023-06-09,47,BRK0331,6.82
2023-06-09,25,CBG0111,45.46
2023-06-09,46,CUL0331,1.80
2023-06-09,18,DOB0661,117.27
2023-06-09,43,GLN0332,31.51
2023-06-09,25,HAY0111,40.75
2023-06-09,47,KAI0111,5.17
2023-06-09,19,KAW0112,127.72
2023-06-09,2,KAW2201,4.78
2023-06-09,45,KBY0662,5.29
2023-06-09,14,MAT1101,9.99
2023-06-09,36,MST0331,125.54
2023-06-09,34,MTI2201,4.27
2023-06-09,12,OPK0331,1.95
2023-06-09,29,ORO1102,3.18
2023-06-09,11,OTA0221,4.27
2023-06-09,44,WRD0331,24.25
2023-06-09,35,ARI1101,17.12
2023-06-09,1,BRY0661,1.06
2023-06-09,38,CBG0111,69.82
2023-06-09,25,HTI1101,44.59
2023-06-09,47,KAW2201,7.05
2023-06-09,4,KBY0662,1.05
2023-06-09,9,OHA2201,0.94
2023-06-09,3,OTI0111,1.03
2023-06-09,23,RDF0331,36.08
2023-06-09,7,RFN1101,0.16
2023-06-09,32,TIM0111,0.53
2023-06-09,40,TWH0331,21.63
2023-06-09,14,WTU0331,10.35
2023-06-09,4,WVY0111,1.91
2023-06-09,30,BOB1101,3.52
2023-06-09,17,CBG0111,451.51
2023-06-09,15,CYD2201,75.23
2023-06-09,42,CYD2201,4.71
2023-06-09,47,HAY0111,6.55
2023-06-09,18,HOR0331,108.32
2023-06-09,31,HWA0331,3.24
2023-06-09,15,JRD1101,89.31
2023-06-09,7,ROS1101,0.30
2023-06-09,34,SBK0661,3.88
2023-06-09,25,SFD0331,43.02
2023-06-09,7,THI2201,0.28
2023-06-09,36,WHU0331,138.93
2023-06-09,24,BOB1101,23.48
2023-06-09,36,BPE0331,122.90
2023-06-09,13,HAM0551,4.02
2023-06-09,47,HEP0331,7.64
2023-06-09,24,INV2202,17.71
2023-06-09,46,KAW0111,3.44
2023-06-09,34,KAW0112,4.29
2023-06-09,18,OKI2201,110.10
2023-06-09,42,RFN1101,5.52
2023-06-09,39,SWN2201,40.55
2023-06-09,17,WRK2201,424.67
2023-06-09,41,BRB0331,14.89
2023-06-09,11,HAY0331,3.66
2023-06-09,28,HAY1101,7.46
2023-06-09,33,KIN0111,1.37
2023-06-09,16,OHA2201,1908.86
2023-06-09,34,OPK0331,4.26
2023-06-09,25,PAO1101,47.32
2023-06-09,33,PEN0251,1.49
2023-06-09,16,PRM0331,560.08
2023-06-09,33,STK0331,0.41
2023-06-09,35,TNG0111,17.77
2023-06-09,29,TRK2201,5.40
2023-06-09,33,WDV1101,1.31
2023-06-09,5,WEL0331,0.67
2023-06-09,40,WHI2201,20.76
2023-06-09,9,WPW0331,1.09
2023-06-09,47,ASY0111,5.10
2023-06-09,16,CLH0111,2028.32
2023-06-09,14,CUL0661,7.27
2023-06-09,1,DOB0331,1.09
2023-06-09,40,GOR0331,10.46
2023-06-09,45,HAM2201,7.57
2023-06-09,35,HUI0331,17.96
2023-06-09,14,KAW2201,10.15
2023-06-09,21,KIK0111,331.65
2023-06-09,6,KIK2201,0.02
2023-06-09,12,MPE1101,2.20
2023-06-09,10,ONG0331,2.07
2023-06-09,45,UHT0331,6.58
2023-06-09,24,BAL0331,18.16
2023-06-09,22,BPE0551,134.20
2023-06-09,20,BPT1101,66.55
2023-06-09,5,FHL0331,0.54
2023-06-09,33,HAM2201,1.44
2023-06-09,13,HLY2201,4.03
2023-06-09,34,HWA0332,4.19
2023-06-09,45,HWA0332,6.97
2023-06-09,15,KPU0661,105.62
2023-06-09,37,OHA2201,115.75
2023-06-09,6,PEN1101,0.06
2023-06-09,44,RDF2201,22.68
2023-06-09,22,SFD0331,137.63
2023-06-09,3,WPA2201,3.51
2023-06-09,35,WPR0661,15.92
2023-06-09,38,WPW0331,67.03
2023-06-09,37,CPK0331,129.46
2023-06-09,3,CYD0331,1.00
2023-06-09,31,CYD2201,0.19
2023-06-09,38,HAY0331,62.33
2023-06-09,44,HUI0331,22.01
2023-06-09,16,KBY0662,2087.10
2023-06-09,3,KIN0113,3.45
2023-06-09,40,MTR0331,19.80
2023-06-09,38,ORO1102,58.46
2023-06-09,21,PEN0331,338.40
2023-06-09,16,RPO2201,564.89
2023-06-09,4,SDN0331,1.00
2023-06-09,15,STK0661,91.10
2023-06-09,31,TRK0111,3.35
2023-06-09,11,WPW0331,3.65
2023-06-09,45,WPW0331,6.83
2023-06-09,37,ALB1101,149.00
2023-06-09,25,BEN2202,37.26
2023-06-09,20,FHL0331,74.01
2023-06-09,7,HAM0551,0.29
2023-06-09,34,HOR0331,3.65
2023-06-09,32,HUI0331,1.20
2023-06-09,12,MAN2201,0.95
2023-06-09,47,MKE1101,6.97
2023-06-09,42,ROS1101,12.28
2023-06-09,10,STU0111,1.03
2023-06-09,30,TGA0111,3.33
2023-06-09,39,TWC2201,35.72
2023-06-09,41,TWH0331,14.08
2023-06-09,18,WDV0111,109.09
2023-06-09,8,WIL0331,1.01
2023-06-09,19,ARG1101,134.75
2023-06-09,17,BAL0331,376.81
2023-06-09,40,HOB1101,22.20
2023-06-09,24,ONG0331,22.07
2023-06-09,20,OTA2202,0.00
2023-06-09,3,PEN0221,3.73
2023-06-09,12,PEN0221,2.16
2023-06-09,11,ROS0221,4.31
2023-06-09,38,ROT0111,67.51
2023-06-09,7,ROT1101,0.29
2023-06-09,9,TNG0551,1.14
2023-06-09,33,WWD1103,1.27
2023-06-09,5,AVI2201,0.52
2023-06-09,21,BRK0331,314.18
2023-06-09,40,COL0661,10.98
2023-06-09,42,GFD0331,10.33
2023-06-09,20,HWA0331,71.47
2023-06-09,41,KIN0112,12.96
2023-06-09,42,LTN0331,10.59
2023-06-09,28,MTR0331,7.92
2023-06-09,16,OHB2201,1911.04
2023-06-09,15,WDV1101,88.25
2023-06-09,38,WDV1101,63.95
2023-06-09,35,WRD0331,19.82
2023-06-09,34,WVY1101,4.04
2023-06-09,4,ASB0661,1.04
2023-06-09,12,HAM0331,2.11
2023-06-09,24,HEN2201,23.59
2023-06-09,20,HEP0331,79.55
2023-06-09,20,MNI0111,71.33
2023-06-09,28,MTM0331,8.19
2023-06-09,32,OHA2201,0.51
2023-06-09,6,OWH0111,0.06
2023-06-09,1,PEN0331,4.55
2023-06-09,29,RDF2201,5.48
2023-06-09,23,ROS0221,38.52
2023-06-09,23,ROX1101,28.88
2023-06-09,10,TGA0331,2.09
2023-06-09,3,WHI2201,3.50
2023-06-09,38,WIL0331,62.33
2023-06-09,9,WKM2201,1.18
2023-06-09,21,WRK2201,311.02
2023-06-09,26,BDE0111,6.96
2023-06-09,33,BLN0331,0.43
2023-06-09,24,CBG0111,22.97
2023-06-09,15,CPK0331,86.95
2023-06-09,38,CUL0331,56.33
2023-06-09,37,FHL0331,135.44
2023-06-09,16,KWA0111,560.25
2023-06-09,29,MKE1101,5.41
2023-06-09,7,MLG0111,0.27
2023-06-09,12,OAM0331,1.05
2023-06-09,22,OHC2201,123.40
2023-06-09,47,PNI0331,6.56
2023-06-09,25,THI2201,42.71
2023-06-09,36,TIM0111,112.64
2023-06-09,32,TKA0111,0.49
2023-06-09,15,TMK0331,81.26
2023-06-09,46,WRK0331,3.42
2023-06-09,25,WRK2201,42.70
2023-06-09,46,WVY0111,3.26
2023-06-09,41,HAM2201,13.99
2023-06-09,19,HKK0661,129.72
2023-06-09,16,HLY2201,612.41
2023-06-09,5,HWB1101,0.52
2023-06-09,20,MNG0331,78.82
2023-06-09,12,MTO0331,2.26
2023-06-09,37,MTO0331,162.64
2023-06-09,14,TAK0331,10.91
2023-06-09,30,TKU2201,3.23
2023-06-09,35,TRK2201,18.40
2023-06-09,14,WHU0331,11.27
2023-06-09,43,WKM2201,29.33
2023-06-09,34,BEN2201,3.41
2023-06-09,46,BPE0551,3.24
2023-06-09,15,HWB1101,75.67
2023-06-09,25,KWA0111,40.85
2023-06-09,19,LFD1101,128.30
2023-06-09,43,MTM0331,29.99
2023-06-09,26,OTA0221,9.26
2023-06-09,34,PAK0331,4.62
2023-06-09,25,PEN1101,46.55
2023-06-09,40,PRM0331,18.81
2023-06-09,33,SFD0331,1.36
2023-06-09,1,TKU2201,4.14
2023-06-09,33,TRK0111,1.38
2023-06-09,19,WAI0501,132.66
2023-06-09,40,WHU0331,21.98
2023-06-09,33,ARI1101,1.31
2023-06-09,4,BEN2201,1.00
2023-06-09,17,BRY0661,412.24
2023-06-09,11,CPK0331,3.69
2023-06-09,36,CYD2201,104.09
2023-06-09,17,KAW0112,425.99
2023-06-09,31,KAW1101,3.31
2023-06-09,38,MGM0331,64.81
2023-06-09,37,PPI2201,135.64
2023-06-09,9,PRM0331,1.11
2023-06-09,18,SFD0331,108.39
2023-06-09,30,SFD2201,3.21
2023-06-09,15,TGA0111,96.04
2023-06-09,46,TWZ0331,1.67
2023-06-09,23,WWD1102,33.16
2023-06-09,3,WWD1103,3.33
2023-06-09,38,CLH0111,53.38
2023-06-09,40,CUL0331,11.83
2023-06-09,21,HAM0551,329.08
2023-06-09,11,HLY0331,4.20
2023-06-09,3,HWA0331,3.43
2023-06-09,29,KAW0112,5.37
2023-06-09,38,OPK0331,65.52
2023-06-09,25,RDF0331,44.15
2023-06-09,31,ROX2201,0.19
2023-06-09,19,SVL0331,140.94
2023-06-09,12,WKM2201,2.01
2023-06-09,28,ARG1101,5.72
2023-06-09,30,ARI1102,3.36
2023-06-09,22,HEN0331,146.82
2023-06-09,36,HLY0331,134.66
2023-06-09,9,KIK0111,1.02
2023-06-09,22,KOE1101,157.27
2023-06-09,15,MHO0331,88.46
2023-06-09,12,MST0331,1.90
2023-06-09,41,NPK0331,13.37
2023-06-09,21,OHB2201,289.51
2023-06-09,39,ROS0221,41.47
2023-06-09,18,ROT0111,112.97
2023-06-09,28,TNG0551,7.78
2023-06-09,22,UHT0331,133.21
2023-06-09,43,ATU1101,20.29
2023-06-09,41,AVI2201,6.35
2023-06-09,9,BPD1101,0.96
2023-06-09,34,CST0331,4.28
2023-06-09,2,LFD1101,4.74
2023-06-09,48,MTN0331,9.89
2023-06-09,21,OHC2201,289.09
2023-06-09,46,OHC2201,1.67
2023-06-09,15,TNG0111,90.03
2023-06-09,17,KAI0111,446.79
2023-06-09,44,KAW0112,21.98
2023-06-09,22,KAW2201,133.90
2023-06-09,17,MLG0111,411.44
2023-06-09,6,MNI0111,0.06
2023-06-09,30,MPE1101,3.64
2023-06-09,48,PEN0221,11.11
2023-06-09,38,RPO2201,64.50
2023-06-09,32,STK2201,0.58
2023-06-09,15,UHT0331,86.62
2023-06-09,3,WHU0331,3.78
2023-06-09,35,WKO0331,19.86
2023-06-09,13,BEN2202,2.14
2023-06-09,43,BWK1101,17.26
2023-06-09,19,CML0331,113.25
2023-06-09,4,HAY0111,1.89
2023-06-09,20,HOB1101,78.74
2023-06-09,23,HWB0331,29.24
2023-06-09,30,KBY0662,0.49
2023-06-09,8,LFD1101,1.07
2023-06-09,22,MGM0331,137.35
2023-06-09,5,NAP2201,0.60
2023-06-09,18,OKN0111,111.76
2023-06-09,10,WIR0331,2.19
2023-06-09,22,WTK0331,123.12
2023-06-09,46,ARG1101,1.85
2023-06-09,1,BEN2201,1.00
2023-06-09,21,BPD1101,298.40
2023-06-09,26,GFD0331,7.97
2023-06-09,21,HAM0111,330.25
2023-06-09,30,HAM0551,3.43
2023-06-09,40,HEN2201,22.24
2023-06-09,32,HLY0331,1.29
2023-06-09,28,PAK0331,8.66
2023-06-09,25,TIM0111,38.62
2023-06-09,38,TMI0331,69.39
2023-06-09,47,TMU0111,7.45
2023-06-09,7,WDV0111,0.27
2023-06-09,42,WTK0111,4.84
2023-06-09,27,ARI1101,8.11
2023-06-09,28,ARI1102,8.25
2023-06-09,9,BPT1101,0.95
2023-06-09,8,HAY0111,1.01
2023-06-09,45,HTI1101,7.56
2023-06-09,23,KAW0111,34.67
2023-06-09,27,MHO0331,8.10
2023-06-09,35,MNG1101,19.70
2023-06-09,7,MTR0331,0.28
2023-06-09,42,NMA0331,4.75
2023-06-09,38,SFD2201,65.11
2023-06-09,42,TRK0111,11.17
2023-06-09,39,WAI0501,38.80
2023-06-09,41,WEL0331,16.15
2023-06-09,25,WIR0331,47.16
2023-06-09,40,WPA2201,20.41
2023-06-09,29,ATI2201,5.37
2023-06-09,10,BPE0551,1.93
2023-06-09,22,BRB0331,149.79
2023-06-09,27,CUL0331,6.56
2023-06-09,41,HAM0331,14.04
2023-06-09,8,HLY2201,1.11
2023-06-09,5,MKE1101,0.59
2023-06-09,39,PRM0331,35.04
2023-06-09,18,TMK0331,103.43
2023-06-09,26,BEN2202,7.13
2023-06-09,18,KAW1101,109.98
2023-06-09,36,NSY0331,106.65
2023-06-09,25,OPK0331,43.18
2023-06-09,8,OTI0111,0.81
2023-06-09,14,TMU0111,10.74
2023-06-09,15,TUI1101,84.29
2023-06-09,22,TWZ0331,123.69
2023-06-09,31,WDV0111,3.15
2023-06-09,23,ARG1101,34.65
2023-06-09,13,BEN2201,2.14
2023-06-09,47,BEN2201,4.61
2023-06-09,18,BLN0331,121.90
2023-06-09,41,DVK0111,12.72
2023-06-09,47,HKK0661,4.83
2023-06-09,44,LTN0331,20.80
2023-06-09,3,NPK0331,3.48
2023-06-09,20,OHK2201,72.37
2023-06-09,10,ORO1101,1.10
2023-06-09,38,PRM0331,62.60
2023-06-09,43,RFN1101,20.41
2023-06-09,8,WVY0111,1.01
2023-06-09,32,WWD1102,1.11
2023-06-09,8,ALB0331,1.13
2023-06-09,5,BEN2201,0.52
2023-06-09,17,CML0331,366.41
2023-06-09,6,DVK0111,0.06
2023-06-09,25,HWA1102,42.55
2023-06-09,22,INV2202,120.62
2023-06-09,38,KAW2201,66.12
2023-06-09,1,KPO1101,4.39
2023-06-09,14,OTA2201,10.90
2023-06-09,6,RPO2201,0.06
2023-06-09,28,RPO2201,7.79
2023-06-09,3,TMI0331,3.60
2023-06-09,40,WGN0331,19.47
2023-06-09,41,WIL0331,12.31
2023-06-09,13,GFD0331,3.49
2023-06-09,41,GYT0331,12.70
2023-06-09,45,HAY1101,6.55
2023-06-09,15,INV2202,75.81
2023-06-09,11,KIN0112,3.88
2023-06-09,13,KWA0111,3.49
2023-06-09,46,SBK0661,1.86
2023-06-09,4,STU0111,1.04
2023-06-09,26,TKU2201,8.46
2023-06-09,7,TMK0331,0.15
2023-06-09,8,WVY1101,1.01
