TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-01,14,TWZ0331,4.61
2023-06-01,16,ABY0111,111.47
2023-06-01,21,ASB0661,3.14
2023-06-01,6,ASY0111,0.01
2023-06-01,26,ATU1101,0.02
2023-06-01,22,BAL0331,0.05
2023-06-01,27,BAL0331,0.02
2023-06-01,40,BEN2202,2.77
2023-06-01,45,BEN2202,0.25
2023-06-01,2,BOB1101,0.02
2023-06-01,21,BPE2201,3.93
2023-06-01,29,COL0661,0.02
2023-06-01,20,CST0331,6.55
2023-06-01,4,CYD2201,0.02
2023-06-01,21,HAY0331,3.82
2023-06-01,38,HEN2201,3.94
2023-06-01,15,HKK0661,14.19
2023-06-01,10,HWA1101,2.15
2023-06-01,13,INV2202,4.42
2023-06-01,2,ISL0661,0.02
2023-06-01,35,KAW2201,2.54
2023-06-01,20,MCH0111,5.43
2023-06-01,29,MLG0331,0.02
2023-06-01,31,MLG0331,0.02
2023-06-01,35,MTO0331,2.98
2023-06-01,41,NMA0331,0.10
2023-06-01,33,OHA2201,0.02
2023-06-01,46,ORO1102,0.02
2023-06-01,37,PEN0251,3.98
2023-06-01,9,SFD2201,2.14
2023-06-01,46,STU0111,0.02
2023-06-01,25,SVL0331,0.35
2023-06-01,9,TKB2201,0.01
2023-06-01,38,UHT0331,3.27
2023-06-01,3,WHU0331,0.01
2023-06-01,22,WPR0661,0.05
2023-06-01,26,ALB1101,0.02
2023-06-01,48,ARI1101,0.02
2023-06-01,35,BPE0331,2.34
2023-06-01,40,DVK0111,3.07
2023-06-01,33,GLN0332,0.03
2023-06-01,29,HAM2201,0.03
2023-06-01,19,HAY1101,58.13
2023-06-01,19,HEN2201,67.88
2023-06-01,42,HEP0331,2.16
2023-06-01,40,HOR0331,2.93
2023-06-01,46,HOR0661,0.02
2023-06-01,28,HTI0331,0.02
2023-06-01,44,KAW2201,1.06
2023-06-01,38,KBY0662,3.22
2023-06-01,21,KIN0111,4.09
2023-06-01,24,KIN0111,0.53
2023-06-01,34,KIN0113,1.30
2023-06-01,14,KUM0661,5.17
2023-06-01,35,LTN0331,2.33
2023-06-01,23,MNI0111,0.03
2023-06-01,13,ORO1101,4.97
2023-06-01,43,OTA2201,1.71
2023-06-01,2,PEN0251,0.02
2023-06-01,8,RDF2201,0.12
2023-06-01,8,RFN1101,0.01
2023-06-01,7,WHI0111,0.08
2023-06-01,41,WHI0111,3.28
2023-06-01,17,WKM2201,138.44
2023-06-01,40,WPW0331,3.23
2023-06-01,13,ABY0111,4.50
2023-06-01,23,APS0111,0.02
2023-06-01,30,ASB0661,0.02
2023-06-01,1,BDE0111,1.47
2023-06-01,18,BLN0331,17.20
2023-06-01,48,BPE0331,0.02
2023-06-01,8,CST0331,0.12
2023-06-01,35,CUL0661,2.33
2023-06-01,4,EDG0331,0.09
2023-06-01,47,HLY2201,0.02
2023-06-01,6,HTI1101,0.01
2023-06-01,31,HWA1102,0.02
2023-06-01,24,ISL0331,0.48
2023-06-01,18,KIN0112,16.49
2023-06-01,40,KIN0331,3.18
2023-06-01,19,KPA1101,61.67
2023-06-01,42,KUM0661,1.89
2023-06-01,26,KWA0111,0.02
2023-06-01,18,LFD1101,16.77
2023-06-01,10,LTN0331,2.12
2023-06-01,7,MDN2201,0.09
2023-06-01,37,OAM0331,3.15
2023-06-01,8,OHA2201,0.01
2023-06-01,34,OKI2201,1.31
2023-06-01,45,ONG0331,0.31
2023-06-01,21,PEN0221,4.58
2023-06-01,30,RDF0331,0.02
2023-06-01,26,ROT0111,0.02
2023-06-01,43,SWN2201,1.71
2023-06-01,7,TGA0331,0.08
2023-06-01,29,THI2201,0.03
2023-06-01,28,TRK2201,0.02
2023-06-01,43,WAI0501,1.66
2023-06-01,32,WDV1101,0.02
2023-06-01,18,WIL0331,15.79
2023-06-01,25,APS0111,0.31
2023-06-01,8,BRK0331,0.11
2023-06-01,30,CBG0111,0.02
2023-06-01,37,CPK0111,3.32
2023-06-01,43,CYD2201,1.28
2023-06-01,32,DVK0111,0.02
2023-06-01,36,FHL0331,4.33
2023-06-01,32,HEN0331,0.03
2023-06-01,39,HEN0331,3.76
2023-06-01,22,HOR0331,0.05
2023-06-01,7,HOR0661,0.01
2023-06-01,46,HWA1102,0.02
2023-06-01,46,HWB0331,0.01
2023-06-01,42,HWB2201,1.23
2023-06-01,32,KAI0111,0.02
2023-06-01,3,MAN2201,0.01
2023-06-01,7,MAT1101,0.08
2023-06-01,31,MAT1101,0.02
2023-06-01,36,MLG0331,3.83
2023-06-01,12,MPE1101,7.52
2023-06-01,22,MPE1101,0.14
2023-06-01,45,MTN0331,0.28
2023-06-01,23,OHC2201,0.02
2023-06-01,43,ONG0331,1.62
2023-06-01,31,OPK0331,0.02
2023-06-01,11,OTA0221,5.34
2023-06-01,33,OTA2201,0.03
2023-06-01,20,OTI0111,5.58
2023-06-01,14,PAK0331,5.89
2023-06-01,32,PEN1101,0.03
2023-06-01,31,PPI2201,0.02
2023-06-01,23,RDF2201,0.03
2023-06-01,48,TKA0111,0.02
2023-06-01,3,TKR0331,0.01
2023-06-01,27,TKU2201,0.02
2023-06-01,43,TWZ0331,1.33
2023-06-01,23,WDV0111,0.02
2023-06-01,48,WIR0331,0.02
2023-06-01,6,WTK2201,0.01
2023-06-01,19,WVY1101,60.91
2023-06-01,32,ABY0111,0.02
2023-06-01,22,ATU1101,0.05
2023-06-01,3,BLN0331,0.01
2023-06-01,33,BOB0331,0.03
2023-06-01,26,BPE2201,0.02
2023-06-01,38,BPT1101,3.04
2023-06-01,34,CML0331,1.10
2023-06-01,5,HAY0331,0.01
2023-06-01,46,HEN2201,0.02
2023-06-01,32,HWA1101,0.02
2023-06-01,22,ISL2201,0.05
2023-06-01,6,KAW0112,0.01
2023-06-01,41,KIK0111,3.08
2023-06-01,35,KUM0661,2.43
2023-06-01,4,MNG0331,0.09
2023-06-01,6,MTI2201,0.01
2023-06-01,20,MTM0331,6.81
2023-06-01,26,OHB2201,0.02
2023-06-01,44,OKN0111,1.03
2023-06-01,7,OTA2201,0.09
2023-06-01,34,PAK0331,1.42
2023-06-01,28,RFN1101,0.02
2023-06-01,35,TGA0331,2.61
2023-06-01,40,TGA0331,3.35
2023-06-01,42,THI2201,1.96
2023-06-01,13,TKU0331,6.74
2023-06-01,4,TMI0331,0.09
2023-06-01,46,WAI0501,0.02
2023-06-01,39,WIL0331,3.12
2023-06-01,23,WRK2201,0.03
2023-06-01,6,ALB0331,0.01
2023-06-01,7,ASY0111,0.01
2023-06-01,44,AVI2201,0.89
2023-06-01,4,BOB1101,0.09
2023-06-01,12,BPE0551,6.34
2023-06-01,8,CML0331,0.01
2023-06-01,46,COL0661,0.02
2023-06-01,11,CUL0331,4.05
2023-06-01,45,CUL0661,0.27
2023-06-01,2,EDG0331,0.02
2023-06-01,15,FKN0331,12.55
2023-06-01,40,GOR0331,2.53
2023-06-01,6,GYT0331,0.01
2023-06-01,28,HAM0111,0.02
2023-06-01,33,HEP0331,0.03
2023-06-01,20,HOR0331,5.12
2023-06-01,25,INV2202,0.26
2023-06-01,11,JRD1101,4.85
2023-06-01,41,JRD1101,3.19
2023-06-01,11,KAW0111,4.96
2023-06-01,27,KIK2201,0.02
2023-06-01,37,KIK2201,3.42
2023-06-01,23,KOE1101,0.03
2023-06-01,28,KOE1101,0.02
2023-06-01,26,KPA1101,0.02
2023-06-01,40,MAN2201,2.30
2023-06-01,1,MCH0111,1.66
2023-06-01,25,MNG0331,0.34
2023-06-01,19,MPE1101,71.01
2023-06-01,8,ORO1102,0.01
2023-06-01,4,PAO1101,0.09
2023-06-01,30,RPO2201,0.02
2023-06-01,1,STK0331,1.67
2023-06-01,39,STK2201,3.34
2023-06-01,40,SVL0331,3.53
2023-06-01,33,TKU2201,0.03
2023-06-01,12,TNG0551,6.52
2023-06-01,44,TNG0551,1.00
2023-06-01,18,WAI0501,17.59
2023-06-01,33,WDV1101,0.03
2023-06-01,10,WHI0111,2.28
2023-06-01,43,WIR0331,1.72
2023-06-01,13,WPA2201,6.91
2023-06-01,36,WPR0661,3.77
2023-06-01,25,WVY0111,0.29
2023-06-01,34,BOB1101,1.42
2023-06-01,39,CUL0331,3.22
2023-06-01,30,EDN0331,0.02
2023-06-01,45,HAM2201,0.32
2023-06-01,12,HAY1101,6.19
2023-06-01,23,HOB1101,0.03
2023-06-01,42,INV0331,2.37
2023-06-01,43,KAW1101,1.60
2023-06-01,48,KAW1101,0.02
2023-06-01,44,KIN0112,1.05
2023-06-01,10,KIN0331,2.19
2023-06-01,37,KUM0661,3.49
2023-06-01,1,KWA0111,1.54
2023-06-01,41,KWA0111,2.95
2023-06-01,20,MLG0111,6.01
2023-06-01,35,MNG0331,2.73
2023-06-01,5,OHC2201,0.01
2023-06-01,3,OTA0221,0.01
2023-06-01,14,OTA2202,0.00
2023-06-01,21,OTA2202,0.00
2023-06-01,2,OTI0111,0.02
2023-06-01,47,PAK0331,0.03
2023-06-01,34,RDF0331,1.36
2023-06-01,8,SDN0331,0.01
2023-06-01,1,STU0111,1.54
2023-06-01,26,TIM0111,0.02
2023-06-01,37,TKU0331,3.53
2023-06-01,39,TNG0111,3.29
2023-06-01,17,TRK0111,138.57
2023-06-01,46,WVY1101,0.02
2023-06-01,38,WWD1102,3.22
2023-06-01,38,ALB1101,3.96
2023-06-01,23,BEN2201,0.02
2023-06-01,47,BEN2201,0.02
2023-06-01,10,BPT1101,1.56
2023-06-01,25,CBG0111,0.34
2023-06-01,34,CPK0111,1.23
2023-06-01,28,CUL0331,0.02
2023-06-01,19,CYD0331,52.86
2023-06-01,24,EDN0331,0.45
2023-06-01,40,HAY1101,2.94
2023-06-01,26,INV2201,0.02
2023-06-01,19,ISL0331,58.32
2023-06-01,48,KBY0661,0.02
2023-06-01,44,MTM0331,1.09
2023-06-01,2,MTR0331,0.02
2023-06-01,7,NPK0331,0.08
2023-06-01,6,OWH0111,0.01
2023-06-01,20,PRM0331,6.00
2023-06-01,35,RFN1101,2.40
2023-06-01,22,RFN1102,0.05
2023-06-01,48,RPO2201,0.02
2023-06-01,39,TKB2201,2.91
2023-06-01,23,TKU0331,0.02
2023-06-01,28,TKU0331,0.02
2023-06-01,7,WDV1101,0.08
2023-06-01,4,WEL0331,0.09
2023-06-01,29,WPW0331,0.03
2023-06-01,29,WTU0331,0.03
2023-06-01,21,ALB0331,4.59
2023-06-01,18,ARI1101,15.90
2023-06-01,16,BAL0331,112.73
2023-06-01,20,CPK0331,5.99
2023-06-01,1,DVK0111,1.55
2023-06-01,5,DVK0111,0.01
2023-06-01,39,HAY2201,3.12
2023-06-01,11,HEN0331,5.38
2023-06-01,7,ISL0661,0.01
2023-06-01,45,KIN0112,0.31
2023-06-01,32,LFD1101,0.02
2023-06-01,11,MDN2201,5.40
2023-06-01,19,MST0331,60.70
2023-06-01,4,MTR0331,0.08
2023-06-01,19,PEN0221,68.12
2023-06-01,4,PPI2201,0.08
2023-06-01,30,RFN1101,0.02
2023-06-01,41,SBK0661,3.09
2023-06-01,20,STK2201,5.47
2023-06-01,12,TAK0331,7.31
2023-06-01,40,TGA0111,3.36
2023-06-01,48,TKA0331,0.02
2023-06-01,22,TKU2201,0.12
2023-06-01,13,TMU1101,7.26
2023-06-01,48,TWI2201,0.02
2023-06-01,10,WAI0111,2.30
2023-06-01,6,WPR0331,0.01
2023-06-01,5,WPR0661,0.01
2023-06-01,31,WTK0111,0.02
2023-06-01,17,BOB1101,148.86
2023-06-01,38,DOB0661,3.46
2023-06-01,39,GOR0331,2.83
2023-06-01,26,HEN2201,0.02
2023-06-01,44,HOR0331,0.93
2023-06-01,6,ISL0331,0.01
2023-06-01,9,ISL0661,0.01
2023-06-01,21,ISL2201,3.22
2023-06-01,4,MLG0111,0.08
2023-06-01,15,OAM0331,13.09
2023-06-01,16,ORO1101,128.10
2023-06-01,9,ORO1102,0.01
2023-06-01,29,PEN0221,0.03
2023-06-01,43,PEN0221,1.72
2023-06-01,44,PEN0221,1.13
2023-06-01,8,PPI2201,0.12
2023-06-01,9,THI2201,2.23
2023-06-01,13,TRK2201,6.93
2023-06-01,1,TWZ0331,1.48
2023-06-01,12,WAI0501,6.81
2023-06-01,31,WAI0501,0.03
2023-06-01,42,WIL0331,1.77
2023-06-01,14,WKO0331,5.98
2023-06-01,31,WPW0331,0.02
2023-06-01,35,WPW0331,2.51
2023-06-01,29,WTK0111,0.02
2023-06-01,40,WTK0331,2.74
2023-06-01,13,ALB0331,7.53
2023-06-01,33,ASY0111,0.02
2023-06-01,5,AVI2201,0.01
2023-06-01,16,CUL0661,124.38
2023-06-01,19,FKN0331,54.55
2023-06-01,11,GYM0661,4.29
2023-06-01,4,HWA0332,0.08
2023-06-01,35,KAI0111,2.40
2023-06-01,13,KIK0111,4.90
2023-06-01,30,KIK2201,0.02
2023-06-01,46,KOE1101,0.02
2023-06-01,6,MCH0111,0.01
2023-06-01,5,MLG0331,0.01
2023-06-01,23,MPE1101,0.03
2023-06-01,46,MST0331,0.02
2023-06-01,47,OTA0221,0.03
2023-06-01,20,PEN0221,7.17
2023-06-01,34,PEN0221,1.43
2023-06-01,25,PEN0251,0.34
2023-06-01,48,PEN1101,0.02
2023-06-01,9,RDF2201,2.24
2023-06-01,6,SDN0331,0.01
2023-06-01,11,SDN0331,3.24
2023-06-01,25,SFD0331,0.31
2023-06-01,36,TGA0111,4.44
2023-06-01,25,TWH0331,0.34
2023-06-01,8,WEL0331,0.13
2023-06-01,29,WKO0331,0.03
2023-06-01,14,WPW0331,5.49
2023-06-01,39,WRK2201,3.42
2023-06-01,3,WTK0331,0.01
2023-06-01,28,WTK2201,0.02
2023-06-01,48,BPT1101,0.02
2023-06-01,10,CST0331,2.19
2023-06-01,22,CUL0661,0.05
2023-06-01,32,KIN0113,0.02
2023-06-01,36,KIN0331,4.20
2023-06-01,46,KIN0331,0.02
2023-06-01,21,LTN2201,3.91
2023-06-01,37,MDN2201,4.10
2023-06-01,15,MLG0111,16.25
2023-06-01,19,MNG0331,67.79
2023-06-01,31,MNI0111,0.02
2023-06-01,46,MTR0331,0.02
2023-06-01,37,NSY0331,2.98
2023-06-01,21,ORO1101,3.42
2023-06-01,39,OTA0221,3.72
2023-06-01,24,PNI0331,0.49
2023-06-01,48,PNI0331,0.02
2023-06-01,9,ROS0221,2.37
2023-06-01,39,ROT1101,3.50
2023-06-01,42,SFD2201,1.91
2023-06-01,48,TKR0331,0.02
2023-06-01,45,WRD0331,0.33
2023-06-01,41,WRK0331,3.21
2023-06-01,13,WTK0331,4.49
2023-06-01,40,WVY1101,3.01
2023-06-01,7,ARI1102,0.08
2023-06-01,17,BOB0331,148.96
2023-06-01,40,HAM0111,3.41
2023-06-01,19,HAM0331,65.80
2023-06-01,33,HKK0661,0.02
2023-06-01,28,MAT1101,0.02
2023-06-01,43,MTI2201,1.59
2023-06-01,3,MTO0331,0.01
2023-06-01,23,NAP2202,0.03
2023-06-01,3,NMA0331,0.01
2023-06-01,39,OHB2201,2.91
2023-06-01,33,ONG0331,0.03
2023-06-01,24,OTA2202,0.00
2023-06-01,24,ROS0221,0.59
2023-06-01,36,RPO2201,4.07
2023-06-01,5,SFD0331,0.01
2023-06-01,36,SFD0331,4.16
2023-06-01,39,SFD2201,3.36
2023-06-01,18,SVL0331,18.65
2023-06-01,14,TIM0111,4.76
2023-06-01,42,WEL0331,2.34
2023-06-01,41,WHI2201,3.28
2023-06-01,18,WIR0331,18.51
2023-06-01,14,WKM2201,5.49
2023-06-01,45,ALB1101,0.33
2023-06-01,21,ARA2201,4.17
2023-06-01,43,ARG1101,1.50
2023-06-01,30,BEN2202,0.02
2023-06-01,15,BOB1101,19.29
2023-06-01,37,BPE2201,3.38
2023-06-01,18,BRY0661,15.56
2023-06-01,13,BWK1101,4.42
2023-06-01,1,CST0331,1.61
2023-06-01,35,CST0331,2.51
2023-06-01,14,CYD2201,4.52
2023-06-01,36,CYD2201,3.36
2023-06-01,4,GLN0331,0.09
2023-06-01,21,GLN0331,4.55
2023-06-01,43,GYM0661,1.52
2023-06-01,5,HAY0111,0.01
2023-06-01,15,HAY0111,16.18
2023-06-01,47,HEP0331,0.03
2023-06-01,46,HOR0331,0.02
2023-06-01,16,HWA0332,129.70
2023-06-01,45,HWA0332,0.29
2023-06-01,20,INV2201,4.68
2023-06-01,28,INV2201,0.02
2023-06-01,17,KIK2201,133.35
2023-06-01,18,KIN0113,16.58
2023-06-01,6,KPU0661,0.01
2023-06-01,31,LFD1102,0.02
2023-06-01,29,MTM0331,0.03
2023-06-01,41,NAP2202,3.20
2023-06-01,17,OHK2201,137.14
2023-06-01,7,PAO1101,0.09
2023-06-01,10,RFN1101,1.74
2023-06-01,12,TKU0331,6.62
2023-06-01,36,TNG0551,4.04
2023-06-01,24,TUI1101,0.53
2023-06-01,33,TUI1101,0.03
2023-06-01,40,TUI1101,3.18
2023-06-01,47,TWH0331,0.02
2023-06-01,12,WHI2201,6.84
2023-06-01,21,WHU0331,4.53
2023-06-01,40,WPR0331,3.01
2023-06-01,39,WVY0111,3.19
2023-06-01,16,BEN2202,111.98
2023-06-01,46,BPE0331,0.02
2023-06-01,7,BPT1101,0.01
2023-06-01,26,CUL0331,0.02
2023-06-01,44,HEP0331,1.15
2023-06-01,23,HTI0331,0.03
2023-06-01,2,ISL0331,0.02
2023-06-01,29,KAW1101,0.03
2023-06-01,45,MAT1101,0.30
2023-06-01,33,MCH0111,0.02
2023-06-01,47,MDN2201,0.03
2023-06-01,18,OKI2201,16.93
2023-06-01,27,OTA0221,0.03
2023-06-01,17,PRM0331,129.01
2023-06-01,32,ROS0221,0.03
2023-06-01,14,STK0661,5.23
2023-06-01,43,TGA0331,1.65
2023-06-01,18,TKA0111,13.73
2023-06-01,16,TMU1101,136.72
2023-06-01,22,TWZ0331,0.05
2023-06-01,11,WHI2201,5.00
2023-06-01,5,WKO0331,0.01
2023-06-01,11,WPR0331,4.02
2023-06-01,37,WPR0331,3.30
2023-06-01,39,WPR0331,3.19
2023-06-01,37,WPR0661,3.28
2023-06-01,40,WRD0331,3.53
2023-06-01,46,ABY0111,0.01
2023-06-01,33,ARI1102,0.03
2023-06-01,3,BAL0331,0.01
2023-06-01,30,COL0661,0.02
2023-06-01,46,CUL0661,0.02
2023-06-01,37,DOB0661,3.48
2023-06-01,10,EDG0331,2.30
2023-06-01,31,GFD0331,0.02
2023-06-01,46,HWA1101,0.02
2023-06-01,10,HWA1102,2.15
2023-06-01,45,HWA1102,0.29
2023-06-01,4,KIN0111,0.08
2023-06-01,39,KOE1101,4.03
2023-06-01,21,LFD1101,4.14
2023-06-01,48,MAT1101,0.02
2023-06-01,5,MCH0111,0.01
2023-06-01,46,MGM0331,0.02
2023-06-01,16,MNI0111,131.41
2023-06-01,8,MTI2201,0.12
2023-06-01,15,MTO0331,21.11
2023-06-01,35,MTR0331,2.42
2023-06-01,30,NAP2201,0.02
2023-06-01,8,PRM0331,0.11
2023-06-01,2,TGA0331,0.02
2023-06-01,27,TIM0111,0.02
2023-06-01,7,TMK0331,0.01
2023-06-01,48,UHT0331,0.02
2023-06-01,9,AVI2201,0.01
2023-06-01,29,HAY0111,0.02
2023-06-01,12,HTI1101,7.06
2023-06-01,22,HTI1101,0.13
2023-06-01,36,HTI1101,4.39
2023-06-01,33,KAW2201,0.03
2023-06-01,26,KIN0331,0.02
2023-06-01,7,KUM0661,0.01
2023-06-01,38,MCH0111,3.40
2023-06-01,13,MDN2201,7.63
2023-06-01,28,NAP2201,0.02
2023-06-01,35,OHB2201,2.11
2023-06-01,41,ORO1101,3.12
2023-06-01,39,OTA2202,0.00
2023-06-01,8,PEN1101,0.12
2023-06-01,27,RDF0331,0.02
2023-06-01,29,TRK2201,0.03
2023-06-01,44,WHI0111,1.06
2023-06-01,40,WIL0331,2.94
2023-06-01,16,WPA2201,130.34
2023-06-01,46,WTU0331,0.02
2023-06-01,41,ALB0331,3.53
2023-06-01,23,ARI1102,0.03
2023-06-01,33,BEN2201,0.02
2023-06-01,19,BPE2201,59.63
2023-06-01,10,COL0111,1.48
2023-06-01,26,HAY2201,0.02
2023-06-01,6,HLY2201,0.01
2023-06-01,33,HOR0661,0.02
2023-06-01,19,HWA0331,62.22
2023-06-01,12,ISL0331,5.01
2023-06-01,4,ISL0661,0.02
2023-06-01,5,KBY0661,0.01
2023-06-01,22,KOE1101,0.14
2023-06-01,2,KUM0661,0.02
2023-06-01,30,KWA0111,0.02
2023-06-01,28,LTN2201,0.02
2023-06-01,8,MDN1101,0.13
2023-06-01,30,MDN1101,0.02
2023-06-01,23,MST0331,0.02
2023-06-01,10,OKI2201,2.26
2023-06-01,8,ONG0331,0.12
2023-06-01,28,ORO1102,0.02
2023-06-01,27,OTI0111,0.02
2023-06-01,3,RFN1102,0.01
2023-06-01,42,ROT0111,2.02
2023-06-01,23,SFD2201,0.02
2023-06-01,18,STK2201,16.50
2023-06-01,4,STU0111,0.02
2023-06-01,33,TAK0331,0.03
2023-06-01,35,TGA0111,2.62
2023-06-01,18,THI2201,16.98
2023-06-01,15,TMN0551,18.07
2023-06-01,10,TRK2201,2.30
2023-06-01,23,WAI0111,0.03
2023-06-01,33,WIR0331,0.03
2023-06-01,27,CPK0111,0.02
2023-06-01,6,CUL0331,0.01
2023-06-01,22,EDN0331,0.05
2023-06-01,35,FKN0331,2.13
2023-06-01,34,HAM0551,1.39
2023-06-01,42,HAM0551,2.08
2023-06-01,28,HLY2201,0.02
2023-06-01,10,HTI1101,2.33
2023-06-01,36,HWB1101,2.56
2023-06-01,43,KAW2201,1.61
2023-06-01,21,KBY0661,3.20
2023-06-01,44,KMO0331,1.08
2023-06-01,17,MLG0331,129.59
2023-06-01,28,MNG0331,0.02
2023-06-01,43,OKI2201,1.58
2023-06-01,28,ONG0331,0.02
2023-06-01,21,PAO1101,4.49
2023-06-01,14,STK0331,5.23
2023-06-01,28,STU0111,0.02
2023-06-01,26,TKR0331,0.02
2023-06-01,34,TUI1101,1.32
2023-06-01,8,WAI0111,0.12
2023-06-01,18,WPR0331,15.75
2023-06-01,43,WRD0331,1.73
2023-06-01,21,WRK2201,4.17
2023-06-01,36,WTK0111,3.44
2023-06-01,15,WTU0331,18.34
2023-06-01,16,ALB1101,142.85
2023-06-01,25,BLN0331,0.32
2023-06-01,32,BPE0551,0.02
2023-06-01,12,BRB0331,7.43
2023-06-01,32,BWK1101,0.02
2023-06-01,12,CLH0111,5.57
2023-06-01,23,COL0661,0.02
2023-06-01,7,CPK0111,0.08
2023-06-01,1,GYM0661,1.69
2023-06-01,43,GYT0331,1.44
2023-06-01,8,HAM2201,0.12
2023-06-01,7,HEP0331,0.09
2023-06-01,19,HOB1101,67.81
2023-06-01,6,KBY0662,0.01
2023-06-01,21,LFD1102,4.14
2023-06-01,22,MGM0331,0.11
2023-06-01,38,MNG0331,3.93
2023-06-01,25,MNI0111,0.32
2023-06-01,42,MPE1101,2.23
2023-06-01,19,MTM0331,64.63
2023-06-01,38,MTM0331,3.79
2023-06-01,32,OTA2202,0.00
2023-06-01,8,PEN0221,0.12
2023-06-01,17,STU0111,122.39
2023-06-01,17,TGA0331,141.27
2023-06-01,3,TMK0331,0.01
2023-06-01,27,WHI0111,0.02
2023-06-01,35,WPR0331,2.30
2023-06-01,18,WRK2201,16.97
2023-06-01,2,WVY0111,0.02
2023-06-01,3,WVY1101,0.01
2023-06-01,38,ARA2201,3.60
2023-06-01,6,BPD1101,0.01
2023-06-01,46,CBG0111,0.02
2023-06-01,39,COL0111,2.90
2023-06-01,22,CST0331,0.12
2023-06-01,46,CST0331,0.02
2023-06-01,27,DOB0661,0.02
2023-06-01,28,GLN0332,0.02
2023-06-01,21,GOR0331,2.98
2023-06-01,29,GOR0331,0.02
2023-06-01,48,HAY0111,0.02
2023-06-01,20,HAY0331,5.97
2023-06-01,12,HEN0331,7.38
2023-06-01,1,HLY0331,1.77
2023-06-01,11,INV2202,4.72
2023-06-01,31,KIK2201,0.02
2023-06-01,38,MNG1101,3.90
2023-06-01,36,MNI0111,4.24
2023-06-01,40,MPE1101,3.68
2023-06-01,36,MST0331,3.96
2023-06-01,47,MST0331,0.02
2023-06-01,4,OAM0331,0.02
2023-06-01,13,OAM0331,4.66
2023-06-01,11,OHK2201,5.01
2023-06-01,18,ORO1101,16.49
2023-06-01,37,ORO1101,3.44
2023-06-01,36,PEN0251,4.61
2023-06-01,42,RDF0331,2.02
2023-06-01,15,RFN1101,14.28
2023-06-01,19,ROT0331,63.26
2023-06-01,17,TAK0331,148.67
2023-06-01,43,TMK0331,1.36
2023-06-01,13,WDV0111,6.43
2023-06-01,27,WWD1102,0.02
2023-06-01,32,WWD1103,0.02
2023-06-01,4,ABY0111,0.02
2023-06-01,35,ABY0111,2.08
2023-06-01,5,BAL0331,0.01
2023-06-01,27,BOB0331,0.03
2023-06-01,46,BPE0551,0.02
2023-06-01,17,BRB0331,154.08
2023-06-01,20,COL0661,4.76
2023-06-01,11,CPK0331,4.65
2023-06-01,43,HEN2201,1.73
2023-06-01,4,HOR0331,0.02
2023-06-01,5,HWA1101,0.01
2023-06-01,9,HWB2201,0.01
2023-06-01,23,KIN0331,0.02
2023-06-01,9,KOE1101,2.41
2023-06-01,7,LTN0331,0.08
2023-06-01,2,MDN1101,0.02
2023-06-01,16,MTR0331,128.50
2023-06-01,32,NAP2201,0.02
2023-06-01,41,NAP2201,3.20
