TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-05,32,KAW0112,1.71
2023-06-05,23,KPO1101,0.12
2023-06-05,6,TKR0331,0.01
2023-06-05,14,TNG0111,0.01
2023-06-05,47,BRY0661,0.02
2023-06-05,25,CML0331,0.19
2023-06-05,5,HWA1101,0.01
2023-06-05,8,HWA1102,0.01
2023-06-05,37,INV0331,5.54
2023-06-05,17,MTO0331,0.02
2023-06-05,37,MTO0331,29.01
2023-06-05,12,OHA2201,0.01
2023-06-05,21,ONG0331,0.12
2023-06-05,11,OPK0331,0.01
2023-06-05,2,SBK0661,0.01
2023-06-05,32,TKA0331,0.96
2023-06-05,29,UHT0331,1.44
2023-06-05,9,WTU0331,0.01
2023-06-05,25,ASY0111,0.22
2023-06-05,46,BLN0331,0.08
2023-06-05,4,BPD1101,0.01
2023-06-05,20,EDN0331,0.06
2023-06-05,34,KIN0113,1.90
2023-06-05,40,MAT1101,1.64
2023-06-05,47,MTN0331,0.02
2023-06-05,31,OAM0331,1.04
2023-06-05,15,STK2201,0.01
2023-06-05,34,STK2201,1.15
2023-06-05,5,WAI0111,0.01
2023-06-05,11,ARA2201,0.01
2023-06-05,38,BPD1101,3.85
2023-06-05,40,BPE0331,1.51
2023-06-05,4,CPK0331,0.33
2023-06-05,43,GLN0331,1.31
2023-06-05,48,HAM0111,0.01
2023-06-05,17,HWA0331,0.01
2023-06-05,29,KAW0112,1.75
2023-06-05,25,KAW1101,0.24
2023-06-05,43,KOE1101,1.42
2023-06-05,4,MST0331,0.34
2023-06-05,41,NMA0331,0.98
2023-06-05,16,RFN1101,0.01
2023-06-05,20,ROX1101,0.06
2023-06-05,10,SBK0661,0.01
2023-06-05,42,STK0661,1.15
2023-06-05,41,STK2201,1.15
2023-06-05,46,TWZ0331,0.07
2023-06-05,3,WPR0661,0.01
2023-06-05,18,WVY1101,0.02
2023-06-05,13,HOR0331,0.01
2023-06-05,34,KBY0661,1.07
2023-06-05,8,MTO0331,0.01
2023-06-05,17,PRM0331,0.01
2023-06-05,3,TRK2201,1.36
2023-06-05,25,UHT0331,0.21
2023-06-05,44,WIL0331,0.80
2023-06-05,8,WIR0331,0.01
2023-06-05,22,BAL0331,0.10
2023-06-05,11,EDN0331,0.01
2023-06-05,16,KPA1101,0.01
2023-06-05,26,MHO0331,0.67
2023-06-05,43,NSY0331,0.99
2023-06-05,1,OPK0331,1.72
2023-06-05,37,OTI0111,6.04
2023-06-05,19,ROX1101,0.02
2023-06-05,6,SFD0331,0.01
2023-06-05,16,TMN0551,0.01
2023-06-05,16,TNG0551,0.01
2023-06-05,36,WKO0331,31.34
2023-06-05,46,WWD1103,0.08
2023-06-05,43,GOR0331,0.98
2023-06-05,36,HAM0111,29.91
2023-06-05,21,HEP0331,0.13
2023-06-05,23,HKK0661,0.11
2023-06-05,34,HOB1101,2.05
2023-06-05,5,KAW0111,0.01
2023-06-05,38,KBY0661,4.07
2023-06-05,38,KBY0662,4.07
2023-06-05,1,KIN0331,1.72
2023-06-05,5,MAN2201,0.01
2023-06-05,31,OKN0111,1.35
2023-06-05,28,SFD0331,1.13
2023-06-05,1,STK2201,0.79
2023-06-05,40,THI2201,1.63
2023-06-05,20,WHI0111,0.08
2023-06-05,31,WRD0331,1.50
2023-06-05,34,WTU0331,1.93
2023-06-05,31,BAL0331,0.99
2023-06-05,34,BRK0331,1.77
2023-06-05,2,HWB0331,0.01
2023-06-05,34,ISL0331,1.08
2023-06-05,20,KAW0112,0.08
2023-06-05,1,MTR0331,1.71
2023-06-05,26,OHB2201,0.60
2023-06-05,18,PAO1101,0.02
2023-06-05,3,PEN1101,1.41
2023-06-05,46,SVL0331,0.09
2023-06-05,38,TKU2201,5.31
2023-06-05,34,WAI0501,1.97
2023-06-05,2,WRK2201,2.10
2023-06-05,15,WTK0331,0.01
2023-06-05,27,WTU0331,1.23
2023-06-05,18,CPK0111,0.02
2023-06-05,23,CUL0331,0.11
2023-06-05,15,HAM0551,0.02
2023-06-05,47,HEN0331,0.03
2023-06-05,33,HWA0331,0.93
2023-06-05,7,ISL0331,0.01
2023-06-05,11,LFD1102,0.01
2023-06-05,30,OHB2201,1.00
2023-06-05,4,OHK2201,0.36
2023-06-05,44,OTI0111,0.78
2023-06-05,41,TWZ0331,1.00
2023-06-05,4,WKM2201,0.36
2023-06-05,48,BRY0661,0.01
2023-06-05,17,CYD2201,0.01
2023-06-05,2,KIN0113,2.12
2023-06-05,7,MDN1101,0.01
2023-06-05,42,OHK2201,1.20
2023-06-05,12,PNI0331,0.01
2023-06-05,12,RFN1101,0.01
2023-06-05,33,TAK0331,1.09
2023-06-05,9,UHT0331,0.01
2023-06-05,6,FKN0331,0.01
2023-06-05,37,HAY1101,20.76
2023-06-05,27,HKK0661,1.07
2023-06-05,7,HTI1101,0.01
2023-06-05,29,KIN0111,1.79
2023-06-05,16,KIN0331,0.01
2023-06-05,34,MNG1101,2.03
2023-06-05,48,ORO1101,0.01
2023-06-05,9,PEN1101,0.01
2023-06-05,6,ROT0331,0.01
2023-06-05,27,TKB2201,0.98
2023-06-05,28,WPR0661,1.06
2023-06-05,41,WRD0331,1.89
2023-06-05,19,WVY1101,0.02
2023-06-05,32,ABY0111,0.98
2023-06-05,32,DVK0111,1.53
2023-06-05,13,GYM0661,0.01
2023-06-05,46,KIK0111,0.08
2023-06-05,8,MGM0331,0.01
2023-06-05,9,MLG0111,0.01
2023-06-05,10,MNI0111,0.01
2023-06-05,19,MTO0331,0.03
2023-06-05,33,NAP2201,1.00
2023-06-05,48,RPO2201,0.01
2023-06-05,12,SDN0331,0.01
2023-06-05,14,TKB2201,0.01
2023-06-05,48,TKU2201,0.01
2023-06-05,46,TWH0331,0.09
2023-06-05,11,WHI2201,0.01
2023-06-05,20,WTK0111,0.06
2023-06-05,45,ABY0111,0.73
2023-06-05,21,BEN2202,0.10
2023-06-05,41,CBG0111,1.82
2023-06-05,44,GLN0332,0.95
2023-06-05,8,GOR0331,0.01
2023-06-05,5,GYT0331,0.01
2023-06-05,2,HEP0331,2.22
2023-06-05,22,HIN0331,0.12
2023-06-05,32,HWA1101,1.54
2023-06-05,16,OHK2201,0.01
2023-06-05,4,ONG0331,0.35
2023-06-05,1,STK0661,0.79
2023-06-05,38,THI2201,5.52
2023-06-05,45,TMN0551,0.85
2023-06-05,20,WHU0331,0.08
2023-06-05,41,WTK2201,1.00
2023-06-05,3,BEN2201,0.01
2023-06-05,20,BEN2201,0.06
2023-06-05,39,BLN0331,1.21
2023-06-05,27,CUL0661,1.07
2023-06-05,20,CYD0331,0.06
2023-06-05,6,HOR0331,0.01
2023-06-05,23,ISL2201,0.11
2023-06-05,13,KMO0331,0.01
2023-06-05,37,MNG0331,26.03
2023-06-05,10,OHA2201,0.01
2023-06-05,3,OKN0111,1.36
2023-06-05,28,OPK0331,1.14
2023-06-05,35,PRM0331,2.73
2023-06-05,8,TKA0331,0.01
2023-06-05,42,TMU1101,1.28
2023-06-05,24,TNG0551,0.11
2023-06-05,29,WPR0331,1.08
2023-06-05,8,WPR0661,0.01
2023-06-05,38,BOB0331,6.08
2023-06-05,46,BPD1101,0.07
2023-06-05,12,CUL0331,0.01
2023-06-05,46,HAM2201,0.09
2023-06-05,31,HAY0331,1.19
2023-06-05,41,HEN2201,1.88
2023-06-05,34,HEP0331,2.07
2023-06-05,29,HOR0661,1.05
2023-06-05,32,MTO0331,2.02
2023-06-05,28,NSY0331,0.98
2023-06-05,24,PNI0331,0.11
2023-06-05,3,RDF0331,1.35
2023-06-05,29,ROS0221,1.92
2023-06-05,17,TKR0331,0.01
2023-06-05,42,TKR0331,1.10
2023-06-05,23,TMI0331,0.12
2023-06-05,3,TNG0551,1.31
2023-06-05,13,TRK0111,0.01
2023-06-05,35,WKO0331,3.36
2023-06-05,46,ABY0111,0.07
2023-06-05,46,ALB1101,0.09
2023-06-05,18,ASY0111,0.02
2023-06-05,5,BPE0551,0.01
2023-06-05,19,GYM0661,0.02
2023-06-05,30,HWB0331,0.98
2023-06-05,35,MTM0331,3.21
2023-06-05,37,NAP2202,23.28
2023-06-05,36,ORO1102,17.18
2023-06-05,30,PPI2201,1.50
2023-06-05,18,ROT0111,0.02
2023-06-05,7,SVL0331,0.01
2023-06-05,31,SWN2201,1.48
2023-06-05,28,TGA0111,1.31
2023-06-05,11,TMI0331,0.01
2023-06-05,19,TWI2201,0.02
2023-06-05,6,WAI0111,0.01
2023-06-05,38,WTU0331,5.71
2023-06-05,45,ARG1101,0.81
2023-06-05,30,BWK1101,0.96
2023-06-05,6,CUL0661,0.01
2023-06-05,48,EDG0331,0.01
2023-06-05,46,HLY2201,0.09
2023-06-05,17,INV2202,0.01
2023-06-05,26,LTN0331,0.66
2023-06-05,39,OHC2201,1.00
2023-06-05,14,OTA2202,0.00
2023-06-05,25,ROS1101,0.26
2023-06-05,22,ROX2201,0.10
2023-06-05,16,UHT0331,0.01
2023-06-05,35,WWD1103,2.69
2023-06-05,5,FHL0331,0.01
2023-06-05,41,HOR0331,1.07
2023-06-05,36,HWA0332,25.99
2023-06-05,9,HWB2201,0.01
2023-06-05,11,LFD1101,0.01
2023-06-05,7,MAT1101,0.01
2023-06-05,40,MCH0111,1.14
2023-06-05,4,OHB2201,0.01
2023-06-05,12,OHK2201,0.01
2023-06-05,7,STU0111,0.01
2023-06-05,33,TMN0551,1.01
2023-06-05,3,TWZ0331,0.01
2023-06-05,45,ALB1101,0.93
2023-06-05,17,BAL0331,0.01
2023-06-05,24,BPE0551,0.11
2023-06-05,38,BPE0551,5.06
2023-06-05,44,CBG0111,0.94
2023-06-05,35,LTN2201,2.76
2023-06-05,30,MGM0331,1.28
2023-06-05,18,NPK0331,0.02
2023-06-05,11,ORO1102,0.01
2023-06-05,38,TGA0111,5.80
2023-06-05,21,WTK0111,0.10
2023-06-05,5,WTK0331,0.01
2023-06-05,25,FKN0331,0.20
2023-06-05,37,FKN0331,5.76
2023-06-05,37,HWB2201,5.53
2023-06-05,40,KAW0112,1.65
2023-06-05,9,KAW1101,0.01
2023-06-05,31,KAW1101,1.39
2023-06-05,22,MDN2201,0.13
2023-06-05,40,TGA0331,1.72
2023-06-05,21,TRK2201,0.12
2023-06-05,22,TUI1101,0.11
2023-06-05,42,TWZ0331,1.00
2023-06-05,19,WAI0501,0.02
2023-06-05,40,WPR0331,1.10
2023-06-05,26,BEN2202,0.60
2023-06-05,41,CML0331,0.98
2023-06-05,31,HEN2201,1.49
2023-06-05,13,HTI1101,0.01
2023-06-05,19,HWA0332,0.02
2023-06-05,44,HWA1101,0.81
2023-06-05,21,INV2202,0.10
2023-06-05,5,KIN0331,0.01
2023-06-05,24,MHO0331,0.11
2023-06-05,37,MHO0331,22.06
2023-06-05,40,MTM0331,1.72
2023-06-05,26,OPK0331,0.67
2023-06-05,15,RDF0331,0.02
2023-06-05,22,ROT1101,0.12
2023-06-05,5,ROX2201,0.01
2023-06-05,35,STK0661,2.75
2023-06-05,43,STK0661,1.15
2023-06-05,35,TMN0551,3.05
2023-06-05,25,TWH0331,0.25
2023-06-05,9,WDV1101,0.01
2023-06-05,31,WRK2201,1.37
2023-06-05,13,WTK0331,0.01
2023-06-05,5,ASY0111,0.01
2023-06-05,48,BOB1101,0.01
2023-06-05,7,CML0331,0.01
2023-06-05,44,CST0331,0.86
2023-06-05,27,HUI0331,1.12
2023-06-05,19,ISL2201,0.02
2023-06-05,24,PEN0251,0.13
2023-06-05,27,PEN0251,1.32
2023-06-05,23,RDF2201,0.12
2023-06-05,5,RFN1102,0.01
2023-06-05,32,ROX2201,0.97
2023-06-05,37,SWN2201,25.96
2023-06-05,36,WGN0331,25.56
2023-06-05,32,WRD0331,1.85
2023-06-05,36,WRK2201,27.87
2023-06-05,17,WTK2201,0.01
2023-06-05,39,BOB0331,3.17
2023-06-05,14,BPE2201,0.01
2023-06-05,33,DOB0331,1.11
2023-06-05,12,GLN0331,0.01
2023-06-05,36,HAM0551,29.83
2023-06-05,1,HIN0331,1.75
2023-06-05,3,HWB1101,0.01
2023-06-05,48,ISL0331,0.01
2023-06-05,37,KAW1101,23.53
2023-06-05,4,PAO1101,0.37
2023-06-05,18,TKA0111,0.02
2023-06-05,46,TKU0331,0.08
2023-06-05,13,TMK0331,0.01
2023-06-05,42,TRK2201,1.22
2023-06-05,3,TWH0331,1.38
2023-06-05,2,WPR0331,0.01
2023-06-05,3,APS0111,0.01
2023-06-05,10,AVI2201,0.01
2023-06-05,39,COL0111,1.02
2023-06-05,36,CYD2201,14.45
2023-06-05,41,DOB0331,1.15
2023-06-05,37,JRD1101,22.85
2023-06-05,32,MLG0331,1.48
2023-06-05,17,OHB2201,0.01
2023-06-05,10,OTA2201,0.01
2023-06-05,29,ROT0111,1.80
2023-06-05,5,SFD0331,0.01
2023-06-05,31,STK0331,1.11
2023-06-05,9,TGA0331,0.01
2023-06-05,13,TMI0331,0.01
2023-06-05,12,WHU0331,0.01
2023-06-05,45,WPA2201,0.86
2023-06-05,39,ALB1101,3.22
2023-06-05,25,ARA2201,0.24
2023-06-05,10,BAL0331,0.01
2023-06-05,42,BDE0111,0.99
2023-06-05,39,BWK1101,0.97
2023-06-05,9,CML0331,0.01
2023-06-05,9,CPK0331,0.01
2023-06-05,23,DOB0331,0.11
2023-06-05,13,NAP2202,0.01
2023-06-05,26,OTA0221,0.80
2023-06-05,42,PEN0221,1.32
2023-06-05,42,PNI0331,1.09
2023-06-05,14,ROT0331,0.01
2023-06-05,17,TMU1101,0.02
2023-06-05,31,TNG0111,1.30
2023-06-05,16,WDV1101,0.01
2023-06-05,7,WIR0331,0.01
2023-06-05,8,WPR0331,0.01
2023-06-05,4,WVY1101,0.34
2023-06-05,2,ASB0661,0.01
2023-06-05,25,BAL0331,0.20
2023-06-05,24,BPD1101,0.10
2023-06-05,48,CML0331,0.01
2023-06-05,11,CUL0661,0.01
2023-06-05,15,CUL0661,0.01
2023-06-05,11,HAY0111,0.01
2023-06-05,32,HAY1101,1.47
2023-06-05,43,HTI1101,1.27
2023-06-05,48,KPO1101,0.01
2023-06-05,2,KWA0111,2.04
2023-06-05,3,MTO0331,1.47
2023-06-05,10,PNI0331,0.01
2023-06-05,21,RPO2201,0.11
2023-06-05,10,TKU0331,0.01
2023-06-05,23,TWI2201,0.10
2023-06-05,12,WAI0501,0.01
2023-06-05,17,WHI2201,0.01
2023-06-05,15,WKO0331,0.02
2023-06-05,42,WPR0331,1.09
2023-06-05,33,ALB0331,1.11
2023-06-05,9,BDE0111,0.01
2023-06-05,3,BPE0331,1.32
2023-06-05,9,COL0661,0.01
2023-06-05,2,FKN0331,0.01
2023-06-05,30,GFD0331,1.24
2023-06-05,34,HAY1101,1.69
2023-06-05,7,HLY0331,0.01
2023-06-05,15,HWA1101,0.02
2023-06-05,42,INV2201,0.98
2023-06-05,48,KAW0111,0.01
2023-06-05,19,KIN0331,0.02
2023-06-05,11,MNI0111,0.01
2023-06-05,7,ONG0331,0.01
2023-06-05,7,OTA2202,0.00
2023-06-05,29,OWH0111,1.80
2023-06-05,2,STK0331,0.01
2023-06-05,21,SVL0331,0.13
2023-06-05,8,WRK0331,0.01
2023-06-05,30,BRB0331,1.68
2023-06-05,25,CST0331,0.22
2023-06-05,14,HAY0111,0.01
2023-06-05,9,HTI0331,0.01
2023-06-05,3,HUI0331,1.34
2023-06-05,2,KAW0112,2.11
2023-06-05,30,KAW0112,1.52
2023-06-05,40,KIN0331,1.67
2023-06-05,14,KMO0331,0.01
2023-06-05,39,KMO0331,3.03
2023-06-05,8,MAT1101,0.01
2023-06-05,32,MTR0331,1.61
2023-06-05,23,OHA2201,0.10
2023-06-05,27,ROS0221,1.34
2023-06-05,24,TKA0331,0.10
2023-06-05,1,TNG0551,1.68
2023-06-05,10,TRK2201,0.01
2023-06-05,28,TWH0331,1.31
2023-06-05,6,TWI2201,0.01
2023-06-05,13,TWI2201,0.01
2023-06-05,43,ASB0661,1.04
2023-06-05,17,FHL0331,0.01
2023-06-05,26,HIN0331,0.79
2023-06-05,19,HTI1101,0.03
2023-06-05,4,KIN0113,0.36
2023-06-05,16,MAT1101,0.01
2023-06-05,42,MKE1101,1.19
2023-06-05,19,MLG0331,0.02
2023-06-05,39,MNI0111,2.84
2023-06-05,39,PRM0331,2.59
2023-06-05,30,TNG0111,1.38
2023-06-05,36,WTK0331,14.86
2023-06-05,48,ATI2201,0.01
2023-06-05,17,ATU1101,0.01
2023-06-05,13,BEN2201,0.01
2023-06-05,21,BOB0331,0.13
2023-06-05,24,HOR0331,0.11
2023-06-05,40,HOR0331,1.07
2023-06-05,16,HWB0331,0.01
2023-06-05,40,KIK0111,1.13
2023-06-05,34,OHA2201,1.00
2023-06-05,26,PEN0221,0.81
2023-06-05,34,PEN0221,2.04
2023-06-05,18,WEL0331,0.02
2023-06-05,37,BPT1101,5.76
2023-06-05,31,CUL0661,1.09
2023-06-05,47,EDG0331,0.03
2023-06-05,47,MNI0111,0.03
2023-06-05,40,OHK2201,1.65
2023-06-05,29,OKI2201,1.74
2023-06-05,13,RFN1101,0.01
2023-06-05,14,ROT0111,0.01
2023-06-05,7,ROX2201,0.01
2023-06-05,32,WAI0501,1.79
2023-06-05,42,WHI0111,1.23
2023-06-05,31,WIR0331,1.49
2023-06-05,3,WKO0331,1.41
2023-06-05,7,WTK2201,0.01
2023-06-05,12,WWD1103,0.01
2023-06-05,38,ARI1101,5.26
2023-06-05,30,GOR0331,0.97
2023-06-05,39,HKK0661,1.12
2023-06-05,3,HOR0331,0.01
2023-06-05,6,HOR0661,0.01
2023-06-05,23,HOR0661,0.10
2023-06-05,34,HTI0331,1.97
2023-06-05,44,INV2202,0.72
2023-06-05,34,KIN0112,1.90
2023-06-05,3,KPO1101,1.37
2023-06-05,46,NAP2201,0.09
2023-06-05,48,OTA0221,0.01
2023-06-05,29,PEN0221,1.90
2023-06-05,46,RDF0331,0.09
2023-06-05,32,RDF2201,1.74
2023-06-05,12,SFD2201,0.01
2023-06-05,20,TIM0111,0.06
2023-06-05,27,TKR0331,1.06
2023-06-05,11,TNG0111,0.01
2023-06-05,10,TUI1101,0.01
2023-06-05,8,ATI2201,0.01
2023-06-05,1,CPK0331,1.67
2023-06-05,24,DVK0111,0.11
2023-06-05,46,HEN0331,0.09
2023-06-05,48,HWA0331,0.01
2023-06-05,37,HWB1101,5.53
2023-06-05,5,INV2202,0.01
2023-06-05,18,JRD1101,0.02
2023-06-05,19,KIN0113,0.02
2023-06-05,44,MLG0111,0.80
2023-06-05,13,RDF2201,0.01
2023-06-05,29,TMU0111,1.88
2023-06-05,33,WPR0661,1.08
2023-06-05,47,WRK2201,0.03
2023-06-05,14,ATI2201,0.01
2023-06-05,47,BAL0331,0.02
2023-06-05,17,BOB0331,0.02
2023-06-05,32,BOB1101,1.84
2023-06-05,44,CUL0661,0.81
2023-06-05,45,GFD0331,0.78
2023-06-05,5,GLN0331,0.01
2023-06-05,9,GLN0332,0.01
2023-06-05,39,KAW0112,2.91
2023-06-05,33,KBY0661,1.07
2023-06-05,13,LTN2201,0.01
2023-06-05,18,MCH0111,0.02
2023-06-05,25,MDN2201,0.27
2023-06-05,38,ROS0221,6.20
2023-06-05,15,ROS1101,0.02
2023-06-05,8,WTU0331,0.01
2023-06-05,48,ARA2201,0.01
2023-06-05,46,ARG1101,0.08
2023-06-05,32,ATI2201,1.72
2023-06-05,19,AVI2201,0.02
2023-06-05,16,BOB0331,0.01
2023-06-05,26,BOB0331,0.80
2023-06-05,12,BRY0661,0.01
2023-06-05,1,COL0661,0.69
2023-06-05,39,HAY0331,2.58
2023-06-05,19,HLY2201,0.03
2023-06-05,4,KAW2201,0.36
2023-06-05,9,KIN0112,0.01
2023-06-05,33,KPA1101,0.97
2023-06-05,35,KPO1101,3.19
2023-06-05,22,RFN1101,0.11
2023-06-05,19,TNG0111,0.02
2023-06-05,24,TRK2201,0.12
2023-06-05,36,COL0111,15.51
2023-06-05,5,CUL0331,0.01
2023-06-05,6,HAM2201,0.01
2023-06-05,31,HOB1101,1.50
2023-06-05,31,HWA0332,1.25
2023-06-05,28,ISL2201,1.06
2023-06-05,4,KIK0111,0.01
2023-06-05,14,KUM0661,0.01
2023-06-05,18,KWA0111,0.02
2023-06-05,9,LTN2201,0.01
2023-06-05,22,ONG0331,0.12
2023-06-05,47,PEN1101,0.03
2023-06-05,10,PRM0331,0.01
2023-06-05,4,WIL0331,0.33
2023-06-05,34,WIL0331,1.69
2023-06-05,10,ARA2201,0.01
2023-06-05,28,BAL0331,0.98
2023-06-05,3,BPT1101,0.01
2023-06-05,20,COL0661,0.06
2023-06-05,27,DOB0661,1.10
2023-06-05,3,EDG0331,1.35
2023-06-05,18,GYT0331,0.02
2023-06-05,48,HEP0331,0.01
2023-06-05,20,HWB1101,0.06
2023-06-05,12,INV2201,0.01
2023-06-05,2,KAI0111,0.01
2023-06-05,9,KIN0331,0.01
2023-06-05,34,KMO0331,1.96
2023-06-05,29,KPU0661,1.93
2023-06-05,33,KWA0111,0.91
2023-06-05,20,MDN2201,0.08
2023-06-05,20,NAP2202,0.07
2023-06-05,27,ORO1101,1.08
2023-06-05,46,OTA0221,0.09
2023-06-05,41,RPO2201,1.64
2023-06-05,8,SBK0661,0.01
2023-06-05,46,TKA0111,0.07
2023-06-05,48,TRK2201,0.01
2023-06-05,27,WKO0331,1.34
2023-06-05,16,ASY0111,0.01
2023-06-05,26,BRB0331,0.81
2023-06-05,20,CBG0111,0.08
2023-06-05,24,GYT0331,0.11
2023-06-05,2,HKK0661,0.01
2023-06-05,9,ISL0331,0.01
2023-06-05,39,KIK0111,1.14
2023-06-05,41,SBK0661,1.13
2023-06-05,11,STK0661,0.01
2023-06-05,29,SWN2201,1.89
2023-06-05,13,TRK2201,0.01
2023-06-05,35,WDV0111,2.80
2023-06-05,3,BOB0331,1.41
2023-06-05,41,BPT1101,1.02
2023-06-05,37,CLH0111,5.97
2023-06-05,1,KUM0661,0.77
2023-06-05,38,LFD1101,5.56
2023-06-05,40,MTN0331,1.51
2023-06-05,42,TMU0111,1.28
2023-06-05,35,WRK0331,3.04
2023-06-05,15,WVY1101,0.02
2023-06-05,8,WWD1102,0.01
2023-06-05,27,ASY0111,1.09
2023-06-05,48,BPE2201,0.01
2023-06-05,23,BWK1101,0.10
2023-06-05,16,FKN0331,0.01
2023-06-05,39,GOR0331,0.98
2023-06-05,21,HAY1101,0.11
2023-06-05,13,HUI0331,0.01
2023-06-05,14,HWB2201,0.01
2023-06-05,43,KAI0111,1.14
2023-06-05,18,KPA1101,0.02
2023-06-05,42,MAN2201,0.94
2023-06-05,41,MNG0331,1.87
2023-06-05,28,MNG1101,1.36
2023-06-05,35,OKI2201,3.03
2023-06-05,38,WPW0331,5.48
2023-06-05,8,WTK0111,0.01
2023-06-05,37,WVY1101,20.98
2023-06-05,31,CLH0111,1.03
2023-06-05,47,COL0661,0.02
2023-06-05,21,CPK0111,0.11
2023-06-05,24,CST0331,0.11
2023-06-05,36,CYD0331,14.45
2023-06-05,16,GFD0331,0.01
2023-06-05,11,GLN0331,0.01
2023-06-05,33,HAY2201,0.91
2023-06-05,3,HEN2201,1.41
2023-06-05,29,HEN2201,1.90
2023-06-05,42,KBY0661,1.07
2023-06-05,6,KUM0661,0.01
2023-06-05,11,LTN2201,0.01
2023-06-05,28,MTM0331,1.31
2023-06-05,36,NPK0331,27.61
2023-06-05,7,ORO1102,0.01
2023-06-05,35,TIM0111,2.47
2023-06-05,29,ARG1101,1.11
2023-06-05,46,DOB0661,0.08
2023-06-05,24,HAY0331,0.11
2023-06-05,32,HEN2201,1.85
2023-06-05,20,KAW2201,0.08
2023-06-05,23,MNI0111,0.11
2023-06-05,11,MST0331,0.01
2023-06-05,19,NAP2202,0.02
2023-06-05,42,NMA0331,0.98
2023-06-05,45,PAO1101,0.92
2023-06-05,24,PPI2201,0.12
