TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-11,24,BAL0331,0.99
2023-06-11,37,COL0661,8.64
2023-06-11,33,HAY0111,1.29
2023-06-11,1,KAI0111,1.12
2023-06-11,2,KBY0661,1.05
2023-06-11,17,KBY0662,1.07
2023-06-11,21,KIK0111,2.63
2023-06-11,33,KIN0112,1.33
2023-06-11,17,KOE1101,34.25
2023-06-11,5,LFD1101,9.33
2023-06-11,47,MDN2201,1.20
2023-06-11,24,MTM0331,8.19
2023-06-11,5,MTN0331,9.59
2023-06-11,5,ONG0331,9.82
2023-06-11,27,SWN0251,8.75
2023-06-11,3,SWN2201,11.49
2023-06-11,19,TKA0111,8.49
2023-06-11,6,TWZ0331,1.00
2023-06-11,43,UHT0331,7.91
2023-06-11,22,WDV0111,5.27
2023-06-11,9,ALB1101,9.86
2023-06-11,19,HIN0331,30.17
2023-06-11,7,LTN2201,9.22
2023-06-11,25,MDN1101,8.14
2023-06-11,41,MTI2201,11.56
2023-06-11,47,OHB2201,1.00
2023-06-11,4,RDF0331,10.44
2023-06-11,33,TWC2201,1.32
2023-06-11,46,WTU0331,1.49
2023-06-11,39,CUL0331,4.96
2023-06-11,16,FHL0331,5.49
2023-06-11,33,FHL0331,1.32
2023-06-11,26,HIN0331,9.36
2023-06-11,42,MLG0331,8.33
2023-06-11,27,MNG0331,8.79
2023-06-11,1,MTM0331,10.93
2023-06-11,14,ROT0111,6.07
2023-06-11,28,TKU0331,5.17
2023-06-11,41,TMU0111,12.29
2023-06-11,5,WKM2201,9.49
2023-06-11,10,WRK2201,9.32
2023-06-11,48,ATI2201,1.07
2023-06-11,28,BAL0331,0.20
2023-06-11,26,BWK1101,0.96
2023-06-11,8,CBG0111,9.60
2023-06-11,32,CYD0331,0.46
2023-06-11,43,DVK0111,8.08
2023-06-11,47,GYM0661,1.10
2023-06-11,9,INV0331,0.99
2023-06-11,29,INV2201,0.56
2023-06-11,20,KIN0113,13.63
2023-06-11,47,LFD1102,1.10
2023-06-11,30,MTO0331,3.88
2023-06-11,35,MTO0331,6.79
2023-06-11,7,OKN0111,9.54
2023-06-11,33,PEN0221,1.47
2023-06-11,33,TGA0111,1.38
2023-06-11,6,WVY0111,9.72
2023-06-11,31,WWD1102,3.24
2023-06-11,19,BOB0331,30.85
2023-06-11,20,COL0661,6.21
2023-06-11,31,HIN0331,3.55
2023-06-11,4,KIK2201,1.08
2023-06-11,47,KIN0331,1.10
2023-06-11,21,MKE1101,9.33
2023-06-11,21,MNG0331,9.78
2023-06-11,18,NSY0331,5.58
2023-06-11,15,OTA2201,6.45
2023-06-11,38,OTA2201,16.09
2023-06-11,40,OWH0111,12.51
2023-06-11,14,TMN0551,6.26
2023-06-11,24,WAI0501,8.13
2023-06-11,41,BLN0331,4.41
2023-06-11,45,CML0331,0.99
2023-06-11,19,FHL0331,27.49
2023-06-11,37,HWB2201,8.26
2023-06-11,10,MAN2201,0.94
2023-06-11,24,ROT0111,8.08
2023-06-11,45,STU0111,1.04
2023-06-11,17,TMN0551,30.32
2023-06-11,33,TUI1101,1.25
2023-06-11,6,WAI0501,9.49
2023-06-11,22,ATI2201,5.38
2023-06-11,2,BRB0331,12.86
2023-06-11,27,HIN0331,8.49
2023-06-11,21,HOB1101,9.81
2023-06-11,6,HWA0331,9.73
2023-06-11,43,KIN0331,8.42
2023-06-11,47,MAT1101,1.09
2023-06-11,48,MLG0111,1.04
2023-06-11,48,ROT1101,1.07
2023-06-11,1,TIM0111,1.03
2023-06-11,36,ATI2201,14.29
2023-06-11,6,BPT1101,1.01
2023-06-11,23,BRK0331,7.22
2023-06-11,17,DOB0661,1.15
2023-06-11,29,HAY0331,5.97
2023-06-11,38,KAW0111,14.83
2023-06-11,15,KAW1101,5.93
2023-06-11,38,KPU0661,16.65
2023-06-11,28,MNG0331,5.66
2023-06-11,24,MST0331,7.96
2023-06-11,22,NAP2201,5.34
2023-06-11,1,TRK2201,10.74
2023-06-11,30,WHU0331,3.66
2023-06-11,3,BPE0331,10.67
2023-06-11,2,HAM0551,12.36
2023-06-11,26,HAM0551,9.40
2023-06-11,37,HEN2201,16.16
2023-06-11,8,HWB1101,0.99
2023-06-11,42,KIK0111,2.42
2023-06-11,4,KIN0111,10.20
2023-06-11,1,KIN0112,9.08
2023-06-11,15,KOE1101,6.74
2023-06-11,1,MAT1101,10.55
2023-06-11,42,MLG0111,8.32
2023-06-11,14,NAP2201,5.97
2023-06-11,39,OPK0331,14.76
2023-06-11,38,ROT0111,15.15
2023-06-11,37,ROX1101,8.13
2023-06-11,41,TIM0111,3.81
2023-06-11,10,TMU0111,9.83
2023-06-11,44,WKM2201,3.97
2023-06-11,16,WWD1102,5.51
2023-06-11,42,WWD1103,8.22
2023-06-11,47,BWK1101,0.97
2023-06-11,28,HAY2201,4.98
2023-06-11,44,INV2202,1.79
2023-06-11,30,KWA0111,3.30
2023-06-11,2,MDN1101,12.86
2023-06-11,21,OKI2201,8.95
2023-06-11,19,PEN0221,31.00
2023-06-11,33,ROT1101,1.36
2023-06-11,33,TKA0331,0.80
2023-06-11,31,WAI0501,3.45
2023-06-11,47,WRK2201,1.09
2023-06-11,39,BEN2201,4.50
2023-06-11,11,BPD1101,1.02
2023-06-11,17,CPK0111,28.08
2023-06-11,41,DVK0111,11.08
2023-06-11,15,GLN0331,6.47
2023-06-11,26,ISL0331,1.05
2023-06-11,43,JRD1101,8.52
2023-06-11,5,KAW1101,9.37
2023-06-11,16,KIN0111,5.60
2023-06-11,12,PEN0331,15.56
2023-06-11,27,PEN0331,8.78
2023-06-11,2,ROT1101,11.77
2023-06-11,32,TMU0111,1.58
2023-06-11,42,TWH0331,9.58
2023-06-11,28,WHI2201,5.32
2023-06-11,11,WKM2201,16.05
2023-06-11,12,BLN0331,1.13
2023-06-11,27,BOB0331,8.75
2023-06-11,39,CLH0111,4.65
2023-06-11,24,GLN0332,8.65
2023-06-11,40,HIN0331,12.97
2023-06-11,19,HWA1102,28.70
2023-06-11,38,HWB1101,6.63
2023-06-11,34,KIN0111,2.16
2023-06-11,42,KOE1101,10.59
2023-06-11,22,MLG0111,5.14
2023-06-11,33,MLG0331,1.30
2023-06-11,40,RDF0331,12.62
2023-06-11,23,SDN0331,0.98
2023-06-11,16,WDV0111,5.69
2023-06-11,5,WTK0331,0.99
2023-06-11,7,ARI1102,9.50
2023-06-11,27,BAL0331,0.85
2023-06-11,48,BDE0111,0.98
2023-06-11,2,DVK0111,11.45
2023-06-11,4,GLN0331,11.06
2023-06-11,10,ISL0331,1.06
2023-06-11,8,ISL0661,1.05
2023-06-11,34,KAW1101,2.19
2023-06-11,1,MKE1101,11.01
2023-06-11,26,TIM0111,1.02
2023-06-11,40,ALB0331,13.47
2023-06-11,18,BEN2202,5.66
2023-06-11,2,BPE2201,11.66
2023-06-11,3,HLY2201,11.36
2023-06-11,16,HWA1102,5.90
2023-06-11,18,OWH0111,68.02
2023-06-11,46,PEN1101,1.61
2023-06-11,25,ROT0111,7.43
2023-06-11,24,TWZ0331,1.00
2023-06-11,34,WDV0111,2.16
2023-06-11,2,WHU0331,12.62
2023-06-11,25,BEN2201,1.00
2023-06-11,32,BEN2201,0.48
2023-06-11,6,BRB0331,10.05
2023-06-11,44,HOB1101,4.30
2023-06-11,26,HWA0332,9.12
2023-06-11,48,HWB0331,0.98
2023-06-11,29,KIK2201,0.63
2023-06-11,40,KMO0331,12.57
2023-06-11,24,MGM0331,7.92
2023-06-11,34,NPK0331,2.26
2023-06-11,42,NPK0331,9.06
2023-06-11,2,OTA0221,12.69
2023-06-11,10,PAO1101,9.92
2023-06-11,32,PPI2201,1.49
2023-06-11,45,PPI2201,2.28
2023-06-11,42,TNG0551,8.69
2023-06-11,16,WKM2201,5.79
2023-06-11,6,WPR0331,1.06
2023-06-11,40,WTK0111,3.35
2023-06-11,10,WVY1101,9.65
2023-06-11,39,ABY0111,4.44
2023-06-11,6,HAM2201,9.81
2023-06-11,11,HAY2201,15.59
2023-06-11,19,KBY0662,9.47
2023-06-11,38,KIN0112,14.47
2023-06-11,4,KIN0331,10.19
2023-06-11,4,LFD1101,10.24
2023-06-11,22,LFD1102,5.33
2023-06-11,4,MHO0331,10.62
2023-06-11,17,MNG0331,31.71
2023-06-11,3,MTM0331,10.86
2023-06-11,30,ORO1101,0.22
2023-06-11,43,ROX2201,4.41
2023-06-11,3,STU0111,1.04
2023-06-11,1,TKU2201,10.68
2023-06-11,43,TNG0111,8.31
2023-06-11,1,TWI2201,0.99
2023-06-11,39,WHI0111,15.08
2023-06-11,14,WPR0661,1.07
2023-06-11,32,WTK0111,0.47
2023-06-11,32,APS0111,0.50
2023-06-11,28,FHL0331,5.03
2023-06-11,25,KOE1101,8.30
2023-06-11,31,RDF0331,3.49
2023-06-11,29,RFN1101,0.64
2023-06-11,26,TMI0331,9.21
2023-06-11,16,WEL0331,6.91
2023-06-11,9,WPW0331,8.96
2023-06-11,16,WRK2201,5.73
2023-06-11,23,ASY0111,1.11
2023-06-11,28,BDE0111,0.19
2023-06-11,27,BPE2201,7.95
2023-06-11,37,HLY0331,15.51
2023-06-11,3,HTI0331,11.14
2023-06-11,28,HWA1101,5.33
2023-06-11,29,MDN1101,6.83
2023-06-11,48,MNI0111,1.09
2023-06-11,17,NAP2201,28.99
2023-06-11,9,ROS1101,9.84
2023-06-11,28,WPR0331,0.21
2023-06-11,20,WVY1101,14.30
2023-06-11,2,APS0111,1.02
2023-06-11,30,APS0111,0.21
2023-06-11,9,CML0331,0.99
2023-06-11,25,HWB1101,0.97
2023-06-11,28,TWI2201,0.19
2023-06-11,35,WTK0111,4.57
2023-06-11,43,WWD1103,7.84
2023-06-11,45,ABY0111,1.00
2023-06-11,19,CPK0111,27.14
2023-06-11,45,GLN0331,2.48
2023-06-11,24,HWA1101,8.19
2023-06-11,47,HWB2201,0.99
2023-06-11,36,KAW2201,14.33
2023-06-11,11,KWA0111,15.66
2023-06-11,30,LFD1102,3.33
2023-06-11,23,MST0331,7.17
2023-06-11,1,OHA2201,1.00
2023-06-11,4,OPK0331,10.58
2023-06-11,19,TIM0111,9.14
2023-06-11,45,TNG0551,2.21
2023-06-11,21,WIL0331,8.68
2023-06-11,35,WIL0331,5.42
2023-06-11,46,WRK0331,1.48
2023-06-11,11,ATI2201,15.94
2023-06-11,32,BLN0331,0.54
2023-06-11,2,BRK0331,11.78
2023-06-11,48,CYD2201,0.98
2023-06-11,11,GYT0331,15.90
2023-06-11,10,HAY2201,9.17
2023-06-11,21,JRD1101,9.32
2023-06-11,1,KIN0331,10.53
2023-06-11,31,KPA1101,3.42
2023-06-11,46,MKE1101,1.49
2023-06-11,14,OHC2201,1.00
2023-06-11,6,OKN0111,9.70
2023-06-11,29,PNI0331,5.99
2023-06-11,18,ROT1101,67.31
2023-06-11,48,TGA0111,1.08
2023-06-11,11,TGA0331,16.25
2023-06-11,14,TGA0331,6.12
2023-06-11,10,TKU0331,9.40
2023-06-11,39,WAI0111,15.27
2023-06-11,10,WHI2201,9.37
2023-06-11,23,WPR0331,1.08
2023-06-11,29,WVY1101,6.35
2023-06-11,32,BEN2202,0.48
2023-06-11,6,CPK0331,9.30
2023-06-11,20,GFD0331,13.43
2023-06-11,31,HEP0331,3.71
2023-06-11,26,HLY0331,9.49
2023-06-11,4,HTI0331,10.93
2023-06-11,20,HWB0331,5.89
2023-06-11,1,KAW0112,10.63
2023-06-11,41,KIN0112,11.16
2023-06-11,34,MDN2201,2.45
2023-06-11,12,PPI2201,14.32
2023-06-11,16,PPI2201,5.73
2023-06-11,17,SWN0251,31.57
2023-06-11,6,TMI0331,9.63
2023-06-11,44,TWH0331,4.16
2023-06-11,38,WHI2201,15.10
2023-06-11,48,WVY0111,1.08
2023-06-11,23,ABY0111,1.00
2023-06-11,13,BEN2202,1.00
2023-06-11,29,BPE2201,6.13
2023-06-11,35,DOB0331,5.42
2023-06-11,21,KAW0112,8.92
2023-06-11,45,LFD1102,2.27
2023-06-11,7,MKE1101,9.56
2023-06-11,28,SWN2201,5.63
2023-06-11,12,ASB0661,1.03
2023-06-11,15,EDG0331,6.00
2023-06-11,40,FHL0331,11.57
2023-06-11,42,GYM0661,2.48
2023-06-11,17,HWB2201,0.98
2023-06-11,16,KAW0112,5.70
2023-06-11,15,MDN2201,6.59
2023-06-11,38,MLG0111,13.92
2023-06-11,7,ORO1102,1.08
2023-06-11,11,RDF0331,16.06
2023-06-11,38,SFD2201,14.69
2023-06-11,11,TKU2201,16.00
2023-06-11,24,TMK0331,1.03
2023-06-11,24,WWD1103,7.63
2023-06-11,42,AVI2201,2.14
2023-06-11,39,HLY0331,15.70
2023-06-11,8,HLY2201,9.68
2023-06-11,24,KAW0111,7.96
2023-06-11,14,KPO1101,6.29
2023-06-11,27,MKE1101,8.32
2023-06-11,14,MTI2201,6.04
2023-06-11,43,MTI2201,8.59
2023-06-11,8,OHK2201,9.26
2023-06-11,9,RFN1102,1.07
2023-06-11,6,ROX2201,0.99
2023-06-11,37,SVL0331,16.27
2023-06-11,16,TAK0331,6.22
2023-06-11,41,TMN0551,11.84
2023-06-11,6,TMU1101,9.85
2023-06-11,18,TRK0111,67.34
2023-06-11,48,WDV1101,1.03
2023-06-11,35,WEL0331,6.91
2023-06-11,18,WPA2201,66.87
2023-06-11,7,BOB1101,9.79
2023-06-11,34,CST0331,2.26
2023-06-11,12,CUL0331,1.08
2023-06-11,42,CYD2201,2.08
2023-06-11,22,GFD0331,5.12
2023-06-11,41,HAM2201,12.16
2023-06-11,5,HEN0331,10.08
2023-06-11,39,HUI0331,14.74
2023-06-11,36,HWA0331,14.23
2023-06-11,39,HWB0331,4.36
2023-06-11,48,KIN0113,1.07
2023-06-11,8,MAT1101,9.14
2023-06-11,30,MTI2201,3.41
2023-06-11,13,WKO0331,8.67
2023-06-11,14,ARI1102,6.19
2023-06-11,7,CBG0111,9.63
2023-06-11,14,HWA1101,6.24
2023-06-11,36,HWA1102,14.20
2023-06-11,37,MTR0331,14.69
2023-06-11,16,PEN0221,6.25
2023-06-11,17,ROT0331,29.55
2023-06-11,13,TKB2201,1.00
2023-06-11,1,UHT0331,10.48
2023-06-11,40,WGN0331,12.27
2023-06-11,28,ALB0331,5.69
2023-06-11,30,BOB0331,3.66
2023-06-11,16,BPE2201,5.66
2023-06-11,45,CPK0331,2.12
2023-06-11,41,CST0331,11.65
2023-06-11,40,GFD0331,11.43
2023-06-11,9,GYT0331,9.28
2023-06-11,7,HAM0111,9.62
2023-06-11,42,HAM0331,9.49
2023-06-11,12,HAY0111,14.10
2023-06-11,43,HOR0331,4.81
2023-06-11,14,OKI2201,5.98
2023-06-11,39,OKN0111,14.87
2023-06-11,8,ORO1102,1.08
2023-06-11,29,PRM0331,6.00
2023-06-11,8,RPO2201,9.16
2023-06-11,43,TGA0331,8.72
2023-06-11,26,TMU1101,9.44
2023-06-11,45,BLN0331,1.15
2023-06-11,44,BOB1101,4.27
2023-06-11,45,BOB1101,2.48
2023-06-11,11,BRY0661,1.06
2023-06-11,30,CYD2201,0.19
2023-06-11,1,HAY0331,10.46
2023-06-11,9,HTI0331,9.71
2023-06-11,19,HWA0331,28.77
2023-06-11,19,HWB0331,8.58
2023-06-11,44,HWB2201,1.81
2023-06-11,18,KAW0112,66.28
2023-06-11,5,MHO0331,9.67
2023-06-11,48,MHO0331,1.07
2023-06-11,17,MPE1101,33.22
2023-06-11,36,NAP2202,14.12
2023-06-11,37,OTI0111,9.24
2023-06-11,37,PAO1101,15.95
2023-06-11,1,RPO2201,10.57
2023-06-11,22,SDN0331,0.98
2023-06-11,3,THI2201,10.62
2023-06-11,39,TKR0331,13.83
2023-06-11,7,TUI1101,0.00
2023-06-11,19,WKO0331,31.08
2023-06-11,4,WWD1103,10.18
2023-06-11,38,BRY0661,7.40
2023-06-11,26,HAM0331,9.42
2023-06-11,20,KBY0662,6.50
2023-06-11,17,KIN0331,28.36
2023-06-11,41,KPO1101,12.08
2023-06-11,23,ORO1101,1.13
2023-06-11,17,RFN1101,1.15
2023-06-11,1,ROS1101,11.69
2023-06-11,44,WIL0331,3.63
2023-06-11,37,ATU1101,9.91
2023-06-11,46,BPD1101,1.02
2023-06-11,18,BRY0661,6.08
2023-06-11,39,CUL0661,4.98
2023-06-11,1,DVK0111,10.64
2023-06-11,8,HEP0331,9.78
2023-06-11,6,HLY0331,9.90
2023-06-11,4,ISL2201,1.06
2023-06-11,31,MCH0111,0.22
2023-06-11,40,MDN1101,13.77
2023-06-11,43,MHO0331,8.36
2023-06-11,18,OKN0111,68.26
2023-06-11,28,OPK0331,5.28
2023-06-11,40,PEN0251,13.32
2023-06-11,40,ROT0111,12.42
2023-06-11,12,ALB1101,15.63
2023-06-11,11,BPT1101,1.00
2023-06-11,23,COL0111,1.00
2023-06-11,46,DVK0111,1.41
2023-06-11,18,FKN0331,5.72
2023-06-11,20,FKN0331,6.13
2023-06-11,36,GYM0661,12.30
2023-06-11,40,HAM2201,12.90
2023-06-11,44,HAY0111,3.63
2023-06-11,38,HTI0331,15.47
2023-06-11,22,INV0331,0.97
2023-06-11,26,ISL2201,1.05
2023-06-11,9,KMO0331,9.46
2023-06-11,38,MGM0331,14.39
2023-06-11,12,MST0331,14.49
2023-06-11,8,STK0661,1.08
2023-06-11,26,TRK2201,9.00
2023-06-11,18,TWC2201,64.95
2023-06-11,12,ARG1101,1.10
2023-06-11,22,BAL0331,1.00
2023-06-11,35,BRK0331,5.69
2023-06-11,41,CPK0111,10.86
2023-06-11,5,EDN0331,0.99
2023-06-11,8,HAM0111,9.60
2023-06-11,14,HOB1101,6.50
2023-06-11,12,MHO0331,14.73
2023-06-11,3,MNI0111,11.04
2023-06-11,29,MTI2201,6.25
2023-06-11,42,NMA0331,2.06
2023-06-11,27,NSY0331,0.85
2023-06-11,31,SBK0661,0.22
2023-06-11,4,WKM2201,10.43
2023-06-11,44,WRK0331,3.92
2023-06-11,12,BEN2201,1.00
2023-06-11,5,BPE2201,9.42
2023-06-11,25,FKN0331,1.01
2023-06-11,24,GLN0331,8.67
2023-06-11,36,HEN0331,15.70
2023-06-11,5,HEN2201,10.05
2023-06-11,35,HEN2201,6.20
2023-06-11,5,HLY2201,9.96
2023-06-11,10,HWA0331,9.69
2023-06-11,36,HWB0331,10.17
2023-06-11,42,HWB2201,2.09
2023-06-11,33,MDN2201,1.50
2023-06-11,8,MTR0331,9.38
2023-06-11,24,OHK2201,8.00
2023-06-11,27,OKN0111,8.25
2023-06-11,20,TKA0331,5.89
2023-06-11,31,WKO0331,3.69
2023-06-11,5,WPA2201,9.45
2023-06-11,29,CYD2201,0.56
2023-06-11,28,HKK0661,0.22
2023-06-11,41,KIK2201,4.18
2023-06-11,29,KPU0661,6.82
2023-06-11,48,MPE1101,1.16
2023-06-11,39,NAP2202,14.69
2023-06-11,45,TGA0331,2.34
2023-06-11,11,TIM0111,1.02
2023-06-11,40,TWC2201,11.70
2023-06-11,19,WDV0111,27.79
2023-06-11,7,WRD0331,9.82
2023-06-11,17,WRD0331,31.89
2023-06-11,23,BDE0111,0.98
2023-06-11,44,BEN2202,1.85
2023-06-11,42,GOR0331,2.08
2023-06-11,44,HAM0331,4.18
2023-06-11,29,HWA1102,6.37
2023-06-11,48,ISL0661,1.06
2023-06-11,3,KAW0111,10.54
2023-06-11,46,MNI0111,1.50
2023-06-11,46,OKN0111,1.51
2023-06-11,3,ONG0331,11.06
2023-06-11,15,TKA0111,0.96
2023-06-11,1,TMI0331,11.00
2023-06-11,19,WWD1102,26.88
2023-06-11,17,APS0111,1.07
2023-06-11,21,ARA2201,8.97
2023-06-11,40,ATI2201,12.26
2023-06-11,22,ATU1101,1.16
2023-06-11,19,AVI2201,8.78
2023-06-11,8,BOB1101,9.76
2023-06-11,32,COL0111,0.48
